Ensembl Gene ID	Rat Ensembl Gene ID
ENSG00000125255	ENSRNOG00000037753
ENSG00000100714	ENSRNOG00000005602
ENSG00000100714	ENSRNOG00000017740
ENSG00000139174	ENSRNOG00000022772
ENSG00000137575	ENSRNOG00000009683
ENSG00000171916	ENSRNOG00000012681
ENSG00000171916	ENSRNOG00000012557
ENSG00000171916	ENSRNOG00000029679
ENSG00000165366	ENSRNOG00000022762
ENSG00000208199	
ENSG00000169429	
ENSG00000165512	ENSRNOG00000013379
ENSG00000165511	
ENSG00000214856	
ENSG00000164051	ENSRNOG00000020688
ENSG00000116560	ENSRNOG00000013154
ENSG00000116560	ENSRNOG00000030425
ENSG00000214770	
ENSG00000166797	ENSRNOG00000017119
ENSG00000136205	ENSRNOG00000025695
ENSG00000130158	ENSRNOG00000010652
ENSG00000103319	ENSRNOG00000016448
ENSG00000131885	ENSRNOG00000026371
ENSG00000146112	ENSRNOG00000000816
ENSG00000167910	ENSRNOG00000009488
ENSG00000175426	ENSRNOG00000011107
ENSG00000203631	
ENSG00000208306	
ENSG00000083067	ENSRNOG00000027770
ENSG00000214754	
ENSG00000138095	ENSRNOG00000005877
ENSG00000183921	ENSRNOG00000036741
ENSG00000169519	ENSRNOG00000004926
ENSG00000205266	
ENSG00000165507	ENSRNOG00000023465
ENSG00000118985	ENSRNOG00000027089
ENSG00000214860	
ENSG00000197256	ENSRNOG00000010643
ENSG00000215114	ENSRNOG00000009137
ENSG00000220161	
ENSG00000100129	ENSRNOG00000011020
ENSG00000197056	ENSRNOG00000013855
ENSG00000208305	
ENSG00000161888	ENSRNOG00000029862
ENSG00000121621	ENSRNOG00000005037
ENSG00000134899	ENSRNOG00000022812
ENSG00000169122	ENSRNOG00000009114
ENSG00000134897	ENSRNOG00000022894
ENSG00000119138	ENSRNOG00000014215
ENSG00000035664	ENSRNOG00000017332
ENSG00000205293	
ENSG00000169435	ENSRNOG00000002866
ENSG00000164050	ENSRNOG00000029510
ENSG00000215117	
ENSG00000100124	ENSRNOG00000010821
ENSG00000134283	ENSRNOG00000022778
ENSG00000134283	ENSRNOG00000005112
ENSG00000134283	ENSRNOG00000039602
ENSG00000134283	ENSRNOG00000022203
ENSG00000175267	ENSRNOG00000025110
ENSG00000143921	ENSRNOG00000005420
ENSG00000134901	ENSRNOG00000011740
ENSG00000138075	ENSRNOG00000005250
ENSG00000204560	ENSRNOG00000030157
ENSG00000185716	ENSRNOG00000026107
ENSG00000128310	ENSRNOG00000027060
ENSG00000079557	ENSRNOG00000002878
ENSG00000104331	ENSRNOG00000027079
ENSG00000164049	ENSRNOG00000020720
ENSG00000173221	ENSRNOG00000012183
ENSG00000173221	ENSRNOG00000040025
ENSG00000173221	ENSRNOG00000039996
ENSG00000155714	ENSRNOG00000016292
ENSG00000146674	ENSRNOG00000008645
ENSG00000219846	
ENSG00000130164	ENSRNOG00000009946
ENSG00000100116	ENSRNOG00000010596
ENSG00000139168	ENSRNOG00000004996
ENSG00000107551	ENSRNOG00000013526
ENSG00000163867	ENSRNOG00000013865
ENSG00000198887	ENSRNOG00000030572
ENSG00000151287	ENSRNOG00000011658
ENSG00000172113	ENSRNOG00000020721
ENSG00000181195	ENSRNOG00000008943
ENSG00000103657	ENSRNOG00000017592
ENSG00000187783	ENSRNOG00000023340
ENSG00000205775	
ENSG00000204706	
ENSG00000175820	
ENSG00000204105	
ENSG00000140009	ENSRNOG00000005343
ENSG00000176974	ENSRNOG00000005275
ENSG00000164292	ENSRNOG00000012414
ENSG00000139780	ENSRNOG00000011591
ENSG00000197361	ENSRNOG00000017684
ENSG00000189060	
ENSG00000179997	
ENSG00000116544	ENSRNOG00000014302
ENSG00000165072	ENSRNOG00000024620
ENSG00000138036	ENSRNOG00000005151
ENSG00000081051	ENSRNOG00000002889
ENSG00000203310	
ENSG00000214078	ENSRNOG00000019723
ENSG00000015153	ENSRNOG00000004773
ENSG00000170786	ENSRNOG00000008871
ENSG00000215274	
ENSG00000176994	ENSRNOG00000005165
ENSG00000164048	
ENSG00000204711	ENSRNOG00000036615
ENSG00000204564	ENSRNOG00000000812
ENSG00000145757	ENSRNOG00000012770
ENSG00000163866	
ENSG00000146678	ENSRNOG00000008371
ENSG00000140740	ENSRNOG00000036742
ENSG00000178543	
ENSG00000107562	ENSRNOG00000013589
ENSG00000222023	
ENSG00000185710	
ENSG00000140455	ENSRNOG00000017714
ENSG00000188647	ENSRNOG00000014891
ENSG00000175449	ENSRNOG00000012810
ENSG00000164047	ENSRNOG00000020733
ENSG00000134900	ENSRNOG00000011194
ENSG00000061656	ENSRNOG00000019566
ENSG00000127616	ENSRNOG00000009271
ENSG00000205685	
ENSG00000178015	ENSRNOG00000026944
ENSG00000204187	
ENSG00000215269	
ENSG00000151233	ENSRNOG00000005234
ENSG00000177302	ENSRNOG00000005099
ENSG00000214765	ENSRNOG00000006545
ENSG00000214765	ENSRNOG00000000713
ENSG00000205536	
ENSG00000208773	
ENSG00000222008	
ENSG00000215275	
ENSG00000187513	ENSRNOG00000014357
ENSG00000152527	ENSRNOG00000005124
ENSG00000215121	
ENSG00000107282	ENSRNOG00000014928
ENSG00000170791	ENSRNOG00000031769
ENSG00000142444	ENSRNOG00000009255
ENSG00000215276	
ENSG00000049769	ENSRNOG00000028663
ENSG00000169740	ENSRNOG00000023065
ENSG00000102466	ENSRNOG00000009288
ENSG00000164291	ENSRNOG00000026937
ENSG00000164742	ENSRNOG00000008276
ENSG00000185864	
ENSG00000165966	ENSRNOG00000022844
ENSG00000130733	ENSRNOG00000022043
ENSG00000074410	ENSRNOG00000017766
ENSG00000181690	ENSRNOG00000008846
ENSG00000164045	ENSRNOG00000020737
ENSG00000188910	ENSRNOG00000014372
ENSG00000208766	
ENSG00000088340	
ENSG00000177427	ENSRNOG00000028208
ENSG00000198677	ENSRNOG00000040297
ENSG00000213138	
ENSG00000198298	
ENSG00000100106	ENSRNOG00000010373
ENSG00000198542	ENSRNOG00000004516
ENSG00000153347	ENSRNOG00000026845
ENSG00000179038	
ENSG00000189433	ENSRNOG00000026910
ENSG00000142453	ENSRNOG00000031129
ENSG00000189280	ENSRNOG00000014408
ENSG00000172680	ENSRNOG00000008567
ENSG00000211310	
ENSG00000210785	
ENSG00000138613	ENSRNOG00000027295
ENSG00000138613	ENSRNOG00000037947
ENSG00000122679	ENSRNOG00000008154
ENSG00000210790	
ENSG00000049768	ENSRNOG00000011702
ENSG00000135063	ENSRNOG00000015011
ENSG00000100101	ENSRNOG00000010209
ENSG00000008988	ENSRNOG00000029627
ENSG00000008988	ENSRNOG00000030206
ENSG00000214212	ENSRNOG00000033256
ENSG00000196793	
ENSG00000142698	
ENSG00000166128	ENSRNOG00000018009
ENSG00000180812	
ENSG00000018236	ENSRNOG00000004438
ENSG00000137343	ENSRNOG00000000809
ENSG00000176256	ENSRNOG00000032889
ENSG00000176256	ENSRNOG00000033156
ENSG00000176256	ENSRNOG00000030943
ENSG00000176256	ENSRNOG00000027776
ENSG00000176256	ENSRNOG00000014245
ENSG00000176256	ENSRNOG00000033312
ENSG00000176256	ENSRNOG00000032511
ENSG00000176256	ENSRNOG00000037417
ENSG00000176256	ENSRNOG00000031324
ENSG00000176256	ENSRNOG00000037423
ENSG00000176256	ENSRNOG00000033998
ENSG00000176256	ENSRNOG00000037501
ENSG00000176256	ENSRNOG00000032122
ENSG00000176256	ENSRNOG00000037427
ENSG00000176256	ENSRNOG00000037419
ENSG00000176256	ENSRNOG00000032223
ENSG00000176256	ENSRNOG00000037398
ENSG00000176256	ENSRNOG00000037496
ENSG00000176256	ENSRNOG00000037425
ENSG00000176256	ENSRNOG00000034302
ENSG00000176256	ENSRNOG00000031326
ENSG00000176256	ENSRNOG00000037499
ENSG00000176256	ENSRNOG00000032897
ENSG00000176256	ENSRNOG00000037484
ENSG00000099203	ENSRNOG00000008037
ENSG00000100097	ENSRNOG00000009884
ENSG00000101997	ENSRNOG00000010846
ENSG00000175471	ENSRNOG00000013282
ENSG00000212422	
ENSG00000176697	
ENSG00000205592	ENSRNOG00000037191
ENSG00000102452	ENSRNOG00000004739
ENSG00000102452	ENSRNOG00000004752
ENSG00000177731	ENSRNOG00000004159
ENSG00000169813	ENSRNOG00000014562
ENSG00000115970	ENSRNOG00000025899
ENSG00000185641	ENSRNOG00000038966
ENSG00000221912	ENSRNOG00000009570
ENSG00000125991	ENSRNOG00000031085
ENSG00000133302	ENSRNOG00000040279
ENSG00000214639	
ENSG00000185088	
ENSG00000150201	ENSRNOG00000014578
ENSG00000185261	
ENSG00000204568	ENSRNOG00000000804
ENSG00000178006	
ENSG00000148943	ENSRNOG00000005131
ENSG00000136270	ENSRNOG00000037664
ENSG00000103642	ENSRNOG00000018081
ENSG00000175483	ENSRNOG00000013821
ENSG00000125975	
ENSG00000155719	ENSRNOG00000017487
ENSG00000147507	ENSRNOG00000008180
ENSG00000100092	ENSRNOG00000009360
ENSG00000119139	ENSRNOG00000015030
ENSG00000218494	
ENSG00000136274	ENSRNOG00000007674
ENSG00000131899	ENSRNOG00000003948
ENSG00000152518	ENSRNOG00000005067
ENSG00000152518	ENSRNOG00000031922
ENSG00000140749	ENSRNOG00000017277
ENSG00000113391	ENSRNOG00000013844
ENSG00000198915	ENSRNOG00000031671
ENSG00000091542	ENSRNOG00000028341
ENSG00000205434	
ENSG00000102001	ENSRNOG00000010348
ENSG00000211322	
ENSG00000205213	ENSRNOG00000005715
ENSG00000175745	ENSRNOG00000014795
ENSG00000137574	ENSRNOG00000008156
ENSG00000204569	ENSRNOG00000000803
ENSG00000169826	ENSRNOG00000014713
ENSG00000165060	ENSRNOG00000015213
ENSG00000167904	ENSRNOG00000008872
ENSG00000165059	
ENSG00000162882	ENSRNOG00000031263
ENSG00000047849	ENSRNOG00000020748
ENSG00000162881	
ENSG00000208717	
ENSG00000206579	ENSRNOG00000027276
ENSG00000163631	ENSRNOG00000002911
ENSG00000054654	ENSRNOG00000005220
ENSG00000102003	ENSRNOG00000010223
ENSG00000125247	ENSRNOG00000014310
ENSG00000197006	ENSRNOG00000025940
ENSG00000197006	ENSRNOG00000027457
ENSG00000113369	
ENSG00000214873	ENSRNOG00000019098
ENSG00000136280	ENSRNOG00000007643
ENSG00000121904	ENSRNOG00000007057
ENSG00000109881	ENSRNOG00000005902
ENSG00000134864	ENSRNOG00000027040
ENSG00000079805	ENSRNOG00000007649
ENSG00000126001	ENSRNOG00000019340
ENSG00000012211	ENSRNOG00000022417
ENSG00000188906	ENSRNOG00000004048
ENSG00000107242	ENSRNOG00000015232
ENSG00000104237	ENSRNOG00000008807
ENSG00000210696	
ENSG00000164736	ENSRNOG00000027357
ENSG00000057935	ENSRNOG00000004685
ENSG00000204183	
ENSG00000129151	ENSRNOG00000004536
ENSG00000213339	ENSRNOG00000007158
ENSG00000187866	ENSRNOG00000015369
ENSG00000126821	ENSRNOG00000005175
ENSG00000091536	ENSRNOG00000028597
ENSG00000185984	
ENSG00000204574	ENSRNOG00000000799
ENSG00000140006	ENSRNOG00000021628
ENSG00000165731	ENSRNOG00000014751
ENSG00000171126	ENSRNOG00000004535
ENSG00000100083	ENSRNOG00000008897
ENSG00000102007	
ENSG00000210804	
ENSG00000205691	
ENSG00000125965	
ENSG00000176971	ENSRNOG00000004699
ENSG00000181778	ENSRNOG00000025476
ENSG00000121903	ENSRNOG00000005886
ENSG00000137547	ENSRNOG00000008566
ENSG00000205767	ENSRNOG00000034297
ENSG00000017621	ENSRNOG00000010092
ENSG00000100079	ENSRNOG00000008539
ENSG00000136286	ENSRNOG00000007113
ENSG00000132153	ENSRNOG00000029194
ENSG00000151229	ENSRNOG00000015741
ENSG00000146676	ENSRNOG00000007042
ENSG00000214773	
ENSG00000180116	ENSRNOG00000025898
ENSG00000140416	
ENSG00000132466	ENSRNOG00000002940
ENSG00000154330	
ENSG00000108591	ENSRNOG00000003729
ENSG00000164199	ENSRNOG00000023651
ENSG00000164199	ENSRNOG00000016306
ENSG00000115944	ENSRNOG00000004526
ENSG00000165733	ENSRNOG00000006576
ENSG00000177452	
ENSG00000154001	ENSRNOG00000005045
ENSG00000175198	ENSRNOG00000014146
ENSG00000177433	
ENSG00000163626	ENSRNOG00000003052
ENSG00000128283	ENSRNOG00000008517
ENSG00000148942	ENSRNOG00000028008
ENSG00000120992	ENSRNOG00000008320
ENSG00000120992	ENSRNOG00000022308
ENSG00000068394	ENSRNOG00000022939
ENSG00000179600	ENSRNOG00000021885
ENSG00000204576	ENSRNOG00000025806
ENSG00000169246	
ENSG00000176018	ENSRNOG00000016298
ENSG00000176018	ENSRNOG00000032006
ENSG00000187559	
ENSG00000141034	ENSRNOG00000003847
ENSG00000173208	ENSRNOG00000015538
ENSG00000196693	
ENSG00000158482	ENSRNOG00000002317
ENSG00000169550	ENSRNOG00000004703
ENSG00000171914	ENSRNOG00000018373
ENSG00000113356	ENSRNOG00000016260
ENSG00000113356	ENSRNOG00000039215
ENSG00000187735	ENSRNOG00000005869
ENSG00000187735	ENSRNOG00000022323
ENSG00000166104	
ENSG00000043355	ENSRNOG00000014397
ENSG00000189149	
ENSG00000220356	ENSRNOG00000011884
ENSG00000176055	ENSRNOG00000016252
ENSG00000173473	ENSRNOG00000020804
ENSG00000134686	ENSRNOG00000006004
ENSG00000126785	ENSRNOG00000021919
ENSG00000185904	
ENSG00000143924	ENSRNOG00000030294
ENSG00000171953	ENSRNOG00000003719
ENSG00000129351	ENSRNOG00000022741
ENSG00000129351	ENSRNOG00000006981
ENSG00000182632	
ENSG00000134343	ENSRNOG00000004731
ENSG00000208195	
ENSG00000156140	ENSRNOG00000027463
ENSG00000100065	ENSRNOG00000008401
ENSG00000105968	
ENSG00000101019	
ENSG00000205502	
ENSG00000203630	
ENSG00000196998	ENSRNOG00000009749
ENSG00000103316	
ENSG00000215146	
ENSG00000184389	ENSRNOG00000005935
ENSG00000153140	ENSRNOG00000015711
ENSG00000204590	ENSRNOG00000000798
ENSG00000198535	
ENSG00000201311	
ENSG00000200344	
ENSG00000210872	
ENSG00000187398	ENSRNOG00000021507
ENSG00000175311	
ENSG00000125998	
ENSG00000162878	ENSRNOG00000004205
ENSG00000160094	
ENSG00000196873	
ENSG00000198168	ENSRNOG00000037137
ENSG00000215153	
ENSG00000114646	ENSRNOG00000020833
ENSG00000100060	ENSRNOG00000008133
ENSG00000139116	ENSRNOG00000014844
ENSG00000214691	
ENSG00000102050	ENSRNOG00000009733
ENSG00000139800	ENSRNOG00000014358
ENSG00000205086	
ENSG00000208298	
ENSG00000120555	
ENSG00000171962	ENSRNOG00000021303
ENSG00000056291	ENSRNOG00000003067
ENSG00000081189	ENSRNOG00000033134
ENSG00000166897	ENSRNOG00000007934
ENSG00000148935	ENSRNOG00000016717
ENSG00000140015	ENSRNOG00000009542
ENSG00000129353	ENSRNOG00000031824
ENSG00000147509	ENSRNOG00000008100
ENSG00000147144	ENSRNOG00000009687
ENSG00000164180	ENSRNOG00000032757
ENSG00000164180	ENSRNOG00000032414
ENSG00000214990	
ENSG00000116525	
ENSG00000125246	ENSRNOG00000014075
ENSG00000129354	
ENSG00000186369	ENSRNOG00000022204
ENSG00000103310	
ENSG00000163832	ENSRNOG00000020847
ENSG00000099251	ENSRNOG00000002826
ENSG00000139973	ENSRNOG00000009344
ENSG00000139117	ENSRNOG00000026128
ENSG00000139117	ENSRNOG00000037794
ENSG00000183161	ENSRNOG00000023968
ENSG00000145321	ENSRNOG00000003119
ENSG00000011638	
ENSG00000134480	ENSRNOG00000031656
ENSG00000068323	ENSRNOG00000009605
ENSG00000210881	
ENSG00000208295	
ENSG00000208294	
ENSG00000091664	ENSRNOG00000016147
ENSG00000100055	ENSRNOG00000007679
ENSG00000126005	
ENSG00000204592	ENSRNOG00000000724
ENSG00000158486	ENSRNOG00000031587
ENSG00000196262	
ENSG00000211333	
ENSG00000175548	ENSRNOG00000014511
ENSG00000125304	ENSRNOG00000012751
ENSG00000023608	ENSRNOG00000009296
ENSG00000175662	ENSRNOG00000003590
ENSG00000171714	ENSRNOG00000015972
ENSG00000129355	
ENSG00000142920	
ENSG00000047249	ENSRNOG00000030862
ENSG00000169508	ENSRNOG00000025094
ENSG00000102897	ENSRNOG00000024530
ENSG00000139133	ENSRNOG00000014511
ENSG00000114650	ENSRNOG00000020853
ENSG00000075407	
ENSG00000128340	ENSRNOG00000007350
ENSG00000129003	ENSRNOG00000030213
ENSG00000125966	
ENSG00000208194	
ENSG00000082556	ENSRNOG00000007647
ENSG00000145715	ENSRNOG00000029185
ENSG00000204596	ENSRNOG00000000786
ENSG00000188215	ENSRNOG00000014037
ENSG00000188215	ENSRNOG00000022569
ENSG00000110975	ENSRNOG00000014296
ENSG00000172785	
ENSG00000101000	ENSRNOG00000019330
ENSG00000183473	ENSRNOG00000007332
ENSG00000208711	
ENSG00000068400	ENSRNOG00000009071
ENSG00000129347	
ENSG00000122515	ENSRNOG00000025923
ENSG00000127184	ENSRNOG00000030237
ENSG00000125245	ENSRNOG00000012628
ENSG00000204778	
ENSG00000184659	
ENSG00000183023	ENSRNOG00000008479
ENSG00000205449	
ENSG00000183729	ENSRNOG00000007640
ENSG00000204779	
ENSG00000165973	ENSRNOG00000015675
ENSG00000208709	
ENSG00000182021	ENSRNOG00000019582
ENSG00000004455	ENSRNOG00000000122
ENSG00000004455	ENSRNOG00000021489
ENSG00000197550	
ENSG00000217644	ENSRNOG00000018795
ENSG00000189180	
ENSG00000207235	
ENSG00000221917	
ENSG00000130734	
ENSG00000080493	ENSRNOG00000003134
ENSG00000133466	ENSRNOG00000007300
ENSG00000102057	ENSRNOG00000039544
ENSG00000100644	ENSRNOG00000008292
ENSG00000057294	ENSRNOG00000001825
ENSG00000210900	
ENSG00000210904	
ENSG00000005189	ENSRNOG00000014513
ENSG00000204788	
ENSG00000172014	
ENSG00000164176	ENSRNOG00000033064
ENSG00000116514	ENSRNOG00000000123
ENSG00000196400	
ENSG00000072310	ENSRNOG00000003463
ENSG00000138050	ENSRNOG00000008291
ENSG00000139131	ENSRNOG00000025252
ENSG00000165970	ENSRNOG00000031662
ENSG00000076201	ENSRNOG00000020862
ENSG00000088298	ENSRNOG00000019299
ENSG00000100385	
ENSG00000105953	ENSRNOG00000005130
ENSG00000145681	ENSRNOG00000032002
ENSG00000175395	ENSRNOG00000006726
ENSG00000180739	ENSRNOG00000020901
ENSG00000027075	ENSRNOG00000004873
ENSG00000156136	ENSRNOG00000003296
ENSG00000134882	ENSRNOG00000012710
ENSG00000023287	ENSRNOG00000006833
ENSG00000204599	ENSRNOG00000000785
ENSG00000182107	ENSRNOG00000008046
ENSG00000121900	ENSRNOG00000024259
ENSG00000068308	ENSRNOG00000008764
ENSG00000069667	ENSRNOG00000027145
ENSG00000128915	ENSRNOG00000010160
ENSG00000185238	ENSRNOG00000014829
ENSG00000152154	ENSRNOG00000007907
ENSG00000196711	
ENSG00000114648	ENSRNOG00000020880
ENSG00000213133	
ENSG00000108557	ENSRNOG00000021537
ENSG00000100991	ENSRNOG00000019152
ENSG00000121905	ENSRNOG00000006979
ENSG00000158604	ENSRNOG00000005016
ENSG00000005187	ENSRNOG00000032246
ENSG00000173542	ENSRNOG00000010996
ENSG00000204600	
ENSG00000079999	ENSRNOG00000020878
ENSG00000139974	ENSRNOG00000022622
ENSG00000102096	ENSRNOG00000008177
ENSG00000066654	ENSRNOG00000014946
ENSG00000198105	ENSRNOG00000037251
ENSG00000147488	ENSRNOG00000006200
ENSG00000204793	
ENSG00000204790	
ENSG00000109851	ENSRNOG00000014706
ENSG00000126814	ENSRNOG00000007785
ENSG00000109854	ENSRNOG00000022189
ENSG00000102100	ENSRNOG00000024801
ENSG00000160097	ENSRNOG00000030238
ENSG00000168300	ENSRNOG00000005730
ENSG00000136271	ENSRNOG00000004670
ENSG00000148513	ENSRNOG00000036743
ENSG00000148513	ENSRNOG00000024504
ENSG00000148513	ENSRNOG00000016992
ENSG00000148513	ENSRNOG00000004809
ENSG00000148513	ENSRNOG00000024700
ENSG00000148513	ENSRNOG00000011940
ENSG00000148513	ENSRNOG00000012218
ENSG00000148513	ENSRNOG00000040121
ENSG00000148513	ENSRNOG00000027094
ENSG00000148513	ENSRNOG00000039159
ENSG00000148513	ENSRNOG00000009121
ENSG00000132463	ENSRNOG00000003392
ENSG00000177283	ENSRNOG00000038571
ENSG00000166743	
ENSG00000078814	ENSRNOG00000018997
ENSG00000204794	
ENSG00000185102	
ENSG00000038427	ENSRNOG00000029212
ENSG00000187045	ENSRNOG00000000184
ENSG00000177291	ENSRNOG00000018407
ENSG00000155282	
ENSG00000087470	ENSRNOG00000001813
ENSG00000020426	ENSRNOG00000007267
ENSG00000147485	
ENSG00000133027	
ENSG00000137313	ENSRNOG00000032930
ENSG00000116497	ENSRNOG00000007099
ENSG00000088727	ENSRNOG00000020891
ENSG00000011566	ENSRNOG00000007172
ENSG00000100983	ENSRNOG00000018964
ENSG00000205111	ENSRNOG00000040266
ENSG00000132467	ENSRNOG00000003599
ENSG00000147481	ENSRNOG00000007294
ENSG00000018189	ENSRNOG00000003428
ENSG00000183747	ENSRNOG00000014976
ENSG00000108551	ENSRNOG00000003348
ENSG00000100625	ENSRNOG00000007250
ENSG00000168333	
ENSG00000100379	ENSRNOG00000000231
ENSG00000196774	
ENSG00000203305	
ENSG00000141026	ENSRNOG00000003341
ENSG00000132465	ENSRNOG00000003666
ENSG00000170215	
ENSG00000182718	ENSRNOG00000010362
ENSG00000210697	
ENSG00000126778	ENSRNOG00000022777
ENSG00000134684	ENSRNOG00000007213
ENSG00000139132	ENSRNOG00000001818
ENSG00000015520	
ENSG00000108100	ENSRNOG00000018123
ENSG00000019549	
ENSG00000065989	ENSRNOG00000020828
ENSG00000181555	
ENSG00000186466	ENSRNOG00000009686
ENSG00000088387	ENSRNOG00000011969
ENSG00000132464	ENSRNOG00000003672
ENSG00000152422	ENSRNOG00000029966
ENSG00000208687	
ENSG00000213131	
ENSG00000162522	ENSRNOG00000008113
ENSG00000171956	
ENSG00000034239	ENSRNOG00000009135
ENSG00000205309	ENSRNOG00000003332
ENSG00000066813	ENSRNOG00000014976
ENSG00000184302	ENSRNOG00000006296
ENSG00000015676	
ENSG00000174695	ENSRNOG00000016686
ENSG00000174695	ENSRNOG00000000478
ENSG00000176115	ENSRNOG00000009686
ENSG00000115904	ENSRNOG00000007106
ENSG00000205462	
ENSG00000151746	ENSRNOG00000036911
ENSG00000214694	ENSRNOG00000007061
ENSG00000176134	ENSRNOG00000019582
ENSG00000206961	
ENSG00000105401	ENSRNOG00000033426
ENSG00000205464	ENSRNOG00000040201
ENSG00000204610	ENSRNOG00000031689
ENSG00000183549	ENSRNOG00000031211
ENSG00000170161	
ENSG00000162520	ENSRNOG00000008118
ENSG00000128309	ENSRNOG00000000185
ENSG00000204798	ENSRNOG00000040102
ENSG00000204798	ENSRNOG00000040096
ENSG00000169139	ENSRNOG00000001829
ENSG00000169139	ENSRNOG00000039787
ENSG00000141030	ENSRNOG00000003315
ENSG00000179008	ENSRNOG00000031655
ENSG00000188010	ENSRNOG00000030319
ENSG00000178522	ENSRNOG00000003718
ENSG00000102103	ENSRNOG00000007766
ENSG00000102103	ENSRNOG00000015114
ENSG00000102103	ENSRNOG00000037936
ENSG00000174718	ENSRNOG00000036913
ENSG00000140299	ENSRNOG00000010790
ENSG00000186468	ENSRNOG00000016580
ENSG00000196540	ENSRNOG00000018202
ENSG00000166833	ENSRNOG00000014530
ENSG00000169340	ENSRNOG00000015368
ENSG00000088386	ENSRNOG00000011598
ENSG00000105397	ENSRNOG00000032948
ENSG00000131069	ENSRNOG00000018755
ENSG00000160796	ENSRNOG00000027880
ENSG00000187689	ENSRNOG00000003776
ENSG00000128311	ENSRNOG00000000186
ENSG00000188375	ENSRNOG00000006349
ENSG00000197053	
ENSG00000152348	ENSRNOG00000016342
ENSG00000160799	ENSRNOG00000020946
ENSG00000204613	ENSRNOG00000000782
ENSG00000126768	ENSRNOG00000025156
ENSG00000151743	ENSRNOG00000036917
ENSG00000162521	ENSRNOG00000021492
ENSG00000162521	ENSRNOG00000028052
ENSG00000188377	ENSRNOG00000040102
ENSG00000188377	ENSRNOG00000040096
ENSG00000212951	
ENSG00000140307	ENSRNOG00000011062
ENSG00000215403	
ENSG00000185264	
ENSG00000171195	
ENSG00000203325	
ENSG00000163214	ENSRNOG00000027329
ENSG00000154803	ENSRNOG00000003302
ENSG00000076662	
ENSG00000104738	ENSRNOG00000001833
ENSG00000187682	
ENSG00000102109	ENSRNOG00000007112
ENSG00000129173	ENSRNOG00000022537
ENSG00000171199	
ENSG00000176261	ENSRNOG00000008226
ENSG00000179598	ENSRNOG00000021657
ENSG00000145687	ENSRNOG00000016213
ENSG00000161847	ENSRNOG00000020710
ENSG00000140297	ENSRNOG00000011086
ENSG00000214899	
ENSG00000139160	ENSRNOG00000036918
ENSG00000204802	
ENSG00000204805	
ENSG00000169344	ENSRNOG00000015557
ENSG00000204614	ENSRNOG00000000783
ENSG00000131067	ENSRNOG00000018441
ENSG00000152147	ENSRNOG00000027332
ENSG00000100368	ENSRNOG00000000187
ENSG00000204807	
ENSG00000100614	ENSRNOG00000005916
ENSG00000210924	
ENSG00000160801	ENSRNOG00000020948
ENSG00000157470	ENSRNOG00000011123
ENSG00000172497	ENSRNOG00000015081
ENSG00000160062	ENSRNOG00000008300
ENSG00000129170	ENSRNOG00000014327
ENSG00000171201	ENSRNOG00000001949
ENSG00000167807	ENSRNOG00000023020
ENSG00000182368	
ENSG00000223205	
ENSG00000213014	
ENSG00000220201	
ENSG00000215897	ENSRNOG00000026898
ENSG00000171989	
ENSG00000100612	ENSRNOG00000005589
ENSG00000109208	ENSRNOG00000001949
ENSG00000213113	
ENSG00000210928	
ENSG00000210936	
