Ensembl Gene ID	Zebrafish Ensembl ID
ENSG00000124562	ENSDARG00000009871
ENSG00000214016	
ENSG00000163530	
ENSG00000185745	ENSDARG00000007467
ENSG00000185745	ENSDARG00000008098
ENSG00000185745	ENSDARG00000057173
ENSG00000185745	ENSDARG00000043584
ENSG00000185745	ENSDARG00000071012
ENSG00000185745	ENSDARG00000056976
ENSG00000205250	ENSDARG00000029358
ENSG00000135407	ENSDARG00000059342
ENSG00000214381	
ENSG00000184502	
ENSG00000204010	ENSDARG00000007467
ENSG00000204010	ENSDARG00000008098
ENSG00000204010	ENSDARG00000057173
ENSG00000204010	ENSDARG00000043584
ENSG00000204010	ENSDARG00000071012
ENSG00000204010	ENSDARG00000056976
ENSG00000185347	
ENSG00000136861	ENSDARG00000024219
ENSG00000106261	
ENSG00000105672	ENSDARG00000053868
ENSG00000196821	ENSDARG00000013854
ENSG00000196821	ENSDARG00000078075
ENSG00000101935	ENSDARG00000012892
ENSG00000086570	ENSDARG00000018923
ENSG00000123297	ENSDARG00000060748
ENSG00000212738	
ENSG00000197231	
ENSG00000160862	
ENSG00000173812	ENSDARG00000012688
ENSG00000213145	ENSDARG00000053858
ENSG00000119917	ENSDARG00000007467
ENSG00000119917	ENSDARG00000008098
ENSG00000119917	ENSDARG00000057173
ENSG00000119917	ENSDARG00000043584
ENSG00000119917	ENSDARG00000071012
ENSG00000119917	ENSDARG00000056976
ENSG00000119922	ENSDARG00000007467
ENSG00000119922	ENSDARG00000008098
ENSG00000119922	ENSDARG00000057173
ENSG00000119922	ENSDARG00000043584
ENSG00000119922	ENSDARG00000071012
ENSG00000119922	ENSDARG00000056976
ENSG00000124664	ENSDARG00000029930
ENSG00000144028	ENSDARG00000077536
ENSG00000214514	
ENSG00000114487	
ENSG00000177152	
ENSG00000210597	
ENSG00000182351	
ENSG00000157600	ENSDARG00000067799
ENSG00000123643	ENSDARG00000075618
ENSG00000118473	ENSDARG00000077269
ENSG00000176402	
ENSG00000214019	
ENSG00000179044	ENSDARG00000051899
ENSG00000151617	ENSDARG00000011876
ENSG00000151617	ENSDARG00000062262
ENSG00000078725	ENSDARG00000078302
ENSG00000123427	
ENSG00000168071	ENSDARG00000076189
ENSG00000126254	ENSDARG00000039910
ENSG00000180900	ENSDARG00000000861
ENSG00000214733	
ENSG00000138472	ENSDARG00000030758
ENSG00000138472	ENSDARG00000044629
ENSG00000196123	ENSDARG00000059529
ENSG00000130702	ENSDARG00000058543
ENSG00000186335	ENSDARG00000075618
ENSG00000182809	ENSDARG00000070670
ENSG00000182809	ENSDARG00000033201
ENSG00000186831	
ENSG00000037897	ENSDARG00000076518
ENSG00000163519	
ENSG00000186334	ENSDARG00000075618
ENSG00000124507	ENSDARG00000042128
ENSG00000124507	ENSDARG00000032865
ENSG00000089336	ENSDARG00000019156
ENSG00000089336	ENSDARG00000074080
ENSG00000173113	ENSDARG00000071878
ENSG00000146833	
ENSG00000144021	ENSDARG00000059212
ENSG00000180921	ENSDARG00000068849
ENSG00000180921	ENSDARG00000060830
ENSG00000140939	
ENSG00000137473	ENSDARG00000058885
ENSG00000210405	
ENSG00000136869	ENSDARG00000075671
ENSG00000136869	ENSDARG00000022048
ENSG00000105675	
ENSG00000210404	
ENSG00000163515	
ENSG00000176607	
ENSG00000107798	ENSDARG00000018529
ENSG00000186832	
ENSG00000138135	ENSDARG00000045190
ENSG00000204685	
ENSG00000068366	ENSDARG00000004078
ENSG00000068366	ENSDARG00000010752
ENSG00000181085	ENSDARG00000023262
ENSG00000184588	ENSDARG00000074233
ENSG00000135956	ENSDARG00000030981
ENSG00000119401	ENSDARG00000076553
ENSG00000196743	
ENSG00000111012	ENSDARG00000045015
ENSG00000151615	ENSDARG00000069737
ENSG00000105677	ENSDARG00000039913
ENSG00000130706	ENSDARG00000058560
ENSG00000102878	ENSDARG00000013251
ENSG00000176076	
ENSG00000181135	
ENSG00000182979	ENSDARG00000007198
ENSG00000135722	ENSDARG00000054222
ENSG00000173153	ENSDARG00000069266
ENSG00000139266	ENSDARG00000055740
ENSG00000198624	ENSDARG00000077166
ENSG00000084090	ENSDARG00000074858
ENSG00000186847	
ENSG00000183309	
ENSG00000101888	ENSDARG00000061527
ENSG00000105679	ENSDARG00000039914
ENSG00000102871	ENSDARG00000036057
ENSG00000158050	ENSDARG00000036572
ENSG00000189001	
ENSG00000171403	
ENSG00000198919	
ENSG00000133124	ENSDARG00000052065
ENSG00000101890	ENSDARG00000018329
ENSG00000126432	ENSDARG00000055064
ENSG00000179364	ENSDARG00000078185
ENSG00000104522	ENSDARG00000039666
ENSG00000104522	ENSDARG00000042661
ENSG00000104522	ENSDARG00000039669
ENSG00000219435	
ENSG00000197043	ENSDARG00000013335
ENSG00000222040	ENSDARG00000041008
ENSG00000120519	ENSDARG00000019478
ENSG00000188886	ENSDARG00000068593
ENSG00000171345	
ENSG00000184887	ENSDARG00000032369
ENSG00000184887	ENSDARG00000062559
ENSG00000184887	ENSDARG00000076440
ENSG00000116678	ENSDARG00000070961
ENSG00000104524	ENSDARG00000015236
ENSG00000135446	ENSDARG00000063466
ENSG00000179886	
ENSG00000130703	ENSDARG00000013830
ENSG00000130703	ENSDARG00000053804
ENSG00000163507	ENSDARG00000058260
ENSG00000125149	ENSDARG00000041560
ENSG00000178430	
ENSG00000135452	ENSDARG00000074554
ENSG00000135452	ENSDARG00000021970
ENSG00000203951	
ENSG00000164167	ENSDARG00000036995
ENSG00000182450	ENSDARG00000029227
ENSG00000182450	ENSDARG00000073749
ENSG00000171346	
ENSG00000067955	ENSDARG00000040917
ENSG00000021461	ENSDARG00000045627
ENSG00000021461	ENSDARG00000015575
ENSG00000021461	ENSDARG00000037873
ENSG00000021461	ENSDARG00000070021
ENSG00000021461	ENSDARG00000037874
ENSG00000213625	ENSDARG00000077463
ENSG00000151612	ENSDARG00000034301
ENSG00000151612	ENSDARG00000076171
ENSG00000114455	ENSDARG00000004763
ENSG00000173264	ENSDARG00000037244
ENSG00000148219	
ENSG00000144821	
ENSG00000181256	
ENSG00000171401	
ENSG00000186281	ENSDARG00000053575
ENSG00000214663	
ENSG00000172824	
ENSG00000116675	ENSDARG00000079891
ENSG00000181741	
ENSG00000114446	ENSDARG00000021022
ENSG00000126337	
ENSG00000151611	ENSDARG00000060383
ENSG00000135439	ENSDARG00000061117
ENSG00000101180	ENSDARG00000035942
ENSG00000197984	
ENSG00000188153	ENSDARG00000052063
ENSG00000002330	ENSDARG00000054937
ENSG00000145901	ENSDARG00000015653
ENSG00000160868	ENSDARG00000045627
ENSG00000160868	ENSDARG00000015575
ENSG00000160868	ENSDARG00000037873
ENSG00000160868	ENSDARG00000070021
ENSG00000160868	ENSDARG00000037874
ENSG00000144006	
ENSG00000182752	ENSDARG00000059858
ENSG00000182752	ENSDARG00000067735
ENSG00000182752	ENSDARG00000059544
ENSG00000161249	
ENSG00000185024	ENSDARG00000005002
ENSG00000185024	ENSDARG00000017835
ENSG00000185024	ENSDARG00000078960
ENSG00000135976	
ENSG00000187851	
ENSG00000172828	ENSDARG00000011636
ENSG00000172828	ENSDARG00000070915
ENSG00000172828	ENSDARG00000041569
ENSG00000172828	ENSDARG00000041595
ENSG00000189372	
ENSG00000197079	
ENSG00000162433	ENSDARG00000006546
ENSG00000026103	ENSDARG00000043586
ENSG00000204148	
ENSG00000101181	ENSDARG00000063574
ENSG00000204966	
ENSG00000104529	ENSDARG00000030053
ENSG00000104529	ENSDARG00000008109
ENSG00000104529	ENSDARG00000074257
ENSG00000204699	
ENSG00000211445	ENSDARG00000043342
ENSG00000173077	
ENSG00000188508	
ENSG00000108759	
ENSG00000183828	ENSDARG00000062335
ENSG00000170365	ENSDARG00000027199
ENSG00000197083	
ENSG00000144015	
ENSG00000172831	
ENSG00000149782	ENSDARG00000068246
ENSG00000162434	ENSDARG00000020625
ENSG00000126262	ENSDARG00000077118
ENSG00000126262	ENSDARG00000079661
ENSG00000126262	ENSDARG00000059890
ENSG00000126262	ENSDARG00000063088
ENSG00000126262	ENSDARG00000058535
ENSG00000196776	
ENSG00000171360	
ENSG00000160870	ENSDARG00000045627
ENSG00000160870	ENSDARG00000015575
ENSG00000160870	ENSDARG00000037873
ENSG00000160870	ENSDARG00000070021
ENSG00000160870	ENSDARG00000037874
ENSG00000168992	
ENSG00000108417	
ENSG00000173457	ENSDARG00000030161
ENSG00000173457	ENSDARG00000044541
ENSG00000166595	ENSDARG00000052010
ENSG00000135506	ENSDARG00000020301
ENSG00000205188	
ENSG00000145908	
ENSG00000107796	ENSDARG00000045180
ENSG00000184402	
ENSG00000144010	
ENSG00000147813	ENSDARG00000027930
ENSG00000126251	ENSDARG00000077118
ENSG00000126251	ENSDARG00000079661
ENSG00000126251	ENSDARG00000059890
ENSG00000126251	ENSDARG00000063088
ENSG00000126251	ENSDARG00000058535
ENSG00000166592	ENSDARG00000052011
ENSG00000181368	
ENSG00000204839	
ENSG00000180139	
ENSG00000204705	
ENSG00000135454	ENSDARG00000077352
ENSG00000135454	ENSDARG00000061520
ENSG00000164164	ENSDARG00000077810
ENSG00000164164	ENSDARG00000076159
ENSG00000162437	
ENSG00000198786	ENSDARG00000063921
ENSG00000094796	
ENSG00000185897	ENSDARG00000077118
ENSG00000185897	ENSDARG00000079661
ENSG00000185897	ENSDARG00000059890
ENSG00000185897	ENSDARG00000063088
ENSG00000185897	ENSDARG00000058535
ENSG00000173486	ENSDARG00000044540
ENSG00000132912	ENSDARG00000023988
ENSG00000180723	
ENSG00000205337	
ENSG00000106258	ENSDARG00000045627
ENSG00000106258	ENSDARG00000015575
ENSG00000106258	ENSDARG00000037873
ENSG00000106258	ENSDARG00000070021
ENSG00000106258	ENSDARG00000037874
ENSG00000115042	ENSDARG00000020169
ENSG00000184916	ENSDARG00000021389
ENSG00000184916	ENSDARG00000014246
ENSG00000166589	ENSDARG00000077570
ENSG00000126266	
ENSG00000138134	ENSDARG00000003085
ENSG00000086589	ENSDARG00000010238
ENSG00000131737	
ENSG00000173511	
ENSG00000183484	ENSDARG00000077340
ENSG00000183484	ENSDARG00000057195
ENSG00000183484	ENSDARG00000021497
ENSG00000041982	ENSDARG00000021948
ENSG00000041982	ENSDARG00000078362
ENSG00000172840	ENSDARG00000058571
ENSG00000104518	
ENSG00000158966	ENSDARG00000061590
ENSG00000101182	ENSDARG00000010965
ENSG00000197565	
ENSG00000213958	
ENSG00000131738	
ENSG00000110011	ENSDARG00000024090
ENSG00000152766	ENSDARG00000002298
ENSG00000106952	
ENSG00000173239	ENSDARG00000018529
ENSG00000170779	ENSDARG00000042319
ENSG00000164163	ENSDARG00000007216
ENSG00000164591	ENSDARG00000067701
ENSG00000114439	ENSDARG00000012699
ENSG00000210523	
ENSG00000215835	
ENSG00000213956	
ENSG00000006059	
ENSG00000177414	
ENSG00000197037	
ENSG00000204020	
ENSG00000168748	ENSDARG00000045139
ENSG00000186860	
ENSG00000014164	
ENSG00000149761	ENSDARG00000071671
ENSG00000115041	ENSDARG00000017880
ENSG00000115041	ENSDARG00000034229
ENSG00000115041	ENSDARG00000076181
ENSG00000212657	ENSDARG00000070224
ENSG00000138483	
ENSG00000212659	
ENSG00000185483	ENSDARG00000015176
ENSG00000180386	
ENSG00000164162	
ENSG00000212658	ENSDARG00000070224
ENSG00000213415	
ENSG00000182759	ENSDARG00000044155
ENSG00000140104	
ENSG00000204021	
ENSG00000218502	
ENSG00000214427	ENSDARG00000017246
ENSG00000135502	ENSDARG00000078104
ENSG00000181634	
ENSG00000012124	
ENSG00000221824	
ENSG00000149657	ENSDARG00000025386
ENSG00000158106	ENSDARG00000052454
ENSG00000187272	
ENSG00000171992	
ENSG00000124614	ENSDARG00000034897
ENSG00000204873	
ENSG00000164161	ENSDARG00000060397
ENSG00000149743	ENSDARG00000037628
ENSG00000185567	
ENSG00000178498	ENSDARG00000025766
ENSG00000157693	
ENSG00000204875	
ENSG00000182333	
ENSG00000209528	
ENSG00000070614	ENSDARG00000062397
ENSG00000070614	ENSDARG00000074936
ENSG00000079739	ENSDARG00000013561
ENSG00000116652	
ENSG00000198083	
ENSG00000197343	
ENSG00000101844	ENSDARG00000014531
ENSG00000166908	ENSDARG00000031020
ENSG00000136888	ENSDARG00000022315
ENSG00000105695	ENSDARG00000009965
ENSG00000149781	ENSDARG00000079267
ENSG00000149781	ENSDARG00000030938
ENSG00000149781	ENSDARG00000040491
ENSG00000214185	
ENSG00000171999	
ENSG00000204022	
ENSG00000212660	
ENSG00000184428	ENSDARG00000027824
ENSG00000184428	ENSDARG00000055959
ENSG00000221909	
ENSG00000198443	
ENSG00000166428	ENSDARG00000075770
ENSG00000196156	
ENSG00000185596	ENSDARG00000063457
ENSG00000155066	
ENSG00000171396	
ENSG00000130699	ENSDARG00000068192
ENSG00000130699	ENSDARG00000036750
ENSG00000203965	ENSDARG00000020279
ENSG00000105697	
ENSG00000183909	
ENSG00000198271	
ENSG00000179253	
ENSG00000114423	ENSDARG00000015199
ENSG00000159593	ENSDARG00000011301
ENSG00000185730	
ENSG00000198090	
ENSG00000212721	
ENSG00000213416	
ENSG00000177461	ENSDARG00000058587
ENSG00000112664	ENSDARG00000042123
ENSG00000112664	ENSDARG00000016256
ENSG00000164587	ENSDARG00000036629
ENSG00000099814	ENSDARG00000079028
ENSG00000099814	ENSDARG00000074636
ENSG00000099814	ENSDARG00000078327
ENSG00000186092	
ENSG00000184719	ENSDARG00000012453
ENSG00000212722	
ENSG00000214344	
ENSG00000155980	ENSDARG00000005470
ENSG00000155980	ENSDARG00000059818
ENSG00000168439	ENSDARG00000004906
ENSG00000221850	
ENSG00000220331	
ENSG00000095397	ENSDARG00000061277
ENSG00000196652	
ENSG00000204880	
ENSG00000154148	
ENSG00000204877	
ENSG00000101843	ENSDARG00000015628
ENSG00000179242	
ENSG00000174558	
ENSG00000181638	
ENSG00000142856	
ENSG00000213417	ENSDARG00000055281
ENSG00000215435	
ENSG00000186577	
ENSG00000126500	ENSDARG00000076173
ENSG00000126500	ENSDARG00000077556
ENSG00000126500	ENSDARG00000075597
ENSG00000212724	ENSDARG00000055281
ENSG00000170180	
ENSG00000182851	
ENSG00000135720	ENSDARG00000035924
ENSG00000203961	
ENSG00000163067	
ENSG00000214518	ENSDARG00000055281
ENSG00000176659	
ENSG00000176992	
ENSG00000212725	ENSDARG00000055281
ENSG00000182854	
ENSG00000101842	
ENSG00000210679	
ENSG00000170925	
ENSG00000188581	
ENSG00000221880	
ENSG00000160908	
ENSG00000105698	ENSDARG00000020228
ENSG00000184140	
ENSG00000133315	
ENSG00000144026	
ENSG00000214350	
ENSG00000176956	
ENSG00000019582	ENSDARG00000036628
ENSG00000019582	ENSDARG00000009087
ENSG00000175203	ENSDARG00000031388
ENSG00000205118	
ENSG00000088035	ENSDARG00000017617
ENSG00000180576	
ENSG00000205120	
ENSG00000213418	
ENSG00000221852	
ENSG00000205124	
ENSG00000205122	
ENSG00000196596	
ENSG00000167770	ENSDARG00000055536
ENSG00000167770	ENSDARG00000011462
ENSG00000177335	
ENSG00000198556	
ENSG00000183723	ENSDARG00000052020
ENSG00000205125	
ENSG00000153143	
ENSG00000171862	ENSDARG00000056623
ENSG00000171862	ENSDARG00000071018
ENSG00000170017	ENSDARG00000058538
ENSG00000170017	ENSDARG00000026531
ENSG00000214405	ENSDARG00000008867
ENSG00000178606	
ENSG00000080561	ENSDARG00000034871
ENSG00000204889	
ENSG00000213943	
ENSG00000196859	
ENSG00000166987	
ENSG00000187140	
ENSG00000144029	ENSDARG00000062209
ENSG00000170935	ENSDARG00000014898
ENSG00000138138	ENSDARG00000056609
ENSG00000124215	ENSDARG00000078404
ENSG00000160932	
ENSG00000197465	
ENSG00000176340	
ENSG00000105699	ENSDARG00000010025
ENSG00000170044	ENSDARG00000061835
ENSG00000170044	ENSDARG00000063372
ENSG00000183090	ENSDARG00000074677
ENSG00000196227	
ENSG00000142208	ENSDARG00000063400
ENSG00000214015	
ENSG00000132825	ENSDARG00000076248
ENSG00000132825	ENSDARG00000074994
ENSG00000132825	ENSDARG00000077513
ENSG00000214407	
ENSG00000108244	
ENSG00000175197	ENSDARG00000059836
ENSG00000110583	ENSDARG00000024109
ENSG00000160916	ENSDARG00000037867
ENSG00000177558	
ENSG00000209380	
ENSG00000140931	ENSDARG00000008811
ENSG00000214314	
ENSG00000179142	ENSDARG00000042014
ENSG00000209513	
ENSG00000203758	
ENSG00000185418	ENSDARG00000075429
ENSG00000106948	
ENSG00000125703	ENSDARG00000044373
ENSG00000213960	
ENSG00000171431	
ENSG00000167771	ENSDARG00000008278
ENSG00000172005	ENSDARG00000030094
ENSG00000172005	ENSDARG00000043442
ENSG00000172005	ENSDARG00000070401
ENSG00000070814	
ENSG00000153147	ENSDARG00000052348
ENSG00000140932	
ENSG00000160917	ENSDARG00000020217
ENSG00000184990	
ENSG00000209806	
ENSG00000163060	ENSDARG00000028899
ENSG00000183876	ENSDARG00000077606
ENSG00000183876	ENSDARG00000063359
ENSG00000187242	
ENSG00000209091	
ENSG00000209396	
ENSG00000203592	
ENSG00000166986	ENSDARG00000034396
ENSG00000132855	ENSDARG00000044365
ENSG00000198682	ENSDARG00000056600
ENSG00000198682	ENSDARG00000071021
ENSG00000209575	
ENSG00000167920	
ENSG00000204154	
ENSG00000187984	
ENSG00000184277	ENSDARG00000076618
ENSG00000215881	
ENSG00000106246	ENSDARG00000076176
ENSG00000089327	
ENSG00000144802	ENSDARG00000058263
ENSG00000204716	
ENSG00000196074	ENSDARG00000079190
ENSG00000185100	ENSDARG00000009867
ENSG00000144815	ENSDARG00000061690
ENSG00000187681	
ENSG00000204717	
ENSG00000221946	
ENSG00000109458	ENSDARG00000037018
ENSG00000157514	ENSDARG00000075666
ENSG00000160882	ENSDARG00000042014
ENSG00000107789	ENSDARG00000045172
ENSG00000107789	ENSDARG00000057058
ENSG00000186395	
ENSG00000070808	ENSDARG00000053617
ENSG00000137309	ENSDARG00000028335
ENSG00000137309	ENSDARG00000070951
ENSG00000184303	
ENSG00000214330	ENSDARG00000074876
ENSG00000214329	ENSDARG00000052700
ENSG00000123329	ENSDARG00000013390
ENSG00000170185	ENSDARG00000075798
ENSG00000106245	ENSDARG00000017084
ENSG00000184923	
ENSG00000173908	
ENSG00000162685	
ENSG00000221857	ENSDARG00000069751
ENSG00000104499	
ENSG00000196399	
ENSG00000184662	
ENSG00000210091	
ENSG00000167656	
ENSG00000153902	
ENSG00000171446	
ENSG00000212975	
ENSG00000210353	
ENSG00000111087	ENSDARG00000042796
ENSG00000111087	ENSDARG00000027978
ENSG00000213358	
ENSG00000011083	
ENSG00000219041	
ENSG00000116641	ENSDARG00000016072
ENSG00000116641	ENSDARG00000078675
ENSG00000203434	
ENSG00000204734	
ENSG00000089505	
ENSG00000214749	
ENSG00000186393	
ENSG00000124493	ENSDARG00000040156
ENSG00000214562	
ENSG00000182504	ENSDARG00000027857
ENSG00000214334	
ENSG00000106244	ENSDARG00000002967
ENSG00000214161	
ENSG00000204897	
ENSG00000147224	ENSDARG00000015524
ENSG00000087495	ENSDARG00000019304
ENSG00000087495	ENSDARG00000058243
ENSG00000139269	ENSDARG00000040780
ENSG00000209492	
ENSG00000209488	
ENSG00000204053	ENSDARG00000034956
ENSG00000204053	ENSDARG00000006003
ENSG00000147234	ENSDARG00000074865
ENSG00000175189	ENSDARG00000040780
ENSG00000203485	ENSDARG00000015102
ENSG00000113722	
ENSG00000096395	
ENSG00000109452	ENSDARG00000075201
ENSG00000165874	ENSDARG00000038686
ENSG00000165874	ENSDARG00000039474
ENSG00000189203	ENSDARG00000013292
ENSG00000188850	
ENSG00000167916	
ENSG00000162607	ENSDARG00000056414
ENSG00000180155	
ENSG00000153574	ENSDARG00000056640
ENSG00000196739	ENSDARG00000028236
ENSG00000196739	ENSDARG00000034373
ENSG00000210669	
ENSG00000080572	ENSDARG00000038612
ENSG00000089356	
ENSG00000140479	
ENSG00000203404	
ENSG00000114391	ENSDARG00000015490
ENSG00000072518	ENSDARG00000079905
ENSG00000072518	ENSDARG00000032458
ENSG00000197353	
ENSG00000179066	ENSDARG00000031588
ENSG00000184601	
ENSG00000113721	
ENSG00000130429	ENSDARG00000027063
ENSG00000174166	
ENSG00000219522	
ENSG00000210641	
ENSG00000210636	
ENSG00000161904	
ENSG00000217555	
ENSG00000203581	
ENSG00000136883	
ENSG00000213424	
ENSG00000179912	
ENSG00000066735	ENSDARG00000015016
ENSG00000066735	ENSDARG00000042368
ENSG00000166183	ENSDARG00000077681
ENSG00000166183	ENSDARG00000067609
ENSG00000188070	
ENSG00000126233	
ENSG00000168005	
ENSG00000209499	
ENSG00000131876	ENSDARG00000024651
ENSG00000066422	ENSDARG00000074180
ENSG00000066422	ENSDARG00000075018
ENSG00000066422	ENSDARG00000017886
ENSG00000209496	
ENSG00000130193	ENSDARG00000037345
ENSG00000130193	ENSDARG00000059795
ENSG00000161896	
ENSG00000198088	ENSDARG00000020527
ENSG00000185482	ENSDARG00000077657
ENSG00000185482	ENSDARG00000079996
ENSG00000124205	ENSDARG00000070925
ENSG00000214485	ENSDARG00000007320
ENSG00000148672	ENSDARG00000002414
ENSG00000148672	ENSDARG00000008816
ENSG00000160886	
ENSG00000172071	ENSDARG00000062139
ENSG00000013455	ENSDARG00000008383
ENSG00000166548	ENSDARG00000046127
ENSG00000073584	ENSDARG00000016871
ENSG00000185633	
ENSG00000172073	
ENSG00000166546	
ENSG00000188100	
ENSG00000137288	ENSDARG00000011272
ENSG00000106927	ENSDARG00000004296
ENSG00000124203	
ENSG00000089682	ENSDARG00000054096
ENSG00000185467	ENSDARG00000027169
ENSG00000214336	
ENSG00000214045	
ENSG00000167653	
ENSG00000131871	ENSDARG00000070097
ENSG00000132854	ENSDARG00000059473
ENSG00000198576	
ENSG00000164136	
ENSG00000156414	ENSDARG00000013453
ENSG00000105707	ENSDARG00000027609
ENSG00000081154	ENSDARG00000037713
ENSG00000081154	ENSDARG00000077685
ENSG00000151303	ENSDARG00000012184
ENSG00000126353	ENSDARG00000044561
ENSG00000131873	ENSDARG00000079027
ENSG00000144115	ENSDARG00000032584
ENSG00000174173	ENSDARG00000041575
ENSG00000174173	ENSDARG00000076352
ENSG00000156411	
ENSG00000101166	ENSDARG00000009505
ENSG00000175841	ENSDARG00000058982
ENSG00000175841	ENSDARG00000078332
ENSG00000214564	ENSDARG00000054154
ENSG00000162606	ENSDARG00000036829
ENSG00000162606	ENSDARG00000052302
ENSG00000162606	ENSDARG00000075506
ENSG00000162606	ENSDARG00000077273
ENSG00000105711	ENSDARG00000071252
ENSG00000105711	ENSDARG00000060222
ENSG00000105711	ENSDARG00000070170
ENSG00000181790	ENSDARG00000076460
ENSG00000181790	ENSDARG00000075133
ENSG00000181790	ENSDARG00000075649
ENSG00000181790	ENSDARG00000078529
ENSG00000181790	ENSDARG00000076130
ENSG00000133131	ENSDARG00000057127
ENSG00000182578	ENSDARG00000007889
ENSG00000182578	ENSDARG00000053624
ENSG00000179776	ENSDARG00000046128
ENSG00000179776	ENSDARG00000075549
ENSG00000182199	ENSDARG00000068724
ENSG00000165376	ENSDARG00000044387
ENSG00000148671	
ENSG00000163586	ENSDARG00000059227
ENSG00000163586	ENSDARG00000019357
ENSG00000109445	ENSDARG00000020494
ENSG00000096433	ENSDARG00000061741
ENSG00000171045	
ENSG00000131746	
ENSG00000124172	
ENSG00000088808	ENSDARG00000080005
ENSG00000088808	ENSDARG00000004377
ENSG00000088808	ENSDARG00000009142
ENSG00000157657	ENSDARG00000071469
ENSG00000184334	
ENSG00000216133	
ENSG00000170153	ENSDARG00000024827
ENSG00000170153	ENSDARG00000009524
ENSG00000133318	ENSDARG00000058028
