Ensembl Gene ID	Horse Ensembl Gene ID
ENSG00000196540	
ENSG00000166833	ENSECAG00000017807
ENSG00000169340	ENSECAG00000019564
ENSG00000169340	ENSECAG00000013085
ENSG00000169340	ENSECAG00000010735
ENSG00000174718	ENSECAG00000010736
ENSG00000140299	ENSECAG00000022557
ENSG00000186468	ENSECAG00000020523
ENSG00000141030	ENSECAG00000020649
ENSG00000179008	ENSECAG00000022230
ENSG00000188010	ENSECAG00000018735
ENSG00000178522	ENSECAG00000021532
ENSG00000102103	ENSECAG00000017372
ENSG00000162520	ENSECAG00000021938
ENSG00000128309	ENSECAG00000008724
ENSG00000204798	
ENSG00000169139	
ENSG00000183549	ENSECAG00000024500
ENSG00000170161	
ENSG00000105401	ENSECAG00000012896
ENSG00000205464	ENSECAG00000020318
ENSG00000204610	ENSECAG00000015028
ENSG00000214694	ENSECAG00000018712
ENSG00000176134	ENSECAG00000001166
ENSG00000205462	
ENSG00000151746	ENSECAG00000011517
ENSG00000184302	ENSECAG00000022806
ENSG00000015676	ENSECAG00000022535
ENSG00000174695	ENSECAG00000026834
ENSG00000176115	ENSECAG00000013961
ENSG00000115904	ENSECAG00000017604
ENSG00000162522	ENSECAG00000020557
ENSG00000171956	ENSECAG00000004144
ENSG00000034239	ENSECAG00000014162
ENSG00000205309	ENSECAG00000020634
ENSG00000066813	
ENSG00000088387	ENSECAG00000009336
ENSG00000132464	ENSECAG00000021298
ENSG00000152422	ENSECAG00000020269
ENSG00000181555	ENSECAG00000009721
ENSG00000186466	ENSECAG00000013961
ENSG00000108100	ENSECAG00000010378
ENSG00000019549	ENSECAG00000010120
ENSG00000065989	ENSECAG00000023182
ENSG00000126778	ENSECAG00000022919
ENSG00000134684	ENSECAG00000010015
ENSG00000139132	ENSECAG00000015379
ENSG00000015520	ENSECAG00000023982
ENSG00000141026	ENSECAG00000020617
ENSG00000132465	ENSECAG00000020041
ENSG00000170215	
ENSG00000182718	ENSECAG00000012670
ENSG00000168333	
ENSG00000100379	
ENSG00000196774	
ENSG00000108551	
ENSG00000100625	ENSECAG00000023515
ENSG00000132467	ENSECAG00000005387
ENSG00000147481	ENSECAG00000000087
ENSG00000018189	ENSECAG00000009111
ENSG00000183747	
ENSG00000100983	ENSECAG00000021620
ENSG00000205111	ENSECAG00000014054
ENSG00000137313	ENSECAG00000016932
ENSG00000116497	ENSECAG00000021780
ENSG00000088727	ENSECAG00000025122
ENSG00000011566	ENSECAG00000026902
ENSG00000147485	ENSECAG00000022817
ENSG00000133027	ENSECAG00000020584
ENSG00000155282	
ENSG00000087470	ENSECAG00000021929
ENSG00000020426	ENSECAG00000023790
ENSG00000038427	ENSECAG00000019596
ENSG00000187045	ENSECAG00000011051
ENSG00000177291	ENSECAG00000005919
ENSG00000204794	ENSECAG00000010805
ENSG00000185102	
ENSG00000166743	ENSECAG00000017507
ENSG00000166743	ENSECAG00000021788
ENSG00000078814	ENSECAG00000014246
ENSG00000132463	ENSECAG00000024208
ENSG00000177283	
ENSG00000136271	ENSECAG00000019897
ENSG00000148513	ENSECAG00000019202
ENSG00000102100	ENSECAG00000000263
ENSG00000160097	ENSECAG00000019210
ENSG00000168300	ENSECAG00000022204
ENSG00000204793	ENSECAG00000003227
ENSG00000204790	ENSECAG00000014036
ENSG00000109851	ENSECAG00000019994
ENSG00000126814	ENSECAG00000000057
ENSG00000109854	ENSECAG00000020077
ENSG00000066654	ENSECAG00000005354
ENSG00000198105	ENSECAG00000008481
ENSG00000147488	ENSECAG00000011546
ENSG00000079999	ENSECAG00000020533
ENSG00000139974	ENSECAG00000005163
ENSG00000102096	ENSECAG00000007505
ENSG00000173542	ENSECAG00000023795
ENSG00000204600	ENSECAG00000003845
ENSG00000204600	ENSECAG00000023595
ENSG00000121905	ENSECAG00000016256
ENSG00000158604	ENSECAG00000016918
ENSG00000005187	ENSECAG00000006669
ENSG00000108557	ENSECAG00000020530
ENSG00000100991	ENSECAG00000018628
ENSG00000196711	ENSECAG00000011169
ENSG00000114648	ENSECAG00000024577
ENSG00000128915	ENSECAG00000008412
ENSG00000185238	ENSECAG00000021124
ENSG00000152154	ENSECAG00000013986
ENSG00000204599	ENSECAG00000015974
ENSG00000182107	ENSECAG00000026893
ENSG00000121900	ENSECAG00000014501
ENSG00000068308	ENSECAG00000010819
ENSG00000069667	ENSECAG00000016384
ENSG00000023287	ENSECAG00000017579
ENSG00000027075	ENSECAG00000013529
ENSG00000156136	ENSECAG00000021782
ENSG00000134882	ENSECAG00000020154
ENSG00000100385	ENSECAG00000016033
ENSG00000105953	ENSECAG00000023953
ENSG00000145681	ENSECAG00000016477
ENSG00000175395	ENSECAG00000022541
ENSG00000180739	
ENSG00000138050	ENSECAG00000010799
ENSG00000139131	ENSECAG00000011140
ENSG00000165970	ENSECAG00000022340
ENSG00000076201	ENSECAG00000016755
ENSG00000088298	ENSECAG00000011614
ENSG00000116514	ENSECAG00000012263
ENSG00000196400	ENSECAG00000017591
ENSG00000196400	ENSECAG00000005579
ENSG00000196400	ENSECAG00000022020
ENSG00000196400	ENSECAG00000006319
ENSG00000196400	ENSECAG00000020256
ENSG00000196400	ENSECAG00000018774
ENSG00000196400	ENSECAG00000005121
ENSG00000196400	ENSECAG00000003287
ENSG00000196400	ENSECAG00000023533
ENSG00000196400	ENSECAG00000012088
ENSG00000196400	ENSECAG00000021510
ENSG00000196400	ENSECAG00000014134
ENSG00000196400	ENSECAG00000017106
ENSG00000196400	ENSECAG00000005088
ENSG00000196400	ENSECAG00000011149
ENSG00000196400	ENSECAG00000000653
ENSG00000072310	ENSECAG00000019802
ENSG00000005189	ENSECAG00000018769
ENSG00000204788	
ENSG00000172014	
ENSG00000164176	ENSECAG00000015388
ENSG00000102057	ENSECAG00000014802
ENSG00000100644	ENSECAG00000015597
ENSG00000057294	ENSECAG00000013566
ENSG00000080493	ENSECAG00000020053
ENSG00000133466	ENSECAG00000020940
ENSG00000221917	
ENSG00000130734	ENSECAG00000015306
ENSG00000217644	ENSECAG00000006475
ENSG00000189180	ENSECAG00000014705
ENSG00000182021	ENSECAG00000001166
ENSG00000004455	ENSECAG00000023800
ENSG00000197550	
ENSG00000205449	ENSECAG00000024274
ENSG00000183729	ENSECAG00000005077
ENSG00000204779	ENSECAG00000003227
ENSG00000165973	ENSECAG00000024835
ENSG00000127184	
ENSG00000125245	ENSECAG00000023448
ENSG00000204778	
ENSG00000184659	ENSECAG00000003227
ENSG00000183023	ENSECAG00000004050
ENSG00000068400	ENSECAG00000019987
ENSG00000129347	ENSECAG00000011767
ENSG00000122515	ENSECAG00000024843
ENSG00000172785	ENSECAG00000014036
ENSG00000101000	ENSECAG00000024428
ENSG00000183473	ENSECAG00000006895
ENSG00000082556	ENSECAG00000014442
ENSG00000145715	ENSECAG00000005203
ENSG00000204596	
ENSG00000188215	ENSECAG00000018014
ENSG00000110975	ENSECAG00000016752
ENSG00000114650	ENSECAG00000024420
ENSG00000075407	
ENSG00000128340	ENSECAG00000022570
ENSG00000129003	ENSECAG00000017182
ENSG00000125966	ENSECAG00000024778
ENSG00000169508	ENSECAG00000023457
ENSG00000102897	ENSECAG00000018001
ENSG00000139133	ENSECAG00000013414
ENSG00000129355	ENSECAG00000011219
ENSG00000142920	ENSECAG00000023032
ENSG00000047249	ENSECAG00000024159
ENSG00000175662	ENSECAG00000019447
ENSG00000171714	ENSECAG00000024927
ENSG00000175548	ENSECAG00000013414
ENSG00000125304	ENSECAG00000023803
ENSG00000023608	ENSECAG00000017606
ENSG00000126005	ENSECAG00000010701
ENSG00000204592	ENSECAG00000009069
ENSG00000204592	ENSECAG00000019318
ENSG00000204592	ENSECAG00000021785
ENSG00000204592	ENSECAG00000000325
ENSG00000204592	ENSECAG00000020991
ENSG00000204592	ENSECAG00000009247
ENSG00000204592	ENSECAG00000009368
ENSG00000204592	ENSECAG00000023986
ENSG00000204592	ENSECAG00000021750
ENSG00000204592	ENSECAG00000019095
ENSG00000204592	ENSECAG00000024771
ENSG00000204592	ENSECAG00000011673
ENSG00000204592	ENSECAG00000019474
ENSG00000204592	ENSECAG00000013783
ENSG00000204592	ENSECAG00000018221
ENSG00000204592	ENSECAG00000012217
ENSG00000204592	ENSECAG00000020384
ENSG00000204592	ENSECAG00000015505
ENSG00000204592	ENSECAG00000019928
ENSG00000204592	ENSECAG00000010913
ENSG00000204592	ENSECAG00000008977
ENSG00000204592	ENSECAG00000015782
ENSG00000204592	ENSECAG00000016428
ENSG00000204592	ENSECAG00000000732
ENSG00000204592	ENSECAG00000017324
ENSG00000204592	ENSECAG00000016442
ENSG00000158486	ENSECAG00000010984
ENSG00000196262	
ENSG00000091664	ENSECAG00000024990
ENSG00000100055	ENSECAG00000024727
ENSG00000134480	ENSECAG00000001853
ENSG00000068323	ENSECAG00000020642
ENSG00000145321	ENSECAG00000010481
ENSG00000011638	ENSECAG00000010683
ENSG00000099251	ENSECAG00000024992
ENSG00000139973	ENSECAG00000024583
ENSG00000139117	ENSECAG00000014870
ENSG00000183161	ENSECAG00000026812
ENSG00000125246	ENSECAG00000016069
ENSG00000129354	ENSECAG00000023130
ENSG00000186369	ENSECAG00000000076
ENSG00000103310	ENSECAG00000019961
ENSG00000163832	ENSECAG00000024036
ENSG00000147144	ENSECAG00000024890
ENSG00000164180	ENSECAG00000025094
ENSG00000214990	
ENSG00000116525	ENSECAG00000021887
ENSG00000148935	ENSECAG00000007468
ENSG00000140015	ENSECAG00000000317
ENSG00000129353	ENSECAG00000010363
ENSG00000147509	ENSECAG00000018510
ENSG00000081189	ENSECAG00000024716
ENSG00000166897	ENSECAG00000006914
ENSG00000120555	ENSECAG00000022693
ENSG00000171962	ENSECAG00000019338
ENSG00000056291	ENSECAG00000006685
ENSG00000214691	
ENSG00000102050	ENSECAG00000000285
ENSG00000139800	ENSECAG00000013406
ENSG00000205086	
ENSG00000198168	
ENSG00000215153	
ENSG00000114646	ENSECAG00000023483
ENSG00000100060	ENSECAG00000017684
ENSG00000139116	ENSECAG00000024186
ENSG00000162878	ENSECAG00000023535
ENSG00000160094	ENSECAG00000021304
ENSG00000196873	ENSECAG00000014036
ENSG00000187398	ENSECAG00000008737
ENSG00000175311	ENSECAG00000019732
ENSG00000125998	ENSECAG00000010974
ENSG00000204590	ENSECAG00000023081
ENSG00000198535	
ENSG00000196998	ENSECAG00000006800
ENSG00000103316	ENSECAG00000013362
ENSG00000215146	
ENSG00000184389	
ENSG00000153140	ENSECAG00000024704
ENSG00000101019	ENSECAG00000011605
ENSG00000205502	
ENSG00000156140	ENSECAG00000019061
ENSG00000100065	ENSECAG00000021979
ENSG00000105968	ENSECAG00000016692
ENSG00000182632	
ENSG00000134343	ENSECAG00000008794
ENSG00000143924	ENSECAG00000007410
ENSG00000171953	ENSECAG00000019200
ENSG00000129351	ENSECAG00000017640
ENSG00000134686	ENSECAG00000017179
ENSG00000126785	ENSECAG00000003386
ENSG00000185904	
ENSG00000220356	ENSECAG00000000485
ENSG00000176055	ENSECAG00000024647
ENSG00000173473	ENSECAG00000007760
ENSG00000187735	ENSECAG00000013436
ENSG00000166104	
ENSG00000043355	ENSECAG00000018593
ENSG00000189149	
ENSG00000171914	ENSECAG00000020488
ENSG00000113356	ENSECAG00000024548
ENSG00000196693	ENSECAG00000014705
ENSG00000158482	ENSECAG00000020081
ENSG00000169550	ENSECAG00000010612
ENSG00000141034	ENSECAG00000019123
ENSG00000173208	ENSECAG00000021109
ENSG00000173208	ENSECAG00000020862
ENSG00000204576	
ENSG00000169246	
ENSG00000176018	ENSECAG00000024495
ENSG00000187559	ENSECAG00000003227
ENSG00000068394	ENSECAG00000018251
ENSG00000179600	ENSECAG00000010647
ENSG00000163626	ENSECAG00000017173
ENSG00000128283	ENSECAG00000007139
ENSG00000148942	ENSECAG00000010920
ENSG00000120992	ENSECAG00000016530
ENSG00000154001	ENSECAG00000010787
ENSG00000175198	ENSECAG00000018952
ENSG00000154330	ENSECAG00000010805
ENSG00000108591	ENSECAG00000018608
ENSG00000164199	ENSECAG00000021057
ENSG00000115944	ENSECAG00000000584
ENSG00000165733	ENSECAG00000001358
ENSG00000180116	ENSECAG00000026947
ENSG00000140416	ENSECAG00000014949
ENSG00000132466	ENSECAG00000007125
ENSG00000146676	
ENSG00000214773	
ENSG00000017621	ENSECAG00000023295
ENSG00000100079	ENSECAG00000008846
ENSG00000136286	ENSECAG00000017799
ENSG00000132153	ENSECAG00000015670
ENSG00000151229	ENSECAG00000007459
ENSG00000121903	ENSECAG00000012735
ENSG00000137547	ENSECAG00000012110
ENSG00000205767	
ENSG00000205691	ENSECAG00000011254
ENSG00000125965	ENSECAG00000019421
ENSG00000176971	ENSECAG00000005106
ENSG00000181778	ENSECAG00000010049
ENSG00000100083	ENSECAG00000013492
ENSG00000102007	ENSECAG00000000216
ENSG00000204574	ENSECAG00000024907
ENSG00000140006	ENSECAG00000002936
ENSG00000165731	ENSECAG00000001064
ENSG00000171126	ENSECAG00000004022
ENSG00000091536	ENSECAG00000018420
ENSG00000185984	ENSECAG00000013687
ENSG00000129151	ENSECAG00000012656
ENSG00000213339	ENSECAG00000014773
ENSG00000187866	ENSECAG00000003116
ENSG00000126821	ENSECAG00000013605
ENSG00000164736	ENSECAG00000009206
ENSG00000057935	ENSECAG00000023512
ENSG00000204183	
ENSG00000107242	ENSECAG00000019992
ENSG00000104237	ENSECAG00000007686
ENSG00000126001	ENSECAG00000021188
ENSG00000012211	ENSECAG00000009597
ENSG00000188906	ENSECAG00000010288
ENSG00000109881	ENSECAG00000013019
ENSG00000134864	ENSECAG00000003199
ENSG00000079805	ENSECAG00000022341
ENSG00000214873	ENSECAG00000023701
ENSG00000136280	ENSECAG00000017258
ENSG00000121904	ENSECAG00000024035
ENSG00000197006	ENSECAG00000018034
ENSG00000113369	ENSECAG00000019506
ENSG00000206579	
ENSG00000163631	ENSECAG00000010305
ENSG00000054654	ENSECAG00000013626
ENSG00000102003	ENSECAG00000015208
ENSG00000125247	ENSECAG00000006696
ENSG00000047849	ENSECAG00000003775
ENSG00000162881	
ENSG00000167904	ENSECAG00000000568
ENSG00000165059	
ENSG00000162882	ENSECAG00000017940
ENSG00000169826	ENSECAG00000016078
ENSG00000165060	ENSECAG00000019174
ENSG00000205213	ENSECAG00000013111
ENSG00000175745	ENSECAG00000018508
ENSG00000137574	ENSECAG00000019399
ENSG00000204569	ENSECAG00000010033
ENSG00000091542	ENSECAG00000018358
ENSG00000205434	
ENSG00000102001	ENSECAG00000016391
ENSG00000140749	ENSECAG00000018228
ENSG00000113391	ENSECAG00000018274
ENSG00000198915	ENSECAG00000024576
ENSG00000136274	ENSECAG00000017733
ENSG00000131899	ENSECAG00000017646
ENSG00000152518	
ENSG00000100092	ENSECAG00000007864
ENSG00000119139	ENSECAG00000016742
ENSG00000218494	
ENSG00000155719	ENSECAG00000008085
ENSG00000147507	ENSECAG00000012862
ENSG00000136270	ENSECAG00000018271
ENSG00000103642	
ENSG00000175483	ENSECAG00000018095
ENSG00000125975	ENSECAG00000012130
ENSG00000178006	
ENSG00000148943	ENSECAG00000015795
ENSG00000150201	
ENSG00000185261	
ENSG00000204568	ENSECAG00000022485
ENSG00000125991	ENSECAG00000012171
ENSG00000133302	ENSECAG00000015790
ENSG00000214639	
ENSG00000185088	ENSECAG00000013269
ENSG00000169813	ENSECAG00000003229
ENSG00000115970	ENSECAG00000020504
ENSG00000185641	
ENSG00000221912	ENSECAG00000003182
ENSG00000176697	ENSECAG00000015952
ENSG00000205592	
ENSG00000102452	ENSECAG00000017495
ENSG00000177731	ENSECAG00000016883
ENSG00000101997	ENSECAG00000010680
ENSG00000175471	ENSECAG00000010242
ENSG00000176256	ENSECAG00000005373
ENSG00000099203	ENSECAG00000021522
ENSG00000100097	ENSECAG00000006745
ENSG00000166128	ENSECAG00000011902
ENSG00000180812	ENSECAG00000010279
ENSG00000018236	ENSECAG00000011240
ENSG00000137343	ENSECAG00000010618
ENSG00000008988	ENSECAG00000012463
ENSG00000214212	ENSECAG00000019977
ENSG00000196793	
ENSG00000142698	ENSECAG00000023699
ENSG00000049768	ENSECAG00000022667
ENSG00000135063	ENSECAG00000012524
ENSG00000100101	ENSECAG00000011050
ENSG00000138613	ENSECAG00000001985
ENSG00000122679	ENSECAG00000025033
ENSG00000142453	ENSECAG00000013563
ENSG00000189280	ENSECAG00000005302
ENSG00000172680	
ENSG00000198542	ENSECAG00000018067
ENSG00000153347	ENSECAG00000008942
ENSG00000179038	ENSECAG00000008861
ENSG00000189433	ENSECAG00000005240
ENSG00000198298	
ENSG00000100106	ENSECAG00000011688
ENSG00000088340	
ENSG00000177427	ENSECAG00000016798
ENSG00000198677	ENSECAG00000025048
ENSG00000181690	ENSECAG00000010773
ENSG00000164045	ENSECAG00000016336
ENSG00000188910	ENSECAG00000005150
ENSG00000164742	ENSECAG00000025044
ENSG00000185864	
ENSG00000165966	ENSECAG00000000627
ENSG00000130733	ENSECAG00000012720
ENSG00000074410	ENSECAG00000017217
ENSG00000049769	ENSECAG00000007296
ENSG00000169740	ENSECAG00000023676
ENSG00000102466	ENSECAG00000024133
ENSG00000164291	ENSECAG00000024881
ENSG00000215121	
ENSG00000107282	ENSECAG00000000271
ENSG00000170791	ENSECAG00000010468
ENSG00000142444	ENSECAG00000004504
ENSG00000215276	
ENSG00000222008	
ENSG00000215275	
ENSG00000187513	ENSECAG00000023685
ENSG00000152527	ENSECAG00000003331
ENSG00000151233	ENSECAG00000011563
ENSG00000177302	ENSECAG00000016343
ENSG00000214765	
ENSG00000205536	ENSECAG00000011254
ENSG00000178015	ENSECAG00000024830
ENSG00000204187	
ENSG00000215269	
ENSG00000127616	ENSECAG00000008334
ENSG00000205685	
ENSG00000175449	ENSECAG00000024815
ENSG00000164047	ENSECAG00000016046
ENSG00000164047	ENSECAG00000015224
ENSG00000164047	ENSECAG00000013712
ENSG00000134900	ENSECAG00000000631
ENSG00000061656	ENSECAG00000021900
ENSG00000185710	ENSECAG00000013687
ENSG00000140455	ENSECAG00000016660
ENSG00000188647	ENSECAG00000021853
ENSG00000107562	ENSECAG00000019551
ENSG00000222023	
ENSG00000146678	ENSECAG00000014889
ENSG00000140740	ENSECAG00000021501
ENSG00000145757	ENSECAG00000024733
ENSG00000163866	
ENSG00000164048	
ENSG00000204711	ENSECAG00000021795
ENSG00000204564	ENSECAG00000000226
ENSG00000214078	ENSECAG00000021997
ENSG00000015153	ENSECAG00000012157
ENSG00000170786	ENSECAG00000008479
ENSG00000215274	
ENSG00000176994	ENSECAG00000016316
ENSG00000116544	ENSECAG00000018778
ENSG00000165072	ENSECAG00000015934
ENSG00000138036	ENSECAG00000020566
ENSG00000081051	ENSECAG00000023229
ENSG00000139780	ENSECAG00000019225
ENSG00000197361	ENSECAG00000016041
ENSG00000189060	
ENSG00000175820	ENSECAG00000021485
ENSG00000204105	
ENSG00000140009	ENSECAG00000024947
ENSG00000176974	ENSECAG00000015690
ENSG00000164292	ENSECAG00000024622
ENSG00000187783	ENSECAG00000016463
ENSG00000205775	
ENSG00000204706	
ENSG00000151287	ENSECAG00000021942
ENSG00000172113	ENSECAG00000012881
ENSG00000181195	ENSECAG00000024110
ENSG00000103657	ENSECAG00000022635
ENSG00000163867	ENSECAG00000012042
ENSG00000198887	ENSECAG00000024999
ENSG00000130164	ENSECAG00000019557
ENSG00000100116	ENSECAG00000009082
ENSG00000139168	ENSECAG00000012174
ENSG00000107551	ENSECAG00000007066
ENSG00000155714	ENSECAG00000020496
ENSG00000146674	ENSECAG00000018104
ENSG00000079557	ENSECAG00000022497
ENSG00000104331	ENSECAG00000020044
ENSG00000164049	
ENSG00000173221	ENSECAG00000024613
ENSG00000138075	ENSECAG00000010864
ENSG00000204560	ENSECAG00000008537
ENSG00000185716	ENSECAG00000020342
ENSG00000128310	
ENSG00000100124	ENSECAG00000024838
ENSG00000134283	ENSECAG00000016067
ENSG00000175267	ENSECAG00000009842
ENSG00000143921	ENSECAG00000024537
ENSG00000134901	ENSECAG00000022335
ENSG00000164050	ENSECAG00000014767
ENSG00000215117	
ENSG00000119138	ENSECAG00000024925
ENSG00000035664	ENSECAG00000012621
ENSG00000205293	
ENSG00000169435	ENSECAG00000019471
ENSG00000169122	ENSECAG00000004777
ENSG00000134897	
ENSG00000161888	ENSECAG00000017469
ENSG00000121621	ENSECAG00000016155
ENSG00000134899	ENSECAG00000010668
ENSG00000100129	ENSECAG00000015150
ENSG00000197056	ENSECAG00000010248
ENSG00000118985	ENSECAG00000022933
ENSG00000214860	
ENSG00000197256	ENSECAG00000016820
ENSG00000215114	ENSECAG00000017075
ENSG00000220161	
ENSG00000138095	ENSECAG00000023814
ENSG00000183921	ENSECAG00000008735
ENSG00000169519	ENSECAG00000018326
ENSG00000205266	
ENSG00000165507	ENSECAG00000003150
ENSG00000083067	ENSECAG00000008135
ENSG00000214754	
ENSG00000146112	ENSECAG00000007626
ENSG00000167910	ENSECAG00000012946
ENSG00000175426	ENSECAG00000020422
ENSG00000103319	ENSECAG00000022924
ENSG00000131885	ENSECAG00000016411
ENSG00000116560	ENSECAG00000000642
ENSG00000214770	
ENSG00000166797	ENSECAG00000010303
ENSG00000136205	ENSECAG00000020052
ENSG00000130158	ENSECAG00000022584
ENSG00000165511	
ENSG00000214856	
ENSG00000164051	ENSECAG00000014543
ENSG00000169429	ENSECAG00000015342
ENSG00000165512	ENSECAG00000003034
ENSG00000100714	ENSECAG00000015580
ENSG00000139174	ENSECAG00000018874
ENSG00000137575	ENSECAG00000015053
ENSG00000171916	ENSECAG00000019932
ENSG00000171916	ENSECAG00000024755
ENSG00000171916	ENSECAG00000022377
ENSG00000165366	ENSECAG00000006487
ENSG00000028528	ENSECAG00000019019
ENSG00000215253	
ENSG00000125255	ENSECAG00000006314
ENSG00000182255	ENSECAG00000005252
ENSG00000182346	
ENSG00000137404	ENSECAG00000009725
ENSG00000172678	ENSECAG00000011081
ENSG00000172678	ENSECAG00000016308
ENSG00000164053	ENSECAG00000010784
ENSG00000153113	ENSECAG00000013676
ENSG00000173157	ENSECAG00000020835
ENSG00000100139	ENSECAG00000016043
ENSG00000167494	
ENSG00000058600	ENSECAG00000015801
ENSG00000188933	
ENSG00000146463	ENSECAG00000008800
ENSG00000138032	ENSECAG00000016986
ENSG00000198716	
ENSG00000131808	ENSECAG00000019116
ENSG00000131808	ENSECAG00000019113
ENSG00000154874	
ENSG00000130173	ENSECAG00000015577
ENSG00000012779	ENSECAG00000012930
ENSG00000125266	ENSECAG00000012348
ENSG00000179841	ENSECAG00000003230
ENSG00000035681	ENSECAG00000000565
ENSG00000130167	ENSECAG00000022479
ENSG00000189375	ENSECAG00000007557
ENSG00000152219	ENSECAG00000019214
ENSG00000221845	
ENSG00000128346	ENSECAG00000022674
ENSG00000089775	ENSECAG00000016468
ENSG00000146666	
ENSG00000213689	ENSECAG00000010761
ENSG00000215136	
ENSG00000198846	ENSECAG00000022430
ENSG00000213688	ENSECAG00000024499
ENSG00000066382	ENSECAG00000019460
ENSG00000105514	ENSECAG00000020419
ENSG00000140743	ENSECAG00000014770
ENSG00000124875	ENSECAG00000012742
ENSG00000186060	
ENSG00000134884	ENSECAG00000026980
ENSG00000129317	ENSECAG00000011182
ENSG00000165406	ENSECAG00000002745
ENSG00000126804	ENSECAG00000017704
ENSG00000157734	ENSECAG00000017605
ENSG00000158683	ENSECAG00000009243
ENSG00000216649	
ENSG00000142687	ENSECAG00000012927
ENSG00000100142	ENSECAG00000023687
ENSG00000137337	ENSECAG00000011057
