Ensembl Gene ID	Mouse Ensembl Gene ID
ENSG00000147059	ENSMUSG00000079761
ENSG00000147059	ENSMUSG00000079081
ENSG00000147059	ENSMUSG00000079196
ENSG00000147059	ENSMUSG00000079211
ENSG00000147059	ENSMUSG00000079744
ENSG00000147059	ENSMUSG00000079059
ENSG00000147059	ENSMUSG00000078466
ENSG00000147059	ENSMUSG00000079745
ENSG00000147059	ENSMUSG00000079819
ENSG00000147059	ENSMUSG00000079087
ENSG00000147059	ENSMUSG00000078462
ENSG00000147059	ENSMUSG00000078458
ENSG00000147059	ENSMUSG00000079775
ENSG00000147059	ENSMUSG00000078827
ENSG00000147059	ENSMUSG00000078465
ENSG00000147059	ENSMUSG00000078535
ENSG00000147059	ENSMUSG00000079810
ENSG00000147059	ENSMUSG00000079772
ENSG00000147059	ENSMUSG00000079126
ENSG00000147059	ENSMUSG00000079782
ENSG00000147059	ENSMUSG00000078968
ENSG00000147059	ENSMUSG00000079291
ENSG00000147059	ENSMUSG00000078832
ENSG00000147059	ENSMUSG00000078830
ENSG00000147059	ENSMUSG00000079755
ENSG00000147059	ENSMUSG00000078829
ENSG00000147059	ENSMUSG00000079086
ENSG00000147059	ENSMUSG00000078541
ENSG00000147059	ENSMUSG00000079753
ENSG00000147059	ENSMUSG00000079684
ENSG00000147059	ENSMUSG00000079199
ENSG00000147059	ENSMUSG00000079780
ENSG00000147059	ENSMUSG00000079807
ENSG00000147059	ENSMUSG00000078544
ENSG00000147059	ENSMUSG00000079748
ENSG00000147059	ENSMUSG00000079209
ENSG00000147059	ENSMUSG00000079201
ENSG00000147059	ENSMUSG00000079790
ENSG00000147059	ENSMUSG00000079838
ENSG00000147059	ENSMUSG00000079813
ENSG00000147059	ENSMUSG00000079132
ENSG00000147059	ENSMUSG00000079213
ENSG00000147059	ENSMUSG00000078455
ENSG00000147059	ENSMUSG00000079793
ENSG00000147059	ENSMUSG00000079787
ENSG00000147059	ENSMUSG00000079827
ENSG00000147059	ENSMUSG00000079771
ENSG00000147059	ENSMUSG00000078910
ENSG00000076604	ENSMUSG00000017386
ENSG00000106638	ENSMUSG00000005374
ENSG00000185432	ENSMUSG00000054619
ENSG00000185432	ENSMUSG00000058057
ENSG00000185432	ENSMUSG00000056487
ENSG00000188029	
ENSG00000183172	ENSMUSG00000022452
ENSG00000067221	ENSMUSG00000032333
ENSG00000170509	ENSMUSG00000034528
ENSG00000211442	
ENSG00000108064	ENSMUSG00000003923
ENSG00000119681	ENSMUSG00000002020
ENSG00000177096	ENSMUSG00000049687
ENSG00000133739	ENSMUSG00000027550
ENSG00000179837	ENSMUSG00000045365
ENSG00000175216	ENSMUSG00000040549
ENSG00000217128	ENSMUSG00000035992
ENSG00000165898	ENSMUSG00000021241
ENSG00000162924	ENSMUSG00000020275
ENSG00000186452	ENSMUSG00000045631
ENSG00000186787	ENSMUSG00000046550
ENSG00000186787	ENSMUSG00000079566
ENSG00000186787	ENSMUSG00000078210
ENSG00000186787	ENSMUSG00000078328
ENSG00000186787	ENSMUSG00000079650
ENSG00000186787	ENSMUSG00000078212
ENSG00000186787	ENSMUSG00000079649
ENSG00000186787	ENSMUSG00000078334
ENSG00000186787	ENSMUSG00000078331
ENSG00000186787	ENSMUSG00000079653
ENSG00000186787	ENSMUSG00000079647
ENSG00000186787	ENSMUSG00000078329
ENSG00000186787	ENSMUSG00000075351
ENSG00000186787	ENSMUSG00000079208
ENSG00000186787	ENSMUSG00000079195
ENSG00000186787	ENSMUSG00000079292
ENSG00000186787	ENSMUSG00000079746
ENSG00000186787	ENSMUSG00000078833
ENSG00000186787	ENSMUSG00000079816
ENSG00000186787	ENSMUSG00000078826
ENSG00000186787	ENSMUSG00000078911
ENSG00000186787	ENSMUSG00000078454
ENSG00000186787	ENSMUSG00000079688
ENSG00000186787	ENSMUSG00000079802
ENSG00000186787	ENSMUSG00000078545
ENSG00000186787	ENSMUSG00000078457
ENSG00000186787	ENSMUSG00000079683
ENSG00000186787	ENSMUSG00000079815
ENSG00000186787	ENSMUSG00000078825
ENSG00000186787	ENSMUSG00000079817
ENSG00000186787	ENSMUSG00000079743
ENSG00000186787	ENSMUSG00000078463
ENSG00000186787	ENSMUSG00000079077
ENSG00000186787	ENSMUSG00000079754
ENSG00000186787	ENSMUSG00000079781
ENSG00000186787	ENSMUSG00000079798
ENSG00000186787	ENSMUSG00000079752
ENSG00000186787	ENSMUSG00000079686
ENSG00000186787	ENSMUSG00000078456
ENSG00000186787	ENSMUSG00000079747
ENSG00000186787	ENSMUSG00000079088
ENSG00000186787	ENSMUSG00000079200
ENSG00000186787	ENSMUSG00000078426
ENSG00000186787	ENSMUSG00000079212
ENSG00000186787	ENSMUSG00000078828
ENSG00000186787	ENSMUSG00000079079
ENSG00000186787	ENSMUSG00000079826
ENSG00000186787	ENSMUSG00000079839
ENSG00000186787	ENSMUSG00000079131
ENSG00000186787	ENSMUSG00000079134
ENSG00000186787	ENSMUSG00000079824
ENSG00000186787	ENSMUSG00000079758
ENSG00000186787	ENSMUSG00000079757
ENSG00000186787	ENSMUSG00000079675
ENSG00000186787	ENSMUSG00000079750
ENSG00000186787	ENSMUSG00000079676
ENSG00000186787	ENSMUSG00000079670
ENSG00000186787	ENSMUSG00000079822
ENSG00000186787	ENSMUSG00000078823
ENSG00000186787	ENSMUSG00000079820
ENSG00000186787	ENSMUSG00000078824
ENSG00000186787	ENSMUSG00000079287
ENSG00000186787	ENSMUSG00000079805
ENSG00000186787	ENSMUSG00000079078
ENSG00000186787	ENSMUSG00000079080
ENSG00000186787	ENSMUSG00000075340
ENSG00000186787	ENSMUSG00000079768
ENSG00000186787	ENSMUSG00000078460
ENSG00000186787	ENSMUSG00000079761
ENSG00000186787	ENSMUSG00000079081
ENSG00000186787	ENSMUSG00000079196
ENSG00000186787	ENSMUSG00000079211
ENSG00000186787	ENSMUSG00000079744
ENSG00000186787	ENSMUSG00000079059
ENSG00000186787	ENSMUSG00000078466
ENSG00000186787	ENSMUSG00000079745
ENSG00000186787	ENSMUSG00000079819
ENSG00000186787	ENSMUSG00000079087
ENSG00000186787	ENSMUSG00000078462
ENSG00000186787	ENSMUSG00000078458
ENSG00000186787	ENSMUSG00000079775
ENSG00000186787	ENSMUSG00000078827
ENSG00000186787	ENSMUSG00000078465
ENSG00000186787	ENSMUSG00000078535
ENSG00000186787	ENSMUSG00000079810
ENSG00000186787	ENSMUSG00000079772
ENSG00000186787	ENSMUSG00000079126
ENSG00000186787	ENSMUSG00000079782
ENSG00000186787	ENSMUSG00000078968
ENSG00000186787	ENSMUSG00000079291
ENSG00000186787	ENSMUSG00000078832
ENSG00000186787	ENSMUSG00000078830
ENSG00000186787	ENSMUSG00000079755
ENSG00000186787	ENSMUSG00000078829
ENSG00000186787	ENSMUSG00000079086
ENSG00000186787	ENSMUSG00000078541
ENSG00000186787	ENSMUSG00000079753
ENSG00000186787	ENSMUSG00000079684
ENSG00000186787	ENSMUSG00000079199
ENSG00000186787	ENSMUSG00000079780
ENSG00000186787	ENSMUSG00000079807
ENSG00000186787	ENSMUSG00000078544
ENSG00000186787	ENSMUSG00000079748
ENSG00000186787	ENSMUSG00000079209
ENSG00000186787	ENSMUSG00000079201
ENSG00000186787	ENSMUSG00000079790
ENSG00000186787	ENSMUSG00000079838
ENSG00000186787	ENSMUSG00000079813
ENSG00000186787	ENSMUSG00000079132
ENSG00000186787	ENSMUSG00000079213
ENSG00000186787	ENSMUSG00000078455
ENSG00000186787	ENSMUSG00000079793
ENSG00000186787	ENSMUSG00000079787
ENSG00000186787	ENSMUSG00000079827
ENSG00000186787	ENSMUSG00000079771
ENSG00000186787	ENSMUSG00000078910
ENSG00000101057	ENSMUSG00000017861
ENSG00000106635	ENSMUSG00000029681
ENSG00000145050	ENSMUSG00000032575
ENSG00000204271	
ENSG00000160602	ENSMUSG00000017405
ENSG00000129038	ENSMUSG00000032334
ENSG00000131355	
ENSG00000145332	ENSMUSG00000029312
ENSG00000010803	ENSMUSG00000000085
ENSG00000184672	ENSMUSG00000039717
ENSG00000072401	ENSMUSG00000019927
ENSG00000204272	
ENSG00000209174	
ENSG00000167139	ENSMUSG00000036244
ENSG00000206228	ENSMUSG00000021927
ENSG00000119655	ENSMUSG00000021242
ENSG00000198951	ENSMUSG00000022453
ENSG00000160606	ENSMUSG00000019437
ENSG00000187912	
ENSG00000123268	ENSMUSG00000023027
ENSG00000101052	ENSMUSG00000017858
ENSG00000188021	ENSMUSG00000050148
ENSG00000205363	ENSMUSG00000066607
ENSG00000183379	ENSMUSG00000071234
ENSG00000171790	ENSMUSG00000047518
ENSG00000009954	ENSMUSG00000002748
ENSG00000122873	ENSMUSG00000037710
ENSG00000088538	ENSMUSG00000039716
ENSG00000133980	ENSMUSG00000071235
ENSG00000183066	ENSMUSG00000022455
ENSG00000099795	ENSMUSG00000033938
ENSG00000135047	ENSMUSG00000056728
ENSG00000135047	ENSMUSG00000042243
ENSG00000135047	ENSMUSG00000050345
ENSG00000135047	ENSMUSG00000074871
ENSG00000135047	ENSMUSG00000074870
ENSG00000135047	ENSMUSG00000057446
ENSG00000135047	ENSMUSG00000021441
ENSG00000135047	ENSMUSG00000055679
ENSG00000135047	ENSMUSG00000055298
ENSG00000135047	ENSMUSG00000021439
ENSG00000135047	ENSMUSG00000021440
ENSG00000115421	ENSMUSG00000020273
ENSG00000188763	ENSMUSG00000049551
ENSG00000171793	ENSMUSG00000028633
ENSG00000158987	ENSMUSG00000037533
ENSG00000104497	ENSMUSG00000027534
ENSG00000151151	ENSMUSG00000060733
ENSG00000102349	ENSMUSG00000041649
ENSG00000114738	ENSMUSG00000032577
ENSG00000179862	ENSMUSG00000070803
ENSG00000077800	ENSMUSG00000040013
ENSG00000172493	ENSMUSG00000029313
ENSG00000158985	ENSMUSG00000052298
ENSG00000163633	ENSMUSG00000029320
ENSG00000066084	ENSMUSG00000023026
ENSG00000103855	ENSMUSG00000035914
ENSG00000164695	ENSMUSG00000027536
ENSG00000196730	ENSMUSG00000021559
ENSG00000213648	ENSMUSG00000030711
ENSG00000210388	
ENSG00000101049	ENSMUSG00000017868
ENSG00000100167	ENSMUSG00000022456
ENSG00000114737	ENSMUSG00000032578
ENSG00000117013	ENSMUSG00000028631
ENSG00000208945	
ENSG00000208942	
ENSG00000180447	ENSMUSG00000052957
ENSG00000205704	
ENSG00000104231	ENSMUSG00000039795
ENSG00000204446	
ENSG00000205184	ENSMUSG00000058921
ENSG00000145283	ENSMUSG00000029321
ENSG00000146755	ENSMUSG00000053388
ENSG00000208218	
ENSG00000208217	
ENSG00000210389	
ENSG00000180210	ENSMUSG00000027249
ENSG00000186687	ENSMUSG00000020268
ENSG00000083750	ENSMUSG00000041658
ENSG00000204463	ENSMUSG00000024392
ENSG00000122952	ENSMUSG00000019923
ENSG00000119688	ENSMUSG00000021240
ENSG00000099797	ENSMUSG00000031708
ENSG00000169164	
ENSG00000214985	
ENSG00000217880	
ENSG00000189299	ENSMUSG00000071665
ENSG00000133731	ENSMUSG00000027531
ENSG00000114735	ENSMUSG00000032579
ENSG00000203285	
ENSG00000203284	
ENSG00000213167	
ENSG00000185513	ENSMUSG00000035576
ENSG00000173078	
ENSG00000203282	
ENSG00000203281	
ENSG00000181625	ENSMUSG00000059772
ENSG00000100162	ENSMUSG00000068101
ENSG00000210622	
ENSG00000213735	
ENSG00000169567	ENSMUSG00000020267
ENSG00000175213	ENSMUSG00000075040
ENSG00000156642	ENSMUSG00000032336
ENSG00000185295	ENSMUSG00000067215
ENSG00000197416	ENSMUSG00000027530
ENSG00000130305	ENSMUSG00000000916
ENSG00000119614	ENSMUSG00000021239
ENSG00000088543	ENSMUSG00000037977
ENSG00000198108	ENSMUSG00000058152
ENSG00000159958	ENSMUSG00000068105
ENSG00000187601	ENSMUSG00000047238
ENSG00000205578	
ENSG00000183336	ENSMUSG00000047721
ENSG00000186367	ENSMUSG00000050875
ENSG00000132002	ENSMUSG00000005483
ENSG00000184068	
ENSG00000205659	ENSMUSG00000079991
ENSG00000183324	ENSMUSG00000074269
ENSG00000174470	
ENSG00000208216	
ENSG00000222030	
ENSG00000214734	
ENSG00000119866	ENSMUSG00000000861
ENSG00000170323	ENSMUSG00000062515
ENSG00000204279	
ENSG00000207380	
ENSG00000201133	
ENSG00000207699	
ENSG00000124193	ENSMUSG00000016921
ENSG00000205186	ENSMUSG00000027528
ENSG00000145808	ENSMUSG00000053441
ENSG00000175220	ENSMUSG00000027247
ENSG00000198106	ENSMUSG00000079738
ENSG00000066583	ENSMUSG00000024601
ENSG00000083223	ENSMUSG00000035248
ENSG00000138622	ENSMUSG00000032338
ENSG00000066136	ENSMUSG00000032897
ENSG00000119711	ENSMUSG00000021238
ENSG00000198911	ENSMUSG00000022463
ENSG00000158639	
ENSG00000181295	
ENSG00000158527	
ENSG00000100147	ENSMUSG00000068114
ENSG00000115392	ENSMUSG00000004018
ENSG00000163629	ENSMUSG00000034573
ENSG00000182518	
ENSG00000103472	
ENSG00000161813	ENSMUSG00000023025
ENSG00000172533	
ENSG00000113396	ENSMUSG00000024600
ENSG00000221833	
ENSG00000175224	ENSMUSG00000027244
ENSG00000119636	ENSMUSG00000057265
ENSG00000187761	
ENSG00000117016	ENSMUSG00000032890
ENSG00000185958	ENSMUSG00000045350
ENSG00000117010	
ENSG00000067141	ENSMUSG00000032340
ENSG00000150275	ENSMUSG00000052613
ENSG00000196161	
ENSG00000196090	ENSMUSG00000053141
ENSG00000180423	ENSMUSG00000027243
ENSG00000164002	ENSMUSG00000028629
ENSG00000123159	ENSMUSG00000019433
ENSG00000007402	ENSMUSG00000010066
ENSG00000204469	ENSMUSG00000024393
ENSG00000165471	ENSMUSG00000024863
ENSG00000159322	ENSMUSG00000025236
ENSG00000187097	ENSMUSG00000021236
ENSG00000182487	ENSMUSG00000015950
ENSG00000050405	ENSMUSG00000023022
ENSG00000138829	ENSMUSG00000024598
ENSG00000126062	ENSMUSG00000010045
ENSG00000135070	
ENSG00000167077	ENSMUSG00000068117
ENSG00000147588	ENSMUSG00000052468
ENSG00000028116	ENSMUSG00000064090
ENSG00000109339	ENSMUSG00000046709
ENSG00000110497	ENSMUSG00000040506
ENSG00000184208	ENSMUSG00000075524
ENSG00000160951	ENSMUSG00000019464
ENSG00000187815	ENSMUSG00000064141
ENSG00000213658	ENSMUSG00000030742
ENSG00000222006	
ENSG00000107984	ENSMUSG00000024868
ENSG00000124177	ENSMUSG00000057133
ENSG00000187753	ENSMUSG00000049902
ENSG00000114395	ENSMUSG00000037190
ENSG00000177613	ENSMUSG00000053536
ENSG00000055813	ENSMUSG00000032878
ENSG00000208932	
ENSG00000187801	
ENSG00000119723	ENSMUSG00000021235
ENSG00000139624	ENSMUSG00000023021
ENSG00000178449	ENSMUSG00000023020
ENSG00000140463	ENSMUSG00000025235
ENSG00000209162	
ENSG00000156050	ENSMUSG00000021234
ENSG00000175202	ENSMUSG00000025868
ENSG00000205580	ENSMUSG00000039296
ENSG00000205580	ENSMUSG00000029586
ENSG00000114388	ENSMUSG00000010057
ENSG00000084070	ENSMUSG00000032870
ENSG00000158578	ENSMUSG00000025270
ENSG00000183798	ENSMUSG00000050700
ENSG00000100138	ENSMUSG00000063480
ENSG00000100138	ENSMUSG00000063543
ENSG00000164687	ENSMUSG00000027533
ENSG00000164687	ENSMUSG00000062196
ENSG00000164687	ENSMUSG00000074280
ENSG00000064651	ENSMUSG00000024597
ENSG00000138639	ENSMUSG00000057315
ENSG00000140478	
ENSG00000167588	ENSMUSG00000023019
ENSG00000198632	
ENSG00000203273	
ENSG00000132793	ENSMUSG00000027412
ENSG00000169682	ENSMUSG00000030741
ENSG00000135052	ENSMUSG00000021556
ENSG00000180769	
ENSG00000205279	ENSMUSG00000069372
ENSG00000123143	ENSMUSG00000057672
ENSG00000198840	ENSMUSG00000064360
ENSG00000198614	
ENSG00000169188	ENSMUSG00000025269
ENSG00000076641	ENSMUSG00000027508
ENSG00000004838	ENSMUSG00000010044
ENSG00000215844	
ENSG00000110492	
ENSG00000204472	ENSMUSG00000024397
ENSG00000119725	ENSMUSG00000042472
ENSG00000066117	ENSMUSG00000023018
ENSG00000049089	ENSMUSG00000028626
ENSG00000166233	ENSMUSG00000025234
ENSG00000185532	ENSMUSG00000052920
ENSG00000187806	ENSMUSG00000049526
ENSG00000198305	ENSMUSG00000039296
ENSG00000198305	ENSMUSG00000029586
ENSG00000164244	ENSMUSG00000024594
ENSG00000135040	ENSMUSG00000021555
ENSG00000205583	
ENSG00000164684	ENSMUSG00000040209
ENSG00000110881	
ENSG00000176953	ENSMUSG00000030722
ENSG00000140043	ENSMUSG00000072946
ENSG00000084073	ENSMUSG00000043207
ENSG00000158571	ENSMUSG00000025271
ENSG00000115380	ENSMUSG00000020467
ENSG00000123136	ENSMUSG00000005481
ENSG00000170409	
ENSG00000188800	ENSMUSG00000078577
ENSG00000196419	ENSMUSG00000022471
ENSG00000187221	
ENSG00000174306	ENSMUSG00000035877
ENSG00000117000	ENSMUSG00000049878
ENSG00000145794	ENSMUSG00000024593
ENSG00000100418	ENSMUSG00000022472
ENSG00000164241	ENSMUSG00000024592
ENSG00000155428	ENSMUSG00000053388
ENSG00000209216	
ENSG00000213614	ENSMUSG00000025232
ENSG00000177455	ENSMUSG00000030724
ENSG00000205189	ENSMUSG00000069114
ENSG00000161800	ENSMUSG00000023015
ENSG00000213018	
ENSG00000156030	ENSMUSG00000042507
ENSG00000173926	ENSMUSG00000032656
ENSG00000204475	
ENSG00000100417	ENSMUSG00000022474
ENSG00000163625	ENSMUSG00000043940
ENSG00000124181	ENSMUSG00000016933
ENSG00000148584	ENSMUSG00000052595
ENSG00000135049	ENSMUSG00000021557
ENSG00000176903	ENSMUSG00000054383
ENSG00000086159	ENSMUSG00000043144
ENSG00000138035	ENSMUSG00000020464
ENSG00000208922	
ENSG00000068028	ENSMUSG00000010067
ENSG00000172346	ENSMUSG00000042109
ENSG00000219989	
ENSG00000198242	ENSMUSG00000078180
ENSG00000149091	ENSMUSG00000040479
ENSG00000131238	ENSMUSG00000028657
ENSG00000177548	ENSMUSG00000030727
ENSG00000119661	ENSMUSG00000042523
ENSG00000161798	ENSMUSG00000044217
ENSG00000076554	ENSMUSG00000027506
ENSG00000114383	ENSMUSG00000010054
ENSG00000140488	ENSMUSG00000032297
ENSG00000113368	ENSMUSG00000024590
ENSG00000204147	ENSMUSG00000024887
ENSG00000163624	ENSMUSG00000029330
ENSG00000182418	
ENSG00000123146	ENSMUSG00000002885
ENSG00000205669	ENSMUSG00000043487
ENSG00000196900	ENSMUSG00000032900
ENSG00000147586	ENSMUSG00000040269
ENSG00000106133	
ENSG00000157613	ENSMUSG00000027230
ENSG00000138041	ENSMUSG00000020463
ENSG00000163623	ENSMUSG00000035187
ENSG00000167580	ENSMUSG00000023013
ENSG00000067445	ENSMUSG00000025272
ENSG00000177465	ENSMUSG00000052392
ENSG00000164902	ENSMUSG00000008301
ENSG00000198900	ENSMUSG00000070544
ENSG00000202582	
ENSG00000100413	ENSMUSG00000022476
ENSG00000068001	ENSMUSG00000010047
ENSG00000119673	ENSMUSG00000072949
ENSG00000119673	ENSMUSG00000021226
ENSG00000119673	ENSMUSG00000021228
ENSG00000119673	ENSMUSG00000042540
ENSG00000196313	
ENSG00000198964	ENSMUSG00000040451
ENSG00000163001	ENSMUSG00000020462
ENSG00000204103	ENSMUSG00000074622
ENSG00000138678	ENSMUSG00000029314
ENSG00000196296	ENSMUSG00000030730
ENSG00000164683	ENSMUSG00000040289
ENSG00000135365	ENSMUSG00000058318
ENSG00000214981	
ENSG00000184227	ENSMUSG00000072949
ENSG00000184227	ENSMUSG00000021226
ENSG00000184227	ENSMUSG00000021228
ENSG00000184227	ENSMUSG00000042540
ENSG00000179994	ENSMUSG00000039296
ENSG00000179994	ENSMUSG00000029586
ENSG00000137817	ENSMUSG00000025237
ENSG00000214531	
ENSG00000164904	ENSMUSG00000053644
ENSG00000072071	ENSMUSG00000013033
ENSG00000135472	ENSMUSG00000023011
ENSG00000100412	ENSMUSG00000022477
ENSG00000131236	ENSMUSG00000028656
ENSG00000187105	
ENSG00000188611	
ENSG00000188463	
ENSG00000100410	ENSMUSG00000061360
ENSG00000221811	
ENSG00000155324	ENSMUSG00000001700
ENSG00000186666	ENSMUSG00000037525
ENSG00000105011	ENSMUSG00000005470
ENSG00000109113	ENSMUSG00000002059
ENSG00000214605	
ENSG00000165905	ENSMUSG00000040434
ENSG00000163322	ENSMUSG00000035234
ENSG00000178188	ENSMUSG00000030733
ENSG00000167566	ENSMUSG00000023009
ENSG00000209258	
ENSG00000183864	ENSMUSG00000048546
ENSG00000163319	ENSMUSG00000016833
ENSG00000114378	ENSMUSG00000010051
ENSG00000102316	ENSMUSG00000025268
ENSG00000101452	ENSMUSG00000027655
ENSG00000168916	ENSMUSG00000052713
ENSG00000167525	ENSMUSG00000044122
ENSG00000121680	ENSMUSG00000027222
ENSG00000168389	ENSMUSG00000028655
ENSG00000148053	ENSMUSG00000055254
ENSG00000204482	
ENSG00000210628	
ENSG00000102313	
ENSG00000167074	ENSMUSG00000022389
ENSG00000214699	ENSMUSG00000079334
ENSG00000139644	ENSMUSG00000023010
ENSG00000101447	ENSMUSG00000027654
ENSG00000178952	ENSMUSG00000073838
ENSG00000178952	ENSMUSG00000030735
ENSG00000072062	ENSMUSG00000005469
ENSG00000183166	ENSMUSG00000060371
ENSG00000163312	ENSMUSG00000035266
ENSG00000104435	ENSMUSG00000027500
ENSG00000099290	ENSMUSG00000024104
ENSG00000213017	
ENSG00000197506	ENSMUSG00000021553
ENSG00000133961	ENSMUSG00000021224
ENSG00000115355	ENSMUSG00000032740
ENSG00000067225	ENSMUSG00000032294
ENSG00000197739	
ENSG00000116990	ENSMUSG00000028654
ENSG00000101445	ENSMUSG00000037754
ENSG00000204149	
ENSG00000109111	ENSMUSG00000002052
ENSG00000100403	ENSMUSG00000022390
ENSG00000121653	ENSMUSG00000027223
ENSG00000175318	ENSMUSG00000074259
ENSG00000186792	ENSMUSG00000036091
ENSG00000209272	
ENSG00000185274	ENSMUSG00000034040
ENSG00000178440	
ENSG00000151292	ENSMUSG00000073563
ENSG00000141858	ENSMUSG00000079003
ENSG00000162997	ENSMUSG00000032673
ENSG00000208214	
ENSG00000188032	ENSMUSG00000046408
ENSG00000197612	
ENSG00000208213	
ENSG00000204487	ENSMUSG00000024399
ENSG00000130119	ENSMUSG00000025266
ENSG00000101442	ENSMUSG00000037761
ENSG00000101438	ENSMUSG00000037771
ENSG00000178966	ENSMUSG00000035367
ENSG00000178966	ENSMUSG00000075359
ENSG00000208908	
ENSG00000211162	
ENSG00000173083	ENSMUSG00000035273
ENSG00000166192	ENSMUSG00000051705
ENSG00000132581	ENSMUSG00000002064
ENSG00000141854	ENSMUSG00000074217
ENSG00000100767	ENSMUSG00000021223
ENSG00000187867	ENSMUSG00000047986
ENSG00000124143	ENSMUSG00000074625
ENSG00000104432	ENSMUSG00000040329
ENSG00000214706	ENSMUSG00000010048
ENSG00000121671	ENSMUSG00000068742
ENSG00000100401	ENSMUSG00000022391
ENSG00000161791	ENSMUSG00000023008
ENSG00000211170	
ENSG00000173085	ENSMUSG00000029319
ENSG00000102302	ENSMUSG00000025265
ENSG00000104427	ENSMUSG00000043542
ENSG00000179564	ENSMUSG00000070285
ENSG00000168944	ENSMUSG00000048799
ENSG00000181830	ENSMUSG00000049922
ENSG00000158526	ENSMUSG00000025264
ENSG00000205106	
ENSG00000158321	ENSMUSG00000029673
ENSG00000085760	ENSMUSG00000020459
ENSG00000182035	ENSMUSG00000044405
ENSG00000203326	
ENSG00000104998	ENSMUSG00000005465
ENSG00000061455	ENSMUSG00000069378
ENSG00000138297	ENSMUSG00000013701
ENSG00000138297	ENSMUSG00000069622
ENSG00000145287	ENSMUSG00000029322
ENSG00000100399	
ENSG00000007202	ENSMUSG00000010277
ENSG00000106610	ENSMUSG00000036928
ENSG00000012171	ENSMUSG00000057969
ENSG00000168488	ENSMUSG00000032637
ENSG00000066933	ENSMUSG00000074258
ENSG00000175264	ENSMUSG00000027221
ENSG00000043514	ENSMUSG00000028653
ENSG00000171136	ENSMUSG00000045232
ENSG00000208901	
ENSG00000204490	ENSMUSG00000024401
ENSG00000196993	
ENSG00000168938	ENSMUSG00000024538
ENSG00000138663	ENSMUSG00000035297
ENSG00000210410	
ENSG00000210416	
ENSG00000167524	ENSMUSG00000037593
ENSG00000198754	ENSMUSG00000076436
ENSG00000198754	ENSMUSG00000076438
ENSG00000205160	
ENSG00000100395	ENSMUSG00000022394
ENSG00000110844	ENSMUSG00000023007
ENSG00000171033	ENSMUSG00000027499
ENSG00000132005	ENSMUSG00000031706
ENSG00000019505	ENSMUSG00000027220
ENSG00000210435	
ENSG00000223248	
ENSG00000223249	
ENSG00000207477	
ENSG00000210660	
ENSG00000135436	ENSMUSG00000078907
ENSG00000214934	
ENSG00000165119	ENSMUSG00000021546
ENSG00000170471	ENSMUSG00000027652
ENSG00000064652	ENSMUSG00000024535
ENSG00000076382	ENSMUSG00000002055
ENSG00000080815	ENSMUSG00000019969
ENSG00000031544	ENSMUSG00000032292
ENSG00000116985	ENSMUSG00000032726
ENSG00000116985	ENSMUSG00000002384
ENSG00000189308	ENSMUSG00000035310
ENSG00000198874	
ENSG00000019485	ENSMUSG00000075028
ENSG00000164751	ENSMUSG00000040374
ENSG00000220994	
ENSG00000205302	ENSMUSG00000034484
ENSG00000174365	
ENSG00000143947	ENSMUSG00000058838
ENSG00000196632	ENSMUSG00000041245
ENSG00000132017	ENSMUSG00000037103
ENSG00000207448	
ENSG00000209155	
ENSG00000175333	
ENSG00000138293	ENSMUSG00000056234
ENSG00000138293	ENSMUSG00000021908
ENSG00000221559	
ENSG00000207762	
ENSG00000199843	
