Ensembl Gene ID	Drosophila Ensembl Gene ID
ENSG00000185610	FBgn0035292
ENSG00000130175	FBgn0032643
ENSG00000155621	FBgn0030834
ENSG00000010256	FBgn0038271
ENSG00000180304	
ENSG00000184381	FBgn0036053
ENSG00000007372	FBgn0005558
ENSG00000007372	FBgn0019650
ENSG00000143919	FBgn0032857
ENSG00000164308	FBgn0039064
ENSG00000179869	
ENSG00000041515	
ENSG00000198363	FBgn0034075
ENSG00000215266	
ENSG00000107362	FBgn0053096
ENSG00000198003	FBgn0036219
ENSG00000213674	
ENSG00000126067	FBgn0032596
ENSG00000126067	FBgn0031443
ENSG00000126067	FBgn0031442
ENSG00000180357	FBgn0010575
ENSG00000081041	
ENSG00000154016	
ENSG00000163734	
ENSG00000177182	
ENSG00000184613	
ENSG00000188522	
ENSG00000128298	FBgn0052082
ENSG00000100156	
ENSG00000196893	
ENSG00000164307	FBgn0039064
ENSG00000131051	FBgn0031883
ENSG00000102524	
ENSG00000116819	FBgn0023417
ENSG00000103671	FBgn0031115
ENSG00000205517	FBgn0026376
ENSG00000109911	FBgn0031711
ENSG00000219244	
ENSG00000183696	FBgn0039464
ENSG00000183696	FBgn0034800
ENSG00000183696	FBgn0031489
ENSG00000139173	
ENSG00000164746	
ENSG00000148950	FBgn0030669
ENSG00000139826	FBgn0025109
ENSG00000172661	FBgn0034529
ENSG00000114270	
ENSG00000171316	
ENSG00000196230	FBgn0052396
ENSG00000154025	
ENSG00000068990	
ENSG00000125995	FBgn0036488
ENSG00000145040	
ENSG00000163735	
ENSG00000135048	
ENSG00000138078	FBgn0032242
ENSG00000138078	FBgn0032969
ENSG00000100151	FBgn0032447
ENSG00000166803	
ENSG00000187266	
ENSG00000212957	
ENSG00000170946	
ENSG00000222044	
ENSG00000164744	FBgn0033107
ENSG00000173928	
ENSG00000215400	
ENSG00000151239	FBgn0038206
ENSG00000163736	
ENSG00000020129	FBgn0037447
ENSG00000208326	
ENSG00000186688	
ENSG00000070182	
ENSG00000188512	FBgn0000409
ENSG00000188512	FBgn0086907
ENSG00000141127	FBgn0039790
ENSG00000198064	
ENSG00000163737	
ENSG00000171928	FBgn0035944
ENSG00000172671	
ENSG00000208324	
ENSG00000188682	
ENSG00000126822	FBgn0050115
ENSG00000114268	FBgn0027621
ENSG00000104388	FBgn0014009
ENSG00000105520	
ENSG00000208323	
ENSG00000136273	FBgn0026417
ENSG00000169118	FBgn0011253
ENSG00000165807	
ENSG00000183401	
ENSG00000078872	FBgn0032393
ENSG00000174405	FBgn0030506
ENSG00000138079	FBgn0032382
ENSG00000138079	FBgn0002570
ENSG00000138079	FBgn0050360
ENSG00000138079	FBgn0033294
ENSG00000138079	FBgn0033296
ENSG00000138079	FBgn0033297
ENSG00000138079	FBgn0032381
ENSG00000138079	FBgn0002571
ENSG00000138079	FBgn0050359
ENSG00000138079	FBgn0002569
ENSG00000100146	FBgn0024288
ENSG00000163739	
ENSG00000198001	
ENSG00000204442	
ENSG00000178538	FBgn0037788
ENSG00000178538	FBgn0039486
ENSG00000178538	FBgn0039838
ENSG00000178538	FBgn0040629
ENSG00000178538	FBgn0038956
ENSG00000178538	FBgn0039235
ENSG00000178538	FBgn0040628
ENSG00000164054	
ENSG00000217977	
ENSG00000174408	
ENSG00000180747	FBgn0052743
ENSG00000136275	
ENSG00000213148	
ENSG00000171931	
ENSG00000105518	FBgn0052512
ENSG00000126803	
ENSG00000170226	
ENSG00000157341	FBgn0052743
ENSG00000170959	
ENSG00000166794	
ENSG00000167912	
ENSG00000109272	
ENSG00000100142	FBgn0003275
ENSG00000137337	
ENSG00000208322	
ENSG00000216649	
ENSG00000142687	FBgn0035833
ENSG00000129317	FBgn0035901
ENSG00000165406	
ENSG00000126804	
ENSG00000157734	
ENSG00000158683	FBgn0040333
ENSG00000158683	FBgn0036874
ENSG00000158683	FBgn0036712
ENSG00000124875	
ENSG00000186060	
ENSG00000134884	FBgn0051712
ENSG00000105514	FBgn0005586
ENSG00000140743	FBgn0032876
ENSG00000213688	
ENSG00000066382	FBgn0036028
ENSG00000213689	FBgn0031484
ENSG00000215136	
ENSG00000198846	
ENSG00000128346	FBgn0035952
ENSG00000089775	
ENSG00000146666	
ENSG00000189375	FBgn0020620
ENSG00000152219	FBgn0033000
ENSG00000221845	
ENSG00000179841	
ENSG00000035681	
ENSG00000130167	
ENSG00000131808	
ENSG00000154874	
ENSG00000130173	
ENSG00000012779	
ENSG00000125266	FBgn0040324
ENSG00000210762	
ENSG00000146463	FBgn0010328
ENSG00000138032	FBgn0086361
ENSG00000138032	FBgn0039421
ENSG00000198716	
ENSG00000167494	
ENSG00000058600	FBgn0028402
ENSG00000188933	FBgn0036913
ENSG00000213147	
ENSG00000153113	
ENSG00000173157	
ENSG00000100139	FBgn0036333
ENSG00000164053	
ENSG00000208320	
ENSG00000182255	
ENSG00000182346	
ENSG00000137404	FBgn0038536
ENSG00000172678	
ENSG00000208784	
ENSG00000208780	
ENSG00000028528	FBgn0031534
ENSG00000215253	
ENSG00000125255	FBgn0030638
ENSG00000125255	FBgn0030756
ENSG00000100714	FBgn0020385
ENSG00000139174	FBgn0028642
ENSG00000139174	FBgn0003090
ENSG00000137575	
ENSG00000171916	
ENSG00000165366	
ENSG00000208199	
ENSG00000169429	
ENSG00000165512	FBgn0032979
ENSG00000165512	FBgn0028420
ENSG00000165511	
ENSG00000214856	
ENSG00000164051	
ENSG00000116560	FBgn0004227
ENSG00000116560	FBgn0015520
ENSG00000116560	FBgn0040045
ENSG00000214770	
ENSG00000166797	FBgn0034543
ENSG00000136205	FBgn0000244
ENSG00000130158	FBgn0031216
ENSG00000103319	
ENSG00000131885	
ENSG00000146112	
ENSG00000167910	
ENSG00000175426	
ENSG00000203631	
ENSG00000208306	
ENSG00000083067	
ENSG00000214754	FBgn0040286
ENSG00000138095	FBgn0032679
ENSG00000138095	FBgn0027794
ENSG00000183921	
ENSG00000169519	FBgn0037822
ENSG00000205266	
ENSG00000165507	
ENSG00000118985	FBgn0014037
ENSG00000214860	FBgn0013733
ENSG00000197256	FBgn0027596
ENSG00000215114	FBgn0033179
ENSG00000215114	FBgn0027659
ENSG00000220161	
ENSG00000100129	FBgn0036258
ENSG00000197056	FBgn0010328
ENSG00000208305	
ENSG00000161888	
ENSG00000121621	FBgn0004379
ENSG00000134899	FBgn0002887
ENSG00000169122	
ENSG00000134897	
ENSG00000119138	FBgn0043364
ENSG00000035664	
ENSG00000205293	
ENSG00000169435	FBgn0039055
ENSG00000164050	
ENSG00000215117	
ENSG00000100124	FBgn0036052
ENSG00000134283	
ENSG00000175267	
ENSG00000143921	FBgn0051121
ENSG00000134901	
ENSG00000138075	FBgn0051121
ENSG00000204560	FBgn0086444
ENSG00000185716	FBgn0036922
ENSG00000128310	
ENSG00000079557	
ENSG00000104331	FBgn0030465
ENSG00000164049	
ENSG00000173221	FBgn0036820
ENSG00000173221	FBgn0034658
ENSG00000155714	
ENSG00000146674	
ENSG00000219846	
ENSG00000130164	
ENSG00000100116	FBgn0036208
ENSG00000139168	
ENSG00000107551	FBgn0039055
ENSG00000163867	FBgn0010328
ENSG00000198887	FBgn0052438
ENSG00000151287	
ENSG00000172113	FBgn0030573
ENSG00000181195	
ENSG00000103657	FBgn0031107
ENSG00000187783	
ENSG00000205775	
ENSG00000204706	
ENSG00000175820	
ENSG00000204105	
ENSG00000140009	
ENSG00000176974	
ENSG00000164292	FBgn0036980
ENSG00000139780	
ENSG00000197361	
ENSG00000189060	
ENSG00000179997	
ENSG00000116544	
ENSG00000165072	
ENSG00000138036	FBgn0032119
ENSG00000081051	
ENSG00000203310	
ENSG00000214078	FBgn0035235
ENSG00000015153	FBgn0034763
ENSG00000170786	
ENSG00000215274	
ENSG00000176994	
ENSG00000164048	
ENSG00000204711	
ENSG00000204564	FBgn0034940
ENSG00000145757	
ENSG00000163866	
ENSG00000146678	
ENSG00000140740	FBgn0036642
ENSG00000178543	
ENSG00000107562	
ENSG00000222023	
ENSG00000185710	FBgn0052743
ENSG00000140455	
ENSG00000188647	FBgn0027296
ENSG00000175449	
ENSG00000164047	
ENSG00000134900	FBgn0020370
ENSG00000061656	FBgn0033107
ENSG00000127616	FBgn0000212
ENSG00000205685	FBgn0052743
ENSG00000178015	FBgn0039396
ENSG00000204187	
ENSG00000215269	
ENSG00000151233	FBgn0039273
ENSG00000177302	FBgn0040268
ENSG00000214765	FBgn0013726
ENSG00000205536	FBgn0052743
ENSG00000208773	
ENSG00000222008	
ENSG00000215275	
ENSG00000187513	
ENSG00000152527	FBgn0025623
ENSG00000215121	
ENSG00000107282	FBgn0026313
ENSG00000107282	FBgn0052677
ENSG00000170791	FBgn0040634
ENSG00000142444	FBgn0029665
ENSG00000215276	
ENSG00000049769	
ENSG00000169740	FBgn0028878
ENSG00000102466	
ENSG00000164291	FBgn0033836
ENSG00000164291	FBgn0050059
ENSG00000164742	FBgn0003301
ENSG00000185864	
ENSG00000165966	FBgn0024728
ENSG00000130733	FBgn0030435
ENSG00000074410	
ENSG00000181690	
ENSG00000164045	FBgn0003525
ENSG00000164045	FBgn0002673
ENSG00000188910	
ENSG00000208766	
ENSG00000088340	
ENSG00000177427	
ENSG00000198677	FBgn0033376
ENSG00000213138	
ENSG00000198298	
ENSG00000100106	FBgn0003016
ENSG00000198542	FBgn0010395
ENSG00000153347	
ENSG00000179038	FBgn0032988
ENSG00000189433	
ENSG00000142453	FBgn0037770
ENSG00000189280	
ENSG00000172680	FBgn0033773
ENSG00000211310	
ENSG00000210785	
ENSG00000138613	FBgn0031458
ENSG00000122679	
ENSG00000210790	
ENSG00000049768	FBgn0037735
ENSG00000135063	
ENSG00000100101	FBgn0052418
ENSG00000008988	FBgn0019936
ENSG00000214212	
ENSG00000196793	
ENSG00000142698	
ENSG00000166128	FBgn0015796
ENSG00000180812	
ENSG00000018236	FBgn0037240
ENSG00000137343	FBgn0035989
ENSG00000137343	FBgn0031082
ENSG00000176256	FBgn0011764
ENSG00000099203	FBgn0030606
ENSG00000099203	FBgn0051787
ENSG00000100097	
ENSG00000101997	FBgn0036671
ENSG00000175471	FBgn0034389
ENSG00000212422	
ENSG00000176697	
ENSG00000205592	
ENSG00000102452	FBgn0002917
ENSG00000177731	FBgn0000709
ENSG00000169813	
ENSG00000115970	FBgn0031077
ENSG00000185641	FBgn0086472
ENSG00000221912	FBgn0036760
ENSG00000221912	FBgn0036759
ENSG00000221912	FBgn0052488
ENSG00000221912	FBgn0052487
ENSG00000221912	FBgn0034713
ENSG00000221912	FBgn0030347
ENSG00000221912	FBgn0024995
ENSG00000221912	FBgn0030348
ENSG00000125991	FBgn0036489
ENSG00000133302	FBgn0002878
ENSG00000214639	
ENSG00000185088	FBgn0039300
ENSG00000150201	
ENSG00000185261	
ENSG00000204568	FBgn0032849
ENSG00000178006	
ENSG00000148943	FBgn0039269
ENSG00000136270	FBgn0038961
ENSG00000103642	
ENSG00000175483	FBgn0036859
ENSG00000125975	
ENSG00000155719	
ENSG00000147507	
ENSG00000100092	FBgn0038747
ENSG00000119139	FBgn0003177
ENSG00000218494	
ENSG00000136274	FBgn0086904
ENSG00000136274	FBgn0031296
ENSG00000131899	FBgn0002121
ENSG00000152518	FBgn0011837
ENSG00000140749	
ENSG00000113391	FBgn0038013
ENSG00000198915	
ENSG00000091542	
ENSG00000205434	
ENSG00000102001	
ENSG00000211322	
ENSG00000205213	FBgn0003255
ENSG00000175745	FBgn0003651
ENSG00000137574	FBgn0051241
ENSG00000204569	FBgn0053526
ENSG00000169826	FBgn0033500
ENSG00000165060	FBgn0030092
ENSG00000167904	FBgn0085377
ENSG00000165059	FBgn0000273
ENSG00000162882	
ENSG00000047849	FBgn0051057
ENSG00000162881	
ENSG00000208717	
ENSG00000206579	
ENSG00000163631	
ENSG00000054654	FBgn0000667
ENSG00000102003	
ENSG00000125247	FBgn0028481
ENSG00000125247	FBgn0051690
ENSG00000197006	FBgn0034925
ENSG00000113369	
ENSG00000214873	FBgn0027844
ENSG00000136280	
ENSG00000121904	
ENSG00000109881	
ENSG00000134864	FBgn0035083
ENSG00000134864	FBgn0035082
ENSG00000079805	
ENSG00000126001	
ENSG00000012211	FBgn0028642
ENSG00000012211	FBgn0003090
ENSG00000188906	FBgn0038816
ENSG00000107242	FBgn0034789
ENSG00000107242	FBgn0016984
ENSG00000104237	
ENSG00000210696	
ENSG00000164736	
ENSG00000057935	
ENSG00000204183	
ENSG00000129151	FBgn0030575
ENSG00000129151	FBgn0033830
ENSG00000129151	FBgn0014903
ENSG00000213339	FBgn0031321
ENSG00000187866	FBgn0031895
ENSG00000126821	
ENSG00000091536	FBgn0030252
ENSG00000185984	FBgn0052743
ENSG00000204574	FBgn0030321
ENSG00000140006	FBgn0033471
ENSG00000165731	FBgn0011829
ENSG00000171126	
ENSG00000100083	FBgn0030141
ENSG00000102007	
ENSG00000210804	
ENSG00000205691	FBgn0052743
ENSG00000125965	
ENSG00000176971	
ENSG00000181778	
ENSG00000121903	
ENSG00000137547	FBgn0036990
ENSG00000205767	FBgn0025286
ENSG00000017621	FBgn0034590
ENSG00000100079	
ENSG00000136286	FBgn0086347
ENSG00000132153	
ENSG00000151229	
ENSG00000146676	FBgn0022361
ENSG00000214773	
ENSG00000180116	
ENSG00000140416	
ENSG00000132466	FBgn0043884
ENSG00000154330	FBgn0003076
ENSG00000108591	FBgn0038723
ENSG00000164199	
ENSG00000115944	
ENSG00000165733	FBgn0036686
ENSG00000177452	
ENSG00000154001	FBgn0027492
ENSG00000175198	
ENSG00000177433	
ENSG00000163626	FBgn0035960
ENSG00000128283	
ENSG00000148942	
ENSG00000120992	FBgn0042138
ENSG00000068394	FBgn0038454
ENSG00000179600	
ENSG00000204576	FBgn0053526
ENSG00000169246	
ENSG00000176018	
ENSG00000187559	
ENSG00000141034	
ENSG00000173208	FBgn0039890
ENSG00000196693	
ENSG00000158482	FBgn0032476
ENSG00000169550	
ENSG00000171914	FBgn0020254
ENSG00000113356	FBgn0053051
ENSG00000187735	
ENSG00000166104	FBgn0034697
ENSG00000043355	
ENSG00000189149	
ENSG00000220356	FBgn0034697
ENSG00000176055	
ENSG00000173473	FBgn0002783
ENSG00000134686	
ENSG00000126785	FBgn0010341
ENSG00000185904	
ENSG00000143924	
ENSG00000171953	FBgn0021856
ENSG00000129351	
ENSG00000182632	FBgn0032378
ENSG00000134343	
ENSG00000208195	
ENSG00000156140	
ENSG00000100065	
ENSG00000105968	
ENSG00000101019	FBgn0035722
ENSG00000205502	
ENSG00000203630	
ENSG00000196998	
ENSG00000103316	FBgn0030799
ENSG00000215146	
ENSG00000184389	
ENSG00000153140	
ENSG00000204590	FBgn0032882
ENSG00000198535	
ENSG00000201311	
ENSG00000200344	
ENSG00000210872	
ENSG00000187398	
ENSG00000175311	FBgn0033785
ENSG00000125998	
ENSG00000162878	
ENSG00000160094	FBgn0003263
ENSG00000160094	FBgn0010768
ENSG00000196873	
ENSG00000198168	
ENSG00000215153	
ENSG00000114646	
ENSG00000100060	FBgn0011591
ENSG00000139116	FBgn0032243
ENSG00000214691	
ENSG00000102050	FBgn0032704
ENSG00000139800	
ENSG00000205086	
ENSG00000208298	
ENSG00000120555	FBgn0013726
ENSG00000171962	FBgn0032163
ENSG00000171962	FBgn0046697
ENSG00000056291	FBgn0038880
ENSG00000081189	FBgn0011656
ENSG00000166897	
ENSG00000148935	FBgn0029881
ENSG00000140015	FBgn0000535
ENSG00000140015	FBgn0003353
ENSG00000129353	
ENSG00000147509	FBgn0028743
ENSG00000147144	
ENSG00000164180	FBgn0036133
ENSG00000214990	
ENSG00000116525	
ENSG00000125246	
ENSG00000129354	FBgn0024833
ENSG00000186369	
ENSG00000103310	
ENSG00000163832	
ENSG00000099251	
ENSG00000139973	FBgn0037233
ENSG00000139117	
ENSG00000183161	
ENSG00000145321	
ENSG00000011638	
ENSG00000134480	FBgn0022936
ENSG00000068323	FBgn0067895
ENSG00000210881	
ENSG00000208295	
ENSG00000208294	
ENSG00000091664	FBgn0031424
ENSG00000100055	FBgn0086779
ENSG00000126005	FBgn0034915
ENSG00000204592	
ENSG00000158486	FBgn0035581
ENSG00000196262	
ENSG00000211333	
ENSG00000175548	FBgn0052076
ENSG00000125304	FBgn0032880
ENSG00000023608	
ENSG00000175662	FBgn0035995
ENSG00000171714	
ENSG00000129355	
ENSG00000142920	
ENSG00000047249	FBgn0027779
ENSG00000169508	
ENSG00000102897	
ENSG00000139133	FBgn0052076
ENSG00000114650	FBgn0033052
ENSG00000075407	
ENSG00000128340	FBgn0010333
ENSG00000128340	FBgn0014011
ENSG00000129003	FBgn0033194
ENSG00000125966	
ENSG00000208194	
ENSG00000082556	
ENSG00000145715	FBgn0003969
ENSG00000204596	
ENSG00000188215	FBgn0033784
ENSG00000110975	
ENSG00000172785	
ENSG00000101000	
ENSG00000183473	
ENSG00000208711	
ENSG00000068400	
ENSG00000129347	FBgn0036254
ENSG00000122515	FBgn0026160
ENSG00000127184	FBgn0040773
ENSG00000125245	
ENSG00000204778	
ENSG00000184659	
ENSG00000183023	
ENSG00000205449	
ENSG00000183729	
ENSG00000204779	
ENSG00000165973	
ENSG00000208709	
ENSG00000182021	
ENSG00000004455	FBgn0022708
ENSG00000197550	
ENSG00000217644	FBgn0010409
ENSG00000189180	
ENSG00000207235	
ENSG00000221917	
ENSG00000130734	FBgn0038325
ENSG00000080493	FBgn0031899
ENSG00000133466	
ENSG00000102057	FBgn0005564
ENSG00000100644	FBgn0015542
ENSG00000057294	
ENSG00000210900	
ENSG00000210904	
ENSG00000005189	FBgn0035707
ENSG00000204788	
ENSG00000172014	
ENSG00000164176	
ENSG00000116514	
ENSG00000196400	
ENSG00000072310	FBgn0015234
ENSG00000138050	
ENSG00000139131	FBgn0035064
ENSG00000165970	
ENSG00000076201	FBgn0036448
ENSG00000088298	FBgn0023511
ENSG00000100385	
ENSG00000105953	FBgn0010352
ENSG00000105953	FBgn0035240
ENSG00000145681	
ENSG00000175395	
ENSG00000180739	
ENSG00000027075	FBgn0003093
ENSG00000156136	FBgn0022338
ENSG00000134882	
ENSG00000023287	FBgn0045842
ENSG00000204599	
ENSG00000182107	FBgn0030752
ENSG00000121900	
ENSG00000068308	FBgn0036180
ENSG00000069667	FBgn0000448
ENSG00000128915	
ENSG00000185238	FBgn0038306
ENSG00000152154	
ENSG00000196711	
ENSG00000114648	FBgn0037978
ENSG00000213133	
ENSG00000108557	FBgn0034300
ENSG00000100991	
ENSG00000121905	FBgn0013303
ENSG00000158604	FBgn0069242
ENSG00000158604	FBgn0053105
ENSG00000005187	
ENSG00000173542	FBgn0038965
ENSG00000204600	
ENSG00000079999	FBgn0038475
ENSG00000139974	
ENSG00000102096	
ENSG00000066654	FBgn0035532
ENSG00000198105	
ENSG00000147488	FBgn0052778
ENSG00000204793	
ENSG00000204790	
ENSG00000109851	FBgn0035292
ENSG00000126814	FBgn0052281
ENSG00000109854	
ENSG00000102100	FBgn0024994
ENSG00000160097	
ENSG00000168300	
ENSG00000136271	FBgn0001565
ENSG00000148513	
ENSG00000132463	
ENSG00000177283	
ENSG00000166743	
ENSG00000078814	FBgn0086783
ENSG00000078814	FBgn0003149
ENSG00000204794	FBgn0003076
ENSG00000185102	
ENSG00000038427	
ENSG00000187045	
ENSG00000177291	
ENSG00000155282	
ENSG00000087470	FBgn0026479
ENSG00000020426	FBgn0024956
ENSG00000147485	FBgn0011828
ENSG00000133027	
ENSG00000137313	
ENSG00000116497	
ENSG00000088727	FBgn0040232
ENSG00000088727	FBgn0040233
ENSG00000011566	FBgn0034421
ENSG00000100983	FBgn0030882
ENSG00000100983	FBgn0052495
ENSG00000205111	FBgn0031730
ENSG00000132467	FBgn0029755
ENSG00000147481	FBgn0034135
ENSG00000018189	
ENSG00000183747	
ENSG00000108551	FBgn0035733
ENSG00000100625	FBgn0027364
ENSG00000168333	
ENSG00000100379	FBgn0025394
ENSG00000196774	
ENSG00000203305	
ENSG00000141026	
ENSG00000132465	
ENSG00000170215	
ENSG00000182718	
ENSG00000210697	
ENSG00000126778	FBgn0003460
ENSG00000134684	FBgn0027080
ENSG00000139132	
ENSG00000015520	FBgn0024320
ENSG00000015520	FBgn0031140
ENSG00000108100	FBgn0032378
ENSG00000019549	FBgn0001981
ENSG00000019549	FBgn0003448
ENSG00000019549	FBgn0001983
ENSG00000065989	
ENSG00000181555	FBgn0030486
ENSG00000186466	
ENSG00000088387	FBgn0031919
ENSG00000132464	
ENSG00000152422	
ENSG00000208687	
ENSG00000213131	
ENSG00000162522	
ENSG00000171956	FBgn0004897
ENSG00000171956	FBgn0004898
ENSG00000034239	FBgn0029995
ENSG00000205309	
ENSG00000066813	
ENSG00000184302	
ENSG00000015676	FBgn0051251
ENSG00000174695	
ENSG00000176115	
ENSG00000115904	FBgn0001965
ENSG00000205462	
ENSG00000151746	FBgn0000183
ENSG00000214694	
ENSG00000176134	
ENSG00000206961	
ENSG00000105401	FBgn0011573
ENSG00000205464	
ENSG00000204610	
ENSG00000183549	
ENSG00000170161	
ENSG00000162520	
ENSG00000128309	
ENSG00000204798	
ENSG00000169139	FBgn0035601
ENSG00000141030	FBgn0027055
ENSG00000179008	
ENSG00000188010	
ENSG00000178522	
ENSG00000102103	FBgn0039270
ENSG00000174718	
ENSG00000140299	FBgn0035488
ENSG00000186468	FBgn0033912
ENSG00000196540	
ENSG00000166833	FBgn0085372
ENSG00000169340	FBgn0014002
ENSG00000088386	
ENSG00000105397	FBgn0004864
ENSG00000131069	FBgn0012034
ENSG00000160796	FBgn0035514
ENSG00000187689	
ENSG00000128311	
ENSG00000188375	
ENSG00000197053	
ENSG00000152348	FBgn0040780
ENSG00000160799	FBgn0039732
ENSG00000204613	
ENSG00000126768	FBgn0067318
ENSG00000126768	FBgn0031164
ENSG00000126768	FBgn0020371
ENSG00000126768	FBgn0037310
ENSG00000126768	FBgn0038018
ENSG00000126768	FBgn0037307
ENSG00000151743	
ENSG00000162521	FBgn0015610
ENSG00000188377	
ENSG00000212951	
ENSG00000140307	FBgn0013347
ENSG00000215403	
ENSG00000185264	
ENSG00000171195	
ENSG00000203325	
ENSG00000163214	FBgn0030246
ENSG00000154803	FBgn0035752
ENSG00000076662	
ENSG00000104738	FBgn0015929
ENSG00000187682	FBgn0003205
ENSG00000102109	
ENSG00000129173	
ENSG00000171199	
ENSG00000176261	FBgn0038893
ENSG00000179598	FBgn0032389
ENSG00000145687	FBgn0011481
ENSG00000161847	
ENSG00000140297	
ENSG00000214899	
ENSG00000139160	
ENSG00000204802	
ENSG00000204805	
ENSG00000169344	
ENSG00000204614	
ENSG00000131067	
ENSG00000152147	
ENSG00000100368	
ENSG00000204807	
ENSG00000100614	FBgn0086361
ENSG00000100614	FBgn0039421
ENSG00000210924	
ENSG00000160801	FBgn0033744
ENSG00000160801	FBgn0033932
ENSG00000157470	
ENSG00000172497	
ENSG00000160062	
ENSG00000129170	
ENSG00000171201	
ENSG00000167807	FBgn0011769
ENSG00000182368	
ENSG00000223205	
ENSG00000213014	
ENSG00000220201	
ENSG00000215897	
ENSG00000171989	
ENSG00000100612	FBgn0031360
ENSG00000109208	
ENSG00000213113	
ENSG00000210928	
ENSG00000210936	
ENSG00000131732	
ENSG00000204811	
ENSG00000160808	
ENSG00000115875	FBgn0028554
ENSG00000145309	
ENSG00000105376	
ENSG00000100365	
ENSG00000160058	
ENSG00000154537	
ENSG00000178055	
ENSG00000157483	
ENSG00000126773	
ENSG00000204813	
ENSG00000204616	
ENSG00000171209	
ENSG00000131730	FBgn0000116
ENSG00000131730	FBgn0035957
ENSG00000131730	FBgn0038373
ENSG00000131730	FBgn0050274
ENSG00000169347	
ENSG00000214858	
ENSG00000188086	
ENSG00000177054	FBgn0036555
ENSG00000102572	FBgn0086736
ENSG00000204814	
ENSG00000213130	
ENSG00000100362	
ENSG00000143891	FBgn0035679
ENSG00000143891	FBgn0052445
ENSG00000143891	FBgn0043783
ENSG00000143891	FBgn0032372
ENSG00000143891	FBgn0030525
ENSG00000162526	
ENSG00000208677	
ENSG00000208672	
ENSG00000180269	
ENSG00000212952	
ENSG00000058404	
ENSG00000131951	
ENSG00000198646	FBgn0031698
ENSG00000133030	FBgn0003016
ENSG00000181617	
ENSG00000210968	
ENSG00000121031	
ENSG00000206549	
ENSG00000105371	
ENSG00000183695	
ENSG00000170456	FBgn0035229
ENSG00000175130	
ENSG00000157456	FBgn0000405
ENSG00000170255	
ENSG00000167191	
ENSG00000210979	
ENSG00000177340	
ENSG00000108516	
ENSG00000181585	
ENSG00000204618	
ENSG00000100360	
ENSG00000113319	
ENSG00000094631	FBgn0026428
ENSG00000221869	FBgn0005638
ENSG00000203304	
ENSG00000210698	
ENSG00000210699	
ENSG00000210700	
ENSG00000090339	
ENSG00000128438	FBgn0020620
ENSG00000215175	
ENSG00000109205	
ENSG00000078804	
ENSG00000102145	FBgn0001138
ENSG00000205312	
ENSG00000157450	FBgn0037944
ENSG00000187533	
ENSG00000171433	
ENSG00000095794	FBgn0014467
ENSG00000116478	FBgn0015805
ENSG00000166862	
ENSG00000188078	FBgn0033973
ENSG00000164808	
ENSG00000106636	FBgn0026664
ENSG00000188873	FBgn0036213
ENSG00000188873	FBgn0038281
ENSG00000126550	
ENSG00000215177	
ENSG00000152767	FBgn0051536
ENSG00000139970	FBgn0053113
ENSG00000101464	FBgn0032052
ENSG00000143889	FBgn0003435
ENSG00000205649	
ENSG00000139146	FBgn0029738
ENSG00000174628	
ENSG00000204619	FBgn0031772
ENSG00000204619	FBgn0001560
ENSG00000188877	
ENSG00000101945	FBgn0003600
ENSG00000110786	
ENSG00000151838	
ENSG00000154529	
ENSG00000139797	FBgn0038772
ENSG00000214685	
ENSG00000126549	
ENSG00000113318	
ENSG00000105364	FBgn0001995
ENSG00000103550	
ENSG00000128422	
ENSG00000185775	
ENSG00000189127	
