Ensembl Gene ID	Yeast Ensembl ID
ENSG00000079739	YKL127W
ENSG00000204875	
ENSG00000182333	
ENSG00000185567	
ENSG00000178498	
ENSG00000157693	
ENSG00000124614	YOR293W
ENSG00000124614	YMR230W
ENSG00000204873	
ENSG00000164161	
ENSG00000149743	YOL102C
ENSG00000158106	YPL084W
ENSG00000187272	
ENSG00000171992	
ENSG00000221824	
ENSG00000149657	YPR129W
ENSG00000214427	
ENSG00000135502	
ENSG00000181634	
ENSG00000012124	
ENSG00000140104	
ENSG00000204021	
ENSG00000213415	
ENSG00000182759	
ENSG00000212659	
ENSG00000185483	
ENSG00000180386	
ENSG00000164162	YGL240W
ENSG00000212658	
ENSG00000115041	
ENSG00000212657	
ENSG00000138483	
ENSG00000204020	
ENSG00000168748	
ENSG00000186860	
ENSG00000014164	YPR107C
ENSG00000149761	
ENSG00000197037	
ENSG00000006059	
ENSG00000177414	
ENSG00000164591	
ENSG00000114439	
ENSG00000106952	
ENSG00000173239	YKL140W
ENSG00000173239	YLR020C
ENSG00000173239	YLL012W
ENSG00000170779	
ENSG00000164163	YDR091C
ENSG00000131738	
ENSG00000110011	
ENSG00000152766	
ENSG00000104518	
ENSG00000158966	
ENSG00000101182	YOL038W
ENSG00000197565	
ENSG00000183484	
ENSG00000041982	
ENSG00000172840	YOR090C
ENSG00000138134	
ENSG00000086589	YBR065C
ENSG00000131737	
ENSG00000173511	
ENSG00000166589	
ENSG00000126266	
ENSG00000205337	
ENSG00000106258	
ENSG00000115042	YNL168C
ENSG00000184916	
ENSG00000094796	
ENSG00000185897	
ENSG00000173486	YDR519W
ENSG00000132912	
ENSG00000164164	
ENSG00000162437	
ENSG00000198786	
ENSG00000204839	
ENSG00000180139	
ENSG00000204705	
ENSG00000135454	
ENSG00000126251	
ENSG00000166592	
ENSG00000181368	
ENSG00000107796	
ENSG00000184402	
ENSG00000144010	
ENSG00000147813	
ENSG00000205188	
ENSG00000145908	
ENSG00000108417	
ENSG00000173457	
ENSG00000166595	YHR122W
ENSG00000135506	
ENSG00000160870	
ENSG00000168992	
ENSG00000162434	
ENSG00000126262	
ENSG00000196776	
ENSG00000171360	
ENSG00000172831	
ENSG00000149782	
ENSG00000197083	
ENSG00000144015	
ENSG00000188508	
ENSG00000108759	
ENSG00000183828	
ENSG00000170365	
ENSG00000211445	
ENSG00000173077	
ENSG00000104529	YAL003W
ENSG00000204699	
ENSG00000026103	
ENSG00000204148	
ENSG00000101181	YHR168W
ENSG00000197079	
ENSG00000162433	YER170W
ENSG00000135976	
ENSG00000187851	
ENSG00000172828	
ENSG00000189372	
ENSG00000161249	YNL208W
ENSG00000185024	YGR246C
ENSG00000145901	
ENSG00000160868	
ENSG00000144006	
ENSG00000182752	
ENSG00000188153	
ENSG00000002330	
ENSG00000114446	
ENSG00000126337	
ENSG00000151611	
ENSG00000135439	
ENSG00000101180	
ENSG00000172824	
ENSG00000116675	
ENSG00000171401	
ENSG00000186281	
ENSG00000214663	
ENSG00000151612	
ENSG00000114455	
ENSG00000173264	
ENSG00000148219	
ENSG00000144821	
ENSG00000067955	
ENSG00000021461	
ENSG00000213625	YJR044C
ENSG00000135452	
ENSG00000203951	
ENSG00000164167	YDR378C
ENSG00000182450	
ENSG00000171346	
ENSG00000179886	
ENSG00000130703	
ENSG00000163507	
ENSG00000125149	
ENSG00000104524	YER023W
ENSG00000135446	
ENSG00000184887	
ENSG00000116678	
ENSG00000219435	
ENSG00000197043	
ENSG00000222040	
ENSG00000120519	YMR034C
ENSG00000188886	
ENSG00000171345	
ENSG00000126432	YLR109W
ENSG00000179364	
ENSG00000104522	
ENSG00000133124	
ENSG00000101890	
ENSG00000102871	
ENSG00000158050	
ENSG00000189001	
ENSG00000171403	
ENSG00000198919	
ENSG00000101888	
ENSG00000105679	YJL052W
ENSG00000105679	YJR009C
ENSG00000105679	YGR192C
ENSG00000186847	
ENSG00000183309	
ENSG00000198624	
ENSG00000084090	
ENSG00000135722	
ENSG00000173153	
ENSG00000139266	
ENSG00000181135	
ENSG00000182979	
ENSG00000130706	
ENSG00000102878	YGL073W
ENSG00000102878	YOR140W
ENSG00000102878	YGR249W
ENSG00000176076	
ENSG00000151615	
ENSG00000105677	
ENSG00000119401	
ENSG00000196743	
ENSG00000111012	
ENSG00000204685	
ENSG00000068366	YOR317W
ENSG00000068366	YIL009W
ENSG00000068366	YMR246W
ENSG00000181085	YPR054W
ENSG00000184588	
ENSG00000135956	
ENSG00000186832	
ENSG00000138135	YDR297W
ENSG00000163515	
ENSG00000176607	
ENSG00000107798	YKL140W
ENSG00000107798	YLR020C
ENSG00000107798	YLL012W
ENSG00000136869	
ENSG00000105675	
ENSG00000140939	
ENSG00000137473	
ENSG00000146833	
ENSG00000144021	YDR267C
ENSG00000180921	
ENSG00000089336	
ENSG00000173113	YNR046W
ENSG00000037897	YDL201W
ENSG00000163519	
ENSG00000186334	YNL101W
ENSG00000186334	YKL146W
ENSG00000124507	
ENSG00000182809	
ENSG00000186831	
ENSG00000196123	
ENSG00000130702	
ENSG00000186335	YNL101W
ENSG00000186335	YKL146W
ENSG00000214733	
ENSG00000138472	
ENSG00000168071	
ENSG00000126254	
ENSG00000180900	
ENSG00000179044	
ENSG00000151617	
ENSG00000078725	
ENSG00000123427	
ENSG00000118473	
ENSG00000176402	
ENSG00000182351	
ENSG00000157600	
ENSG00000123643	YNL101W
ENSG00000123643	YKL146W
ENSG00000119922	
ENSG00000124664	
ENSG00000144028	YER172C
ENSG00000214514	
ENSG00000114487	
ENSG00000213145	
ENSG00000119917	
ENSG00000160862	
ENSG00000173812	YNL244C
ENSG00000123297	
ENSG00000212738	
ENSG00000196821	
ENSG00000101935	YOR289W
ENSG00000086570	
ENSG00000185347	
ENSG00000136861	
ENSG00000106261	
ENSG00000105672	
ENSG00000135407	
ENSG00000214381	
ENSG00000184502	
ENSG00000204010	
ENSG00000163530	
ENSG00000185745	
ENSG00000205250	
ENSG00000121570	
ENSG00000173805	
ENSG00000124562	YER029C
ENSG00000152778	
ENSG00000164168	YKR051W
ENSG00000166529	
ENSG00000175215	YLR019W
ENSG00000175215	YLL010C
ENSG00000113140	
ENSG00000133136	
ENSG00000181110	
ENSG00000162302	YBR028C
ENSG00000184986	
ENSG00000152760	
ENSG00000126267	YLR038C
ENSG00000206532	
ENSG00000164169	
ENSG00000101938	
ENSG00000179950	
ENSG00000152779	
ENSG00000172410	
ENSG00000102890	
ENSG00000177707	
ENSG00000171858	YJL136C
ENSG00000171858	YKR057W
ENSG00000214398	
ENSG00000152763	
ENSG00000187156	
ENSG00000166896	YNR020C
ENSG00000177556	
ENSG00000152782	YDR531W
ENSG00000198885	
ENSG00000105668	
ENSG00000065060	
ENSG00000166526	
ENSG00000071205	
ENSG00000173801	
ENSG00000121152	YBL097W
ENSG00000181908	
ENSG00000139263	
ENSG00000011590	
ENSG00000145907	
ENSG00000168065	
ENSG00000077264	
ENSG00000185189	
ENSG00000153283	
ENSG00000125122	YJR090C
ENSG00000149679	
ENSG00000198160	
ENSG00000163121	
ENSG00000105663	YHR119W
ENSG00000178209	
ENSG00000064995	YML015C
ENSG00000168701	
ENSG00000118596	
ENSG00000196843	
ENSG00000138182	
ENSG00000197891	
ENSG00000130701	
ENSG00000151623	
ENSG00000177494	
ENSG00000168090	YOR261C
ENSG00000130700	YKR034W
ENSG00000130700	YFL021W
ENSG00000130700	YER040W
ENSG00000130700	YJL110C
ENSG00000145888	
ENSG00000135723	
ENSG00000132911	
ENSG00000064999	
ENSG00000198673	
ENSG00000141696	
ENSG00000144824	
ENSG00000114982	
ENSG00000166508	YBR202W
ENSG00000126246	
ENSG00000106780	
ENSG00000174403	
ENSG00000110076	
ENSG00000135740	YDR456W
ENSG00000155511	
ENSG00000135655	
ENSG00000188935	
ENSG00000119402	
ENSG00000161265	
ENSG00000174407	
ENSG00000077274	
ENSG00000141756	
ENSG00000214272	
ENSG00000124678	YDR006C
ENSG00000077279	
ENSG00000167046	
ENSG00000170390	
ENSG00000116704	
ENSG00000101187	
ENSG00000205155	
ENSG00000114988	
ENSG00000196155	
ENSG00000148680	
ENSG00000203963	
ENSG00000055147	
ENSG00000214654	
ENSG00000188223	
ENSG00000141698	
ENSG00000095261	
ENSG00000037749	
ENSG00000162594	
ENSG00000004776	
ENSG00000198589	
ENSG00000061987	YNL297C
ENSG00000178685	
ENSG00000168676	
ENSG00000161594	
ENSG00000101188	
ENSG00000158158	YOL060C
ENSG00000068831	
ENSG00000164574	
ENSG00000167595	
ENSG00000146197	
ENSG00000101901	
ENSG00000221838	YHL019C
ENSG00000119403	
ENSG00000178502	
ENSG00000144827	
ENSG00000159708	
ENSG00000081985	
ENSG00000101189	
ENSG00000168763	YOL060C
ENSG00000178719	YNL305C
ENSG00000181541	
ENSG00000131473	YOR142W
ENSG00000144834	YOR367W
ENSG00000004777	
ENSG00000060491	
ENSG00000142864	
ENSG00000106290	YGL112C
ENSG00000072315	
ENSG00000183432	
ENSG00000145425	YML063W
ENSG00000145425	YLR441C
ENSG00000164576	
ENSG00000186583	
ENSG00000065029	
ENSG00000159713	
ENSG00000056558	
ENSG00000163126	
ENSG00000176040	
ENSG00000148688	YHR062C
ENSG00000204025	
ENSG00000113196	
ENSG00000204791	
ENSG00000187823	
ENSG00000221873	YLR142W
ENSG00000221949	
ENSG00000178814	YKL215C
ENSG00000114529	
ENSG00000159714	
ENSG00000106804	
ENSG00000182508	
ENSG00000111110	
ENSG00000155506	
ENSG00000213337	
ENSG00000068976	YPR160W
ENSG00000166997	
ENSG00000174500	
ENSG00000161270	
ENSG00000023892	
ENSG00000178896	YGR195W
ENSG00000176387	
ENSG00000204815	
ENSG00000148677	
ENSG00000092758	
ENSG00000126016	
ENSG00000168758	
ENSG00000109686	
ENSG00000214309	
ENSG00000197858	YLR088W
ENSG00000172139	
ENSG00000139239	YHL001W
ENSG00000139239	YKL006W
ENSG00000188186	
ENSG00000173786	
ENSG00000159720	YLR447C
ENSG00000112033	
ENSG00000180628	
ENSG00000166148	
ENSG00000146826	
ENSG00000119397	YKR095W
ENSG00000119397	YIL149C
ENSG00000126259	
ENSG00000116717	
ENSG00000101190	
ENSG00000147246	
ENSG00000168066	YLR116W
ENSG00000168754	
ENSG00000189099	
ENSG00000170271	
ENSG00000179091	YOR065W
ENSG00000214430	
ENSG00000165338	YJR036C
ENSG00000123496	
ENSG00000177990	
ENSG00000159723	
ENSG00000164142	
ENSG00000168259	
ENSG00000091972	
ENSG00000197093	
ENSG00000155508	YNR052C
ENSG00000059691	YBL080C
ENSG00000172380	
ENSG00000112039	
ENSG00000101191	
ENSG00000144188	
ENSG00000179526	
ENSG00000119938	
ENSG00000130224	
ENSG00000105290	
ENSG00000168256	
ENSG00000204670	
ENSG00000039523	
ENSG00000162595	YCR027C
ENSG00000213420	
ENSG00000118600	
ENSG00000188383	
ENSG00000109670	YER066W
ENSG00000109670	YFL009W
ENSG00000082516	
ENSG00000198755	YGL135W
ENSG00000198755	YPL220W
ENSG00000144199	YNL168C
ENSG00000107854	
ENSG00000196935	
ENSG00000186265	
ENSG00000175718	
ENSG00000066923	YIL026C
ENSG00000116729	
ENSG00000167604	
ENSG00000102021	
ENSG00000204693	
ENSG00000179632	YDR005C
ENSG00000082515	
ENSG00000102974	
ENSG00000144848	YNR007C
ENSG00000180581	
ENSG00000102024	YDR129C
ENSG00000168067	
ENSG00000174206	
ENSG00000174501	
ENSG00000187595	
ENSG00000126264	
ENSG00000179698	
ENSG00000007866	
ENSG00000214262	
ENSG00000185306	
ENSG00000174721	
ENSG00000204803	
ENSG00000095564	
ENSG00000179801	YGR187C
ENSG00000108771	
ENSG00000101193	
ENSG00000170624	
ENSG00000119396	
ENSG00000011600	
ENSG00000116745	
ENSG00000138459	
ENSG00000184575	YKL205W
ENSG00000196912	
ENSG00000180772	
ENSG00000133895	
ENSG00000108773	YGR252W
ENSG00000101194	
ENSG00000170006	
ENSG00000179832	
ENSG00000159753	
ENSG00000112041	
ENSG00000107864	
ENSG00000087916	
ENSG00000126243	
ENSG00000169989	
ENSG00000145850	
ENSG00000091986	
ENSG00000213413	
ENSG00000205138	
ENSG00000164144	
ENSG00000024526	
ENSG00000198060	
ENSG00000181392	
ENSG00000183735	
ENSG00000160844	
ENSG00000113249	
ENSG00000197723	
ENSG00000204019	
ENSG00000125533	
ENSG00000204775	YMR049C
ENSG00000119912	YLR389C
ENSG00000203905	
ENSG00000096060	
ENSG00000102977	
ENSG00000125514	
ENSG00000206531	
ENSG00000148180	
ENSG00000003096	
ENSG00000108774	YOR089C
ENSG00000108774	YKR014C
ENSG00000108774	YNL093W
ENSG00000187786	
ENSG00000135077	
ENSG00000149658	YDR374C
ENSG00000135940	YGL187C
ENSG00000153179	
ENSG00000221889	
ENSG00000186979	YGR187C
ENSG00000163606	
ENSG00000078319	YNL082W
ENSG00000155868	YOL135C
ENSG00000135677	
ENSG00000033122	
ENSG00000115073	YHR129C
ENSG00000137460	
ENSG00000105270	YPL174C
ENSG00000101198	
ENSG00000157343	
ENSG00000204771	
ENSG00000131725	YMR102C
ENSG00000131725	YKL121W
ENSG00000170613	
ENSG00000138160	YBL063W
ENSG00000138160	YEL061C
ENSG00000102981	
ENSG00000170727	YMR049C
ENSG00000109654	
ENSG00000113263	
ENSG00000163607	YDR336W
ENSG00000115085	
ENSG00000161277	
ENSG00000111490	
ENSG00000196748	
ENSG00000089558	
ENSG00000124074	
ENSG00000204140	
ENSG00000066557	
ENSG00000152804	
ENSG00000156076	
ENSG00000075702	
ENSG00000161610	
ENSG00000214300	
ENSG00000159761	
ENSG00000188686	
ENSG00000137392	
ENSG00000121211	YGL183C
ENSG00000116754	
ENSG00000101197	
ENSG00000055163	
ENSG00000141098	
ENSG00000174106	
ENSG00000167925	
ENSG00000185122	YGL073W
ENSG00000185122	YOR140W
ENSG00000185122	YGR249W
ENSG00000075568	
ENSG00000121210	
ENSG00000163608	
ENSG00000197753	
ENSG00000147251	
ENSG00000138190	YGL233W
ENSG00000141084	YGL227W
ENSG00000121716	
ENSG00000174099	YCL033C
ENSG00000148175	
ENSG00000171219	YNR047W
ENSG00000096063	
ENSG00000101199	YDL226C
ENSG00000101199	YNL204C
ENSG00000185000	YNR019W
ENSG00000185000	YCR048W
ENSG00000198875	
ENSG00000173757	
ENSG00000118454	
ENSG00000105261	
ENSG00000137462	
ENSG00000168658	
ENSG00000144857	
ENSG00000205171	YLR048W
ENSG00000205171	YGR214W
ENSG00000102904	
ENSG00000110047	
ENSG00000105258	YGL070C
ENSG00000170616	
ENSG00000085514	
ENSG00000149948	
ENSG00000197568	
ENSG00000204136	
ENSG00000172568	
ENSG00000145428	
ENSG00000105254	YNL148C
ENSG00000131724	
ENSG00000214597	
ENSG00000187553	YMR015C
ENSG00000136848	
ENSG00000204823	
ENSG00000102901	
ENSG00000172548	
ENSG00000112053	YPR003C
ENSG00000182325	
ENSG00000145423	
ENSG00000095596	YMR015C
ENSG00000206530	
ENSG00000078487	
ENSG00000222000	
ENSG00000126561	
ENSG00000116761	YAL012W
ENSG00000110046	YNL242W
ENSG00000144191	
ENSG00000126247	
ENSG00000101203	
ENSG00000197301	
ENSG00000135074	
ENSG00000197410	
ENSG00000185803	
ENSG00000139233	
ENSG00000174460	
ENSG00000138119	
ENSG00000050628	
ENSG00000175556	
ENSG00000155957	YNL305C
ENSG00000168286	
ENSG00000146834	
ENSG00000173137	YLR253W
ENSG00000175764	
ENSG00000040933	
ENSG00000163611	
ENSG00000112062	
ENSG00000102898	YER009W
ENSG00000160813	
ENSG00000068971	YOR014W
ENSG00000039600	
ENSG00000168610	
ENSG00000214287	
ENSG00000161281	
ENSG00000101204	
ENSG00000071894	YDR301W
ENSG00000171566	YPL151C
ENSG00000090376	
ENSG00000196357	
ENSG00000185955	
ENSG00000175553	
ENSG00000166925	
ENSG00000119421	
ENSG00000187658	
ENSG00000101856	YPL170W
ENSG00000214369	
ENSG00000072858	
ENSG00000113272	YGR024C
ENSG00000127311	
ENSG00000149735	
ENSG00000038358	
ENSG00000167635	
ENSG00000185681	
ENSG00000147804	YIL023C
ENSG00000166924	
ENSG00000214992	
ENSG00000077713	YPR011C
ENSG00000168070	
ENSG00000171564	
ENSG00000106852	
ENSG00000168062	
ENSG00000155858	
ENSG00000106351	
ENSG00000142065	
ENSG00000176542	
ENSG00000203900	
ENSG00000155974	
ENSG00000183513	
ENSG00000203899	
ENSG00000138180	
ENSG00000213465	YPL051W
ENSG00000160948	YPL065W
ENSG00000177469	
ENSG00000113282	YJR125C
ENSG00000075043	
ENSG00000005022	
ENSG00000115446	YKR030W
ENSG00000156711	
ENSG00000121579	
ENSG00000110025	
ENSG00000181007	
ENSG00000188038	
ENSG00000186188	
ENSG00000164330	
ENSG00000184414	
ENSG00000159792	YOL016C
ENSG00000159792	YFR014C
ENSG00000186017	
ENSG00000114573	YDL185W
ENSG00000018610	
ENSG00000205307	
ENSG00000119446	
ENSG00000160949	YIL112W
ENSG00000033627	YOR270C
ENSG00000033627	YMR054W
ENSG00000138207	
ENSG00000111530	
ENSG00000168061	YDR159W
ENSG00000077454	
ENSG00000171560	
ENSG00000141086	
ENSG00000212796	
ENSG00000148187	
ENSG00000077721	YGL058W
ENSG00000071073	
ENSG00000178042	
ENSG00000145860	YOL013C
ENSG00000178075	
ENSG00000186020	
ENSG00000168060	
ENSG00000096070	
ENSG00000204763	
ENSG00000205220	YOR157C
ENSG00000164332	
ENSG00000095464	
ENSG00000161298	
ENSG00000106336	
ENSG00000187954	
ENSG00000184307	YLR246W
ENSG00000171557	
ENSG00000196872	
ENSG00000113302	
ENSG00000127334	
ENSG00000108784	
ENSG00000170214	
ENSG00000180316	
ENSG00000186416	
ENSG00000215420	
ENSG00000167702	
ENSG00000213398	YNR008W
ENSG00000148690	
ENSG00000101210	YPR080W
ENSG00000101210	YBR118W
ENSG00000163617	
ENSG00000197808	
ENSG00000095303	
ENSG00000135951	
ENSG00000106333	
ENSG00000160973	
ENSG00000151576	
ENSG00000146670	
ENSG00000108785	
ENSG00000189325	
ENSG00000108786	
ENSG00000125354	
ENSG00000113312	
ENSG00000010030	
ENSG00000108231	
ENSG00000125534	
ENSG00000162300	
ENSG00000151577	
ENSG00000124067	
ENSG00000106330	
ENSG00000189042	
ENSG00000132485	
ENSG00000170234	
ENSG00000160972	
ENSG00000101213	
ENSG00000187066	
ENSG00000176273	YMR253C
ENSG00000176273	YPL264C
ENSG00000170534	
ENSG00000111537	
ENSG00000121207	
ENSG00000170231	
ENSG00000068120	YGR277C
ENSG00000149823	
ENSG00000196761	
ENSG00000167701	YDR111C
ENSG00000167701	YLR089C
ENSG00000180764	YDR208W
ENSG00000138193	YPL268W
ENSG00000197863	
ENSG00000144182	YJL046W
ENSG00000136834	
ENSG00000197233	
ENSG00000151962	
ENSG00000125508	
ENSG00000149809	YNL280C
ENSG00000179165	
ENSG00000167637	
ENSG00000185149	
ENSG00000172260	
ENSG00000213457	
ENSG00000112078	
ENSG00000141096	
ENSG00000125531	
ENSG00000106327	YOR256C
ENSG00000106327	YPL176C
ENSG00000171505	
ENSG00000135083	
ENSG00000167700	YBR220C
ENSG00000162620	
ENSG00000174255	
ENSG00000111536	
ENSG00000185869	
ENSG00000174276	
ENSG00000171501	
ENSG00000108788	
ENSG00000160957	
ENSG00000130589	
ENSG00000112079	YNL161W
ENSG00000181847	
ENSG00000127318	
ENSG00000116783	
ENSG00000167261	
ENSG00000198453	
ENSG00000145861	
ENSG00000149806	YLR287C-A
ENSG00000149806	YOR182C
ENSG00000077080	YJL081C
ENSG00000077080	YPR034W
ENSG00000164114	
ENSG00000171496	
ENSG00000165202	
ENSG00000173145	YLR002C
ENSG00000171484	
ENSG00000173679	
ENSG00000112081	
ENSG00000111554	
ENSG00000181722	
ENSG00000160959	
ENSG00000158411	
ENSG00000221886	
ENSG00000171481	
ENSG00000197050	
ENSG00000136939	
ENSG00000149792	
ENSG00000171459	
ENSG00000164116	
ENSG00000131470	
ENSG00000177021	
ENSG00000101216	
ENSG00000164609	YDR088C
ENSG00000187808	
ENSG00000185414	
ENSG00000148215	
ENSG00000172354	
ENSG00000182810	YLR276C
ENSG00000198918	YJL189W
ENSG00000108239	
ENSG00000124762	
ENSG00000162298	YOL013C
ENSG00000213563	
ENSG00000212786	
ENSG00000167264	YNR015W
ENSG00000165204	
ENSG00000196967	
ENSG00000136940	YOR281C
ENSG00000172020	
ENSG00000147799	
ENSG00000197457	
ENSG00000127314	YGR152C
ENSG00000162621	
ENSG00000119969	
ENSG00000164611	
ENSG00000141699	
ENSG00000178965	
ENSG00000213603	
ENSG00000204756	
ENSG00000125351	
ENSG00000185565	
ENSG00000198169	
ENSG00000072736	
ENSG00000056586	
ENSG00000131462	YLR212C
ENSG00000204710	
ENSG00000185674	
ENSG00000146830	YBR172C
ENSG00000146830	YPL105C
ENSG00000061918	
ENSG00000196378	
ENSG00000014216	
ENSG00000196624	
ENSG00000144847	
ENSG00000112090	
ENSG00000197800	
ENSG00000144214	
ENSG00000116791	YBR026C
ENSG00000161016	YIL018W
ENSG00000161016	YFR031C-A
ENSG00000026036	
ENSG00000125352	YLR323C
ENSG00000023843	
ENSG00000124772	
ENSG00000172336	
ENSG00000125356	
ENSG00000118322	
ENSG00000037042	YLR212C
ENSG00000214771	
ENSG00000115514	YDR183W
ENSG00000197847	
ENSG00000137168	
ENSG00000188283	
ENSG00000130427	
ENSG00000151790	
ENSG00000163424	
ENSG00000014138	YBL035C
ENSG00000186471	
ENSG00000114638	
ENSG00000145864	
ENSG00000198663	
ENSG00000068137	
ENSG00000151792	
ENSG00000186130	
ENSG00000162623	YGL050W
ENSG00000197363	
ENSG00000181666	
ENSG00000149798	
ENSG00000158417	YAL035W
ENSG00000204752	
ENSG00000145431	
ENSG00000121578	
ENSG00000162624	
ENSG00000184451	
ENSG00000171448	
ENSG00000147789	
ENSG00000146839	
ENSG00000133884	
ENSG00000103067	
ENSG00000101882	
ENSG00000164530	
ENSG00000145863	
ENSG00000189164	
ENSG00000108797	
ENSG00000173825	
ENSG00000011454	
ENSG00000170619	
ENSG00000109738	
ENSG00000103066	YNR008W
ENSG00000137968	
ENSG00000203989	
ENSG00000135945	YOR346W
ENSG00000162241	
ENSG00000108242	
ENSG00000196437	
ENSG00000031081	YOR127W
ENSG00000031081	YDR379W
ENSG00000108799	
ENSG00000101883	
ENSG00000137409	
ENSG00000118990	YCL035C
ENSG00000118990	YDR513W
ENSG00000196150	
ENSG00000111581	YDL116W
ENSG00000120251	
ENSG00000131721	
ENSG00000022355	
ENSG00000177485	
ENSG00000103064	
ENSG00000176142	
ENSG00000125355	
ENSG00000188394	
ENSG00000170631	
ENSG00000171827	
ENSG00000197291	
ENSG00000165209	
ENSG00000188227	
ENSG00000126391	
ENSG00000131477	
ENSG00000163389	
ENSG00000117054	
ENSG00000101246	YPL051W
ENSG00000165841	
ENSG00000113327	
ENSG00000175782	
ENSG00000144218	
ENSG00000180458	
ENSG00000101892	
ENSG00000131475	YJR102C
ENSG00000180479	
ENSG00000138109	
ENSG00000005893	
ENSG00000196922	
ENSG00000196411	
ENSG00000126562	
ENSG00000182307	
ENSG00000135679	
ENSG00000164125	
ENSG00000113845	
ENSG00000173727	
ENSG00000103061	
ENSG00000171817	
ENSG00000146192	
ENSG00000142186	YOR112W
ENSG00000137955	YPR176C
ENSG00000197114	
ENSG00000132600	
ENSG00000182981	
ENSG00000138115	
ENSG00000158290	YGR003W
ENSG00000121594	
ENSG00000113328	
ENSG00000148204	
ENSG00000120784	
ENSG00000146828	YBR235W
ENSG00000183978	
ENSG00000170500	
ENSG00000164124	
ENSG00000137193	YAL017W
ENSG00000137193	YOL045W
ENSG00000057468	YFL003C
ENSG00000176563	
ENSG00000196381	
ENSG00000168056	
ENSG00000154007	
ENSG00000203896	
ENSG00000144843	
ENSG00000173124	
ENSG00000198182	
ENSG00000126581	YPL120W
ENSG00000214388	
ENSG00000171509	
ENSG00000184005	
ENSG00000103056	
ENSG00000170584	
ENSG00000125520	
ENSG00000119522	
ENSG00000144837	
ENSG00000087077	
ENSG00000115526	
ENSG00000072571	
ENSG00000117069	
ENSG00000172738	
ENSG00000107438	
ENSG00000189144	
ENSG00000101898	YER007C-A
ENSG00000131467	
ENSG00000184939	
ENSG00000142892	YDR331W
ENSG00000065491	YOR070C
ENSG00000121577	
ENSG00000204640	
ENSG00000130584	
ENSG00000115539	YOR281C
ENSG00000171155	
ENSG00000173465	
ENSG00000171804	
ENSG00000087087	
ENSG00000138495	
ENSG00000062038	
ENSG00000176973	
ENSG00000105738	
ENSG00000131480	
ENSG00000154027	
ENSG00000101150	
ENSG00000095637	
ENSG00000205208	
ENSG00000170485	
ENSG00000183833	
ENSG00000203983	
ENSG00000112130	
ENSG00000173442	
ENSG00000038274	
ENSG00000213505	
ENSG00000131471	
ENSG00000039068	
ENSG00000171503	YOR356W
ENSG00000106689	
ENSG00000011332	
ENSG00000173338	
ENSG00000203981	
ENSG00000213373	
ENSG00000176125	
ENSG00000131482	
ENSG00000137200	
ENSG00000167641	
ENSG00000204122	
ENSG00000213503	
ENSG00000071082	YDL075W
ENSG00000071082	YLR406C
ENSG00000087085	
ENSG00000119408	
ENSG00000145934	
ENSG00000171497	
ENSG00000213504	
ENSG00000135678	
ENSG00000108825	YNL040W
ENSG00000167642	
ENSG00000036549	
ENSG00000173327	
ENSG00000144852	
ENSG00000203979	
ENSG00000183260	
ENSG00000113645	
ENSG00000198937	
ENSG00000052795	
ENSG00000101152	
ENSG00000103047	
ENSG00000111605	
ENSG00000213499	
ENSG00000197136	
ENSG00000169894	
ENSG00000167644	
ENSG00000204634	
