Ensembl Gene ID	Cow Ensembl Gene ID
ENSG00000172586	ENSBTAG00000012654
ENSG00000135424	ENSBTAG00000012897
ENSG00000070214	ENSBTAG00000007163
ENSG00000155792	ENSBTAG00000015341
ENSG00000167491	ENSBTAG00000003034
ENSG00000170439	ENSBTAG00000012896
ENSG00000110446	ENSBTAG00000018366
ENSG00000114541	ENSBTAG00000007624
ENSG00000166971	ENSBTAG00000016250
ENSG00000178913	ENSBTAG00000011945
ENSG00000196136	ENSBTAG00000007041
ENSG00000196136	ENSBTAG00000007043
ENSG00000196136	ENSBTAG00000026917
ENSG00000196136	ENSBTAG00000003492
ENSG00000196968	ENSBTAG00000002792
ENSG00000204956	ENSBTAG00000040473
ENSG00000124243	ENSBTAG00000038929
ENSG00000120329	
ENSG00000179615	
ENSG00000163380	ENSBTAG00000021508
ENSG00000175398	ENSBTAG00000031031
ENSG00000145349	ENSBTAG00000014463
ENSG00000136982	ENSBTAG00000015338
ENSG00000136982	ENSBTAG00000032146
ENSG00000129933	ENSBTAG00000006124
ENSG00000006118	ENSBTAG00000018364
ENSG00000113248	ENSBTAG00000039067
ENSG00000115317	ENSBTAG00000020124
ENSG00000209996	
ENSG00000179626	ENSBTAG00000025201
ENSG00000103479	ENSBTAG00000016243
ENSG00000006114	ENSBTAG00000010292
ENSG00000124171	ENSBTAG00000021601
ENSG00000188488	ENSBTAG00000004063
ENSG00000210537	
ENSG00000110108	ENSBTAG00000018362
ENSG00000146001	
ENSG00000100665	ENSBTAG00000039864
ENSG00000144746	ENSBTAG00000021506
ENSG00000176986	ENSBTAG00000002791
ENSG00000064313	ENSBTAG00000015333
ENSG00000205327	ENSBTAG00000031111
ENSG00000120327	ENSBTAG00000007349
ENSG00000196656	
ENSG00000184954	
ENSG00000165953	ENSBTAG00000006191
ENSG00000110107	ENSBTAG00000014366
ENSG00000179695	ENSBTAG00000007873
ENSG00000042062	ENSBTAG00000012297
ENSG00000157214	ENSBTAG00000003506
ENSG00000105705	ENSBTAG00000006116
ENSG00000147202	ENSBTAG00000044110
ENSG00000170776	ENSBTAG00000033915
ENSG00000170776	ENSBTAG00000021064
ENSG00000115307	ENSBTAG00000020123
ENSG00000152994	
ENSG00000161326	ENSBTAG00000010279
ENSG00000172650	ENSBTAG00000026388
ENSG00000149506	
ENSG00000185821	ENSBTAG00000006313
ENSG00000170054	
ENSG00000164647	ENSBTAG00000015749
ENSG00000164647	ENSBTAG00000032190
ENSG00000188388	
ENSG00000187372	
ENSG00000179083	ENSBTAG00000011277
ENSG00000144744	ENSBTAG00000015556
ENSG00000213996	ENSBTAG00000016042
ENSG00000144045	ENSBTAG00000016609
ENSG00000186310	ENSBTAG00000019407
ENSG00000117859	ENSBTAG00000021170
ENSG00000179899	ENSBTAG00000018205
ENSG00000164645	ENSBTAG00000032393
ENSG00000165029	ENSBTAG00000020661
ENSG00000204089	
ENSG00000186910	ENSBTAG00000038361
ENSG00000120328	
ENSG00000186702	
ENSG00000205328	
ENSG00000183134	ENSBTAG00000039652
ENSG00000177200	ENSBTAG00000002287
ENSG00000187857	ENSBTAG00000024607
ENSG00000182348	
ENSG00000187711	ENSBTAG00000012219
ENSG00000136960	ENSBTAG00000013165
ENSG00000213726	
ENSG00000210063	
ENSG00000115297	ENSBTAG00000016607
ENSG00000197479	
ENSG00000165028	
ENSG00000166317	ENSBTAG00000021132
ENSG00000187664	ENSBTAG00000001765
ENSG00000205329	ENSBTAG00000022939
ENSG00000108264	ENSBTAG00000014677
ENSG00000110104	ENSBTAG00000014215
ENSG00000145362	ENSBTAG00000002392
ENSG00000196396	ENSBTAG00000006616
ENSG00000136999	ENSBTAG00000002080
ENSG00000144747	ENSBTAG00000015554
ENSG00000205330	ENSBTAG00000024691
ENSG00000205330	ENSBTAG00000026030
ENSG00000209975	
ENSG00000120324	
ENSG00000103460	ENSBTAG00000000418
ENSG00000172689	ENSBTAG00000001734
ENSG00000203999	
ENSG00000188324	
ENSG00000177791	ENSBTAG00000033008
ENSG00000147676	ENSBTAG00000011779
ENSG00000115289	ENSBTAG00000016606
ENSG00000205331	
ENSG00000130287	ENSBTAG00000001764
ENSG00000127954	ENSBTAG00000002340
ENSG00000167230	ENSBTAG00000025242
ENSG00000085832	ENSBTAG00000005542
ENSG00000179055	
ENSG00000188712	
ENSG00000197706	ENSBTAG00000031096
ENSG00000136783	ENSBTAG00000006901
ENSG00000179528	ENSBTAG00000016602
ENSG00000103449	ENSBTAG00000008544
ENSG00000120322	
ENSG00000136839	
ENSG00000196963	ENSBTAG00000015453
ENSG00000184374	ENSBTAG00000017343
ENSG00000204245	
ENSG00000179074	
ENSG00000220424	
ENSG00000102290	ENSBTAG00000001911
ENSG00000166961	ENSBTAG00000039461
ENSG00000179919	ENSBTAG00000039756
ENSG00000163378	ENSBTAG00000022681
ENSG00000184162	ENSBTAG00000001763
ENSG00000186943	ENSBTAG00000036013
ENSG00000170605	ENSBTAG00000031083
ENSG00000170605	ENSBTAG00000039386
ENSG00000170605	ENSBTAG00000031086
ENSG00000170605	ENSBTAG00000012574
ENSG00000170605	ENSBTAG00000038567
ENSG00000170605	ENSBTAG00000037829
ENSG00000170605	ENSBTAG00000039124
ENSG00000214782	
ENSG00000210334	
ENSG00000148136	ENSBTAG00000035952
ENSG00000196534	ENSBTAG00000040464
ENSG00000196534	ENSBTAG00000038393
ENSG00000204246	ENSBTAG00000036012
ENSG00000204246	ENSBTAG00000036010
ENSG00000166348	ENSBTAG00000011108
ENSG00000209991	
ENSG00000209729	
ENSG00000210036	
ENSG00000186881	ENSBTAG00000013445
ENSG00000186881	ENSBTAG00000037997
ENSG00000186881	ENSBTAG00000037401
ENSG00000186881	ENSBTAG00000016173
ENSG00000172216	
ENSG00000164761	ENSBTAG00000007423
ENSG00000166959	ENSBTAG00000009289
ENSG00000075142	ENSBTAG00000010390
ENSG00000073417	ENSBTAG00000015909
ENSG00000113212	
ENSG00000209088	
ENSG00000181995	
ENSG00000115282	
ENSG00000218123	
ENSG00000174720	ENSBTAG00000009632
ENSG00000113211	
ENSG00000174740	ENSBTAG00000019942
ENSG00000085831	ENSBTAG00000002451
ENSG00000177570	ENSBTAG00000043996
ENSG00000123307	ENSBTAG00000005626
ENSG00000210027	
ENSG00000163377	ENSBTAG00000003110
ENSG00000138658	ENSBTAG00000026936
ENSG00000214552	ENSBTAG00000005854
ENSG00000214552	ENSBTAG00000013522
ENSG00000204979	ENSBTAG00000030898
ENSG00000184319	
ENSG00000083799	ENSBTAG00000006291
ENSG00000135637	ENSBTAG00000016600
ENSG00000182197	ENSBTAG00000006209
ENSG00000214249	
ENSG00000135426	ENSBTAG00000005120
ENSG00000153779	ENSBTAG00000039940
ENSG00000207502	
ENSG00000147183	
ENSG00000113209	ENSBTAG00000038165
ENSG00000167207	ENSBTAG00000020936
ENSG00000123091	ENSBTAG00000012996
ENSG00000209372	
ENSG00000204006	ENSBTAG00000009674
ENSG00000204822	ENSBTAG00000016599
ENSG00000183662	ENSBTAG00000019041
ENSG00000188014	ENSBTAG00000013198
ENSG00000071203	
ENSG00000156222	ENSBTAG00000020250
ENSG00000209360	
ENSG00000172551	
ENSG00000064490	ENSBTAG00000001762
ENSG00000164758	ENSBTAG00000026254
ENSG00000209727	
ENSG00000165951	
ENSG00000213999	
ENSG00000081818	ENSBTAG00000039433
ENSG00000197249	ENSBTAG00000018843
ENSG00000164756	
ENSG00000161634	
ENSG00000178403	ENSBTAG00000015259
ENSG00000136383	ENSBTAG00000001618
ENSG00000167208	ENSBTAG00000003961
ENSG00000205414	
ENSG00000115275	ENSBTAG00000001844
ENSG00000107758	ENSBTAG00000019525
ENSG00000170099	ENSBTAG00000039808
ENSG00000205002	ENSBTAG00000032738
ENSG00000102271	ENSBTAG00000005219
ENSG00000079974	ENSBTAG00000004876
ENSG00000079974	ENSBTAG00000033083
ENSG00000123080	ENSBTAG00000011059
ENSG00000172340	ENSBTAG00000009541
ENSG00000008277	ENSBTAG00000007136
ENSG00000113205	
ENSG00000135413	
ENSG00000140807	ENSBTAG00000012295
ENSG00000163376	ENSBTAG00000011081
ENSG00000166343	ENSBTAG00000020219
ENSG00000156738	ENSBTAG00000004580
ENSG00000166716	ENSBTAG00000001616
ENSG00000210330	
ENSG00000112852	
ENSG00000073331	ENSBTAG00000034875
ENSG00000166930	ENSBTAG00000004583
ENSG00000126733	ENSBTAG00000044037
ENSG00000064489	ENSBTAG00000001818
ENSG00000179344	ENSBTAG00000003352
ENSG00000179344	ENSBTAG00000019588
ENSG00000179344	ENSBTAG00000021077
ENSG00000100312	ENSBTAG00000010182
ENSG00000135447	ENSBTAG00000010907
ENSG00000115274	ENSBTAG00000001843
ENSG00000136824	ENSBTAG00000008772
ENSG00000164754	ENSBTAG00000007303
ENSG00000140093	ENSBTAG00000009894
ENSG00000145365	ENSBTAG00000027655
ENSG00000147679	ENSBTAG00000040422
ENSG00000099882	ENSBTAG00000030180
ENSG00000188419	ENSBTAG00000009598
ENSG00000214482	
ENSG00000171815	
ENSG00000221956	ENSBTAG00000001840
ENSG00000064545	ENSBTAG00000001817
ENSG00000132142	ENSBTAG00000017567
ENSG00000006634	ENSBTAG00000014711
ENSG00000144749	ENSBTAG00000010360
ENSG00000214600	
ENSG00000155833	ENSBTAG00000015608
ENSG00000166928	ENSBTAG00000004581
ENSG00000209246	
ENSG00000188386	
ENSG00000204250	
ENSG00000138660	ENSBTAG00000003941
ENSG00000124429	ENSBTAG00000014485
ENSG00000174749	ENSBTAG00000017375
ENSG00000124208	ENSBTAG00000027316
ENSG00000198785	ENSBTAG00000018445
ENSG00000181035	ENSBTAG00000001816
ENSG00000119698	ENSBTAG00000009891
ENSG00000075303	ENSBTAG00000021314
ENSG00000075303	ENSBTAG00000033449
ENSG00000185104	ENSBTAG00000014482
ENSG00000185104	ENSBTAG00000040380
ENSG00000147677	ENSBTAG00000014032
ENSG00000178137	
ENSG00000108270	ENSBTAG00000021927
ENSG00000123360	ENSBTAG00000004337
ENSG00000214608	ENSBTAG00000030227
ENSG00000166164	ENSBTAG00000021575
ENSG00000119632	ENSBTAG00000003155
ENSG00000119632	ENSBTAG00000031834
ENSG00000119632	ENSBTAG00000004272
ENSG00000209718	
ENSG00000142700	ENSBTAG00000010414
ENSG00000144741	ENSBTAG00000037972
ENSG00000124216	ENSBTAG00000014554
ENSG00000147180	ENSBTAG00000002668
ENSG00000166927	ENSBTAG00000038650
ENSG00000104447	ENSBTAG00000017694
ENSG00000138279	ENSBTAG00000020218
ENSG00000114993	ENSBTAG00000000490
ENSG00000166926	
ENSG00000105784	ENSBTAG00000021313
ENSG00000184788	ENSBTAG00000013077
ENSG00000140612	ENSBTAG00000011239
ENSG00000105676	ENSBTAG00000013291
ENSG00000165949	ENSBTAG00000003152
ENSG00000124226	ENSBTAG00000027317
ENSG00000132130	ENSBTAG00000033562
ENSG00000132130	ENSBTAG00000034375
ENSG00000121281	ENSBTAG00000006208
ENSG00000164093	ENSBTAG00000009059
ENSG00000155827	ENSBTAG00000009516
ENSG00000196735	
ENSG00000123338	ENSBTAG00000019686
ENSG00000165948	ENSBTAG00000003152
ENSG00000100299	ENSBTAG00000016053
ENSG00000129282	ENSBTAG00000010311
ENSG00000005448	ENSBTAG00000000489
ENSG00000155008	ENSBTAG00000021790
ENSG00000121274	ENSBTAG00000007942
ENSG00000159239	ENSBTAG00000040226
ENSG00000165152	
ENSG00000197696	ENSBTAG00000001388
ENSG00000214453	
ENSG00000158480	ENSBTAG00000018063
ENSG00000081842	
ENSG00000165259	
ENSG00000170627	ENSBTAG00000018085
ENSG00000177082	ENSBTAG00000033301
ENSG00000177082	ENSBTAG00000001387
ENSG00000151276	ENSBTAG00000010581
ENSG00000072133	ENSBTAG00000002015
ENSG00000064607	ENSBTAG00000013288
ENSG00000162374	ENSBTAG00000021046
ENSG00000110079	
ENSG00000089737	ENSBTAG00000003423
ENSG00000215887	
ENSG00000136872	ENSBTAG00000015358
ENSG00000108272	ENSBTAG00000010297
ENSG00000156042	ENSBTAG00000006023
ENSG00000197818	ENSBTAG00000008969
ENSG00000155393	ENSBTAG00000016640
ENSG00000219101	
ENSG00000162373	ENSBTAG00000009209
ENSG00000214787	
ENSG00000176700	
ENSG00000183035	
ENSG00000089723	ENSBTAG00000014981
ENSG00000204961	
ENSG00000008735	ENSBTAG00000030179
ENSG00000196767	ENSBTAG00000015712
ENSG00000205423	ENSBTAG00000033078
ENSG00000161638	ENSBTAG00000013745
ENSG00000205559	
ENSG00000204962	
ENSG00000085563	ENSBTAG00000005997
ENSG00000085563	ENSBTAG00000015666
ENSG00000186094	ENSBTAG00000012722
ENSG00000182180	ENSBTAG00000000950
ENSG00000158470	ENSBTAG00000012626
ENSG00000204963	
ENSG00000136870	ENSBTAG00000015348
ENSG00000005955	ENSBTAG00000010290
ENSG00000138792	ENSBTAG00000008332
ENSG00000175699	ENSBTAG00000016112
ENSG00000163638	ENSBTAG00000003165
ENSG00000110077	
ENSG00000184886	ENSBTAG00000034396
ENSG00000100288	ENSBTAG00000016050
ENSG00000102935	ENSBTAG00000017397
ENSG00000136897	ENSBTAG00000008962
ENSG00000051128	ENSBTAG00000000813
ENSG00000100628	ENSBTAG00000007109
ENSG00000213551	ENSBTAG00000000949
ENSG00000131171	ENSBTAG00000010587
ENSG00000166152	ENSBTAG00000008720
ENSG00000161642	ENSBTAG00000015604
ENSG00000124212	ENSBTAG00000017537
ENSG00000176371	ENSBTAG00000001385
ENSG00000164796	ENSBTAG00000038281
ENSG00000204843	ENSBTAG00000004887
ENSG00000132122	ENSBTAG00000003128
ENSG00000212962	
ENSG00000189136	
ENSG00000140067	
ENSG00000214077	
ENSG00000105671	ENSBTAG00000000811
ENSG00000163637	ENSBTAG00000021835
ENSG00000210513	
ENSG00000214000	
ENSG00000189196	
ENSG00000170522	ENSBTAG00000010564
ENSG00000117834	ENSBTAG00000014225
ENSG00000205320	
ENSG00000149534	ENSBTAG00000020096
ENSG00000204964	
ENSG00000158445	ENSBTAG00000027320
ENSG00000186322	
ENSG00000141140	ENSBTAG00000012675
ENSG00000204018	ENSBTAG00000030550
ENSG00000139572	ENSBTAG00000015592
ENSG00000210423	
ENSG00000138286	ENSBTAG00000019130
ENSG00000102924	ENSBTAG00000015194
ENSG00000204965	
ENSG00000136881	ENSBTAG00000025760
ENSG00000186564	
ENSG00000164794	ENSBTAG00000008512
ENSG00000175785	ENSBTAG00000015880
ENSG00000184246	ENSBTAG00000012219
ENSG00000198157	ENSBTAG00000001877
ENSG00000184206	
ENSG00000177410	
ENSG00000102921	ENSBTAG00000019938
ENSG00000111481	ENSBTAG00000005384
ENSG00000186790	
ENSG00000108278	ENSBTAG00000012672
ENSG00000149516	ENSBTAG00000020095
ENSG00000122882	ENSBTAG00000000315
ENSG00000163636	ENSBTAG00000015112
ENSG00000138798	
ENSG00000148123	ENSBTAG00000003137
ENSG00000105669	ENSBTAG00000000810
ENSG00000123405	ENSBTAG00000001562
ENSG00000210364	
ENSG00000214542	
ENSG00000149507	
ENSG00000203333	
ENSG00000204967	
ENSG00000183423	ENSBTAG00000007019
ENSG00000210475	
ENSG00000133958	ENSBTAG00000008017
ENSG00000133958	ENSBTAG00000040520
ENSG00000214788	ENSBTAG00000027348
ENSG00000161583	ENSBTAG00000032364
ENSG00000162368	ENSBTAG00000019956
ENSG00000170681	ENSBTAG00000021992
ENSG00000204968	ENSBTAG00000015439
ENSG00000187581	
ENSG00000134827	ENSBTAG00000020580
ENSG00000165288	ENSBTAG00000016230
ENSG00000147642	ENSBTAG00000032548
ENSG00000130283	ENSBTAG00000020923
ENSG00000180245	ENSBTAG00000000751
ENSG00000196470	ENSBTAG00000032923
ENSG00000124201	ENSBTAG00000020166
ENSG00000205560	ENSBTAG00000016048
ENSG00000163635	ENSBTAG00000011287
ENSG00000188687	ENSBTAG00000004884
ENSG00000197494	
ENSG00000166321	ENSBTAG00000000313
ENSG00000215104	
ENSG00000214665	
ENSG00000174016	
ENSG00000005471	ENSBTAG00000005653
ENSG00000005471	ENSBTAG00000033414
ENSG00000177236	
ENSG00000209240	
ENSG00000209956	
ENSG00000205242	
ENSG00000217442	
ENSG00000209896	
ENSG00000130487	
ENSG00000134812	ENSBTAG00000012057
ENSG00000209895	
ENSG00000188849	ENSBTAG00000032364
ENSG00000109534	ENSBTAG00000000748
ENSG00000163634	ENSBTAG00000009110
ENSG00000163634	ENSBTAG00000032872
ENSG00000156218	ENSBTAG00000004645
ENSG00000102910	ENSBTAG00000010867
ENSG00000124228	ENSBTAG00000006671
ENSG00000177989	ENSBTAG00000026467
ENSG00000166902	ENSBTAG00000021188
ENSG00000204969	
ENSG00000005007	ENSBTAG00000020922
ENSG00000163632	ENSBTAG00000039133
ENSG00000005469	ENSBTAG00000021535
ENSG00000188817	ENSBTAG00000013026
ENSG00000066697	ENSBTAG00000021991
ENSG00000204970	
ENSG00000122145	
ENSG00000209948	
ENSG00000011114	ENSBTAG00000043998
ENSG00000140600	ENSBTAG00000018004
ENSG00000147654	ENSBTAG00000011269
ENSG00000163630	ENSBTAG00000000265
ENSG00000169594	ENSBTAG00000015462
ENSG00000146007	ENSBTAG00000005441
ENSG00000214067	
ENSG00000214121	
ENSG00000123473	ENSBTAG00000017844
ENSG00000078596	
ENSG00000182165	
ENSG00000147138	ENSBTAG00000021437
ENSG00000065911	ENSBTAG00000004881
ENSG00000210293	
ENSG00000214326	
ENSG00000136891	ENSBTAG00000044003
ENSG00000135185	ENSBTAG00000038283
ENSG00000181836	
ENSG00000105664	ENSBTAG00000004630
ENSG00000197262	
ENSG00000216689	
ENSG00000214266	
ENSG00000122884	ENSBTAG00000032996
ENSG00000166503	ENSBTAG00000018527
ENSG00000112855	ENSBTAG00000025212
ENSG00000166900	ENSBTAG00000012820
ENSG00000205403	ENSBTAG00000034501
ENSG00000210282	
ENSG00000210274	
ENSG00000172289	
ENSG00000025708	
ENSG00000162367	ENSBTAG00000005029
ENSG00000114978	ENSBTAG00000006259
ENSG00000012963	ENSBTAG00000004310
ENSG00000078589	ENSBTAG00000008555
ENSG00000138308	ENSBTAG00000009350
ENSG00000196126	ENSBTAG00000013919
ENSG00000196126	ENSBTAG00000038397
ENSG00000121270	ENSBTAG00000038446
ENSG00000121270	ENSBTAG00000023723
ENSG00000121270	ENSBTAG00000010858
ENSG00000205017	ENSBTAG00000025250
ENSG00000130489	ENSBTAG00000012609
ENSG00000170270	
ENSG00000123739	ENSBTAG00000015230
ENSG00000162366	ENSBTAG00000002555
ENSG00000206794	
ENSG00000209552	
ENSG00000209846	
ENSG00000166889	ENSBTAG00000005913
ENSG00000170445	ENSBTAG00000018847
ENSG00000153485	ENSBTAG00000031885
ENSG00000135164	ENSBTAG00000020878
ENSG00000179300	ENSBTAG00000008326
ENSG00000140798	ENSBTAG00000044191
ENSG00000147145	ENSBTAG00000003299
ENSG00000163170	ENSBTAG00000015193
ENSG00000205038	ENSBTAG00000026247
ENSG00000138315	ENSBTAG00000009348
ENSG00000183403	ENSBTAG00000018845
ENSG00000217702	
ENSG00000214406	
ENSG00000173198	ENSBTAG00000024675
ENSG00000165943	
ENSG00000105662	ENSBTAG00000010379
ENSG00000136404	ENSBTAG00000012926
ENSG00000119509	ENSBTAG00000009806
ENSG00000163618	ENSBTAG00000005321
ENSG00000138794	ENSBTAG00000012537
ENSG00000162365	ENSBTAG00000037890
ENSG00000162365	ENSBTAG00000013481
ENSG00000167487	ENSBTAG00000014114
ENSG00000120533	ENSBTAG00000007387
ENSG00000120314	ENSBTAG00000015042
ENSG00000205019	ENSBTAG00000032364
ENSG00000210398	
ENSG00000187605	ENSBTAG00000022381
ENSG00000005059	ENSBTAG00000012995
ENSG00000156026	ENSBTAG00000003876
ENSG00000110048	ENSBTAG00000020332
ENSG00000131495	ENSBTAG00000009274
ENSG00000172742	ENSBTAG00000033509
ENSG00000102893	ENSBTAG00000004806
ENSG00000187325	ENSBTAG00000000895
ENSG00000164659	ENSBTAG00000004023
ENSG00000153266	ENSBTAG00000020302
ENSG00000176200	
ENSG00000023318	ENSBTAG00000009804
ENSG00000166884	ENSBTAG00000027489
ENSG00000186160	
ENSG00000204989	ENSBTAG00000002679
ENSG00000204989	ENSBTAG00000002071
ENSG00000204989	ENSBTAG00000033519
ENSG00000105696	ENSBTAG00000007698
ENSG00000120526	ENSBTAG00000007386
ENSG00000114405	ENSBTAG00000001889
ENSG00000064726	ENSBTAG00000021341
ENSG00000172320	ENSBTAG00000027490
ENSG00000135486	
ENSG00000172324	
ENSG00000114956	ENSBTAG00000012037
ENSG00000114956	ENSBTAG00000039586
ENSG00000169609	ENSBTAG00000016522
ENSG00000100605	ENSBTAG00000009845
ENSG00000205020	ENSBTAG00000025257
ENSG00000025770	ENSBTAG00000012607
ENSG00000025770	ENSBTAG00000000956
ENSG00000006016	ENSBTAG00000007741
ENSG00000138802	ENSBTAG00000010945
ENSG00000124214	ENSBTAG00000000241
ENSG00000198261	
ENSG00000113119	ENSBTAG00000030589
ENSG00000174417	ENSBTAG00000019997
ENSG00000164841	ENSBTAG00000039141
ENSG00000198822	ENSBTAG00000018989
ENSG00000176495	ENSBTAG00000040023
ENSG00000176495	ENSBTAG00000037538
ENSG00000176495	ENSBTAG00000039760
ENSG00000129636	ENSBTAG00000004805
ENSG00000186377	ENSBTAG00000015647
ENSG00000197629	
ENSG00000169612	ENSBTAG00000027069
ENSG00000169612	ENSBTAG00000038158
ENSG00000169612	ENSBTAG00000040486
ENSG00000136874	ENSBTAG00000044142
ENSG00000214797	
ENSG00000144724	ENSBTAG00000021911
ENSG00000006015	ENSBTAG00000007739
ENSG00000094916	ENSBTAG00000006246
ENSG00000205021	ENSBTAG00000025250
ENSG00000107745	ENSBTAG00000005807
ENSG00000198502	ENSBTAG00000013919
ENSG00000198502	ENSBTAG00000038397
ENSG00000214861	
ENSG00000196301	
ENSG00000171208	ENSBTAG00000014370
ENSG00000103942	ENSBTAG00000017715
ENSG00000163017	ENSBTAG00000014614
ENSG00000069345	ENSBTAG00000003757
ENSG00000100258	ENSBTAG00000017925
ENSG00000113141	ENSBTAG00000015034
ENSG00000100604	ENSBTAG00000009836
ENSG00000153993	ENSBTAG00000024394
ENSG00000187048	ENSBTAG00000037890
ENSG00000187048	ENSBTAG00000013481
ENSG00000102144	ENSBTAG00000000894
ENSG00000110042	ENSBTAG00000004046
ENSG00000104412	ENSBTAG00000010006
ENSG00000189309	ENSBTAG00000032364
ENSG00000189283	ENSBTAG00000014418
ENSG00000188517	ENSBTAG00000017282
ENSG00000204287	ENSBTAG00000010645
ENSG00000186076	
ENSG00000124207	ENSBTAG00000005957
ENSG00000100253	ENSBTAG00000002559
ENSG00000156232	ENSBTAG00000017711
ENSG00000166123	ENSBTAG00000002980
ENSG00000154198	
ENSG00000166801	ENSBTAG00000002450
ENSG00000209347	
ENSG00000186628	ENSBTAG00000015018
ENSG00000221983	ENSBTAG00000007737
ENSG00000164089	ENSBTAG00000010284
ENSG00000170458	ENSBTAG00000015032
ENSG00000075213	ENSBTAG00000018133
ENSG00000066455	ENSBTAG00000004598
ENSG00000189057	ENSBTAG00000036016
ENSG00000148719	ENSBTAG00000013651
ENSG00000123415	ENSBTAG00000021974
ENSG00000163689	ENSBTAG00000020373
ENSG00000155330	ENSBTAG00000003503
ENSG00000219923	
ENSG00000176087	ENSBTAG00000030584
ENSG00000104408	ENSBTAG00000006702
ENSG00000105700	ENSBTAG00000010545
ENSG00000119508	ENSBTAG00000001864
ENSG00000128165	
ENSG00000124198	ENSBTAG00000007120
ENSG00000103723	ENSBTAG00000008495
ENSG00000170381	ENSBTAG00000014920
ENSG00000129277	
ENSG00000222034	
ENSG00000198643	ENSBTAG00000023207
ENSG00000212716	
ENSG00000198353	ENSBTAG00000003304
ENSG00000147655	ENSBTAG00000013598
ENSG00000124356	ENSBTAG00000009600
ENSG00000166840	
ENSG00000198856	ENSBTAG00000011611
ENSG00000168209	ENSBTAG00000000163
ENSG00000214346	
ENSG00000209604	
ENSG00000172789	ENSBTAG00000009634
ENSG00000204290	ENSBTAG00000034939
ENSG00000204290	ENSBTAG00000032568
ENSG00000204290	ENSBTAG00000033979
ENSG00000106803	ENSBTAG00000002457
ENSG00000186472	ENSBTAG00000017350
ENSG00000105701	ENSBTAG00000016264
ENSG00000209953	
ENSG00000140795	ENSBTAG00000014818
ENSG00000006075	ENSBTAG00000025250
ENSG00000187833	ENSBTAG00000039878
ENSG00000156689	ENSBTAG00000030847
ENSG00000168309	ENSBTAG00000014565
ENSG00000214575	ENSBTAG00000000623
ENSG00000214408	
ENSG00000166295	ENSBTAG00000000162
ENSG00000142973	ENSBTAG00000011976
ENSG00000149124	ENSBTAG00000038323
ENSG00000149124	ENSBTAG00000004634
ENSG00000119523	ENSBTAG00000002454
ENSG00000214074	
ENSG00000204296	ENSBTAG00000023541
ENSG00000144048	ENSBTAG00000033255
ENSG00000144048	ENSBTAG00000003720
ENSG00000113108	ENSBTAG00000001450
ENSG00000154188	ENSBTAG00000014051
ENSG00000197757	ENSBTAG00000009238
ENSG00000091651	ENSBTAG00000001872
ENSG00000109475	ENSBTAG00000014226
ENSG00000006074	
ENSG00000167236	
ENSG00000159658	ENSBTAG00000000097
ENSG00000184423	
ENSG00000100241	ENSBTAG00000021337
ENSG00000105656	ENSBTAG00000003587
ENSG00000124126	ENSBTAG00000015609
ENSG00000168306	ENSBTAG00000004178
ENSG00000138303	ENSBTAG00000000392
ENSG00000186118	
ENSG00000156363	
ENSG00000182774	
ENSG00000037965	ENSBTAG00000012149
ENSG00000213523	ENSBTAG00000001449
ENSG00000100600	
ENSG00000174429	ENSBTAG00000018352
ENSG00000144034	ENSBTAG00000011176
ENSG00000205270	
