Ensembl Gene ID	Dog Ensembl Gene ID
ENSG00000049768	ENSCAFG00000015934
ENSG00000135063	ENSCAFG00000001900
ENSG00000100101	ENSCAFG00000001485
ENSG00000138613	ENSCAFG00000016986
ENSG00000122679	ENSCAFG00000003144
ENSG00000142453	ENSCAFG00000017621
ENSG00000142453	ENSCAFG00000003121
ENSG00000189280	ENSCAFG00000003612
ENSG00000172680	ENSCAFG00000007046
ENSG00000198542	ENSCAFG00000005918
ENSG00000153347	ENSCAFG00000007943
ENSG00000179038	ENSCAFG00000018783
ENSG00000189433	ENSCAFG00000003609
ENSG00000198298	
ENSG00000100106	ENSCAFG00000001480
ENSG00000088340	
ENSG00000177427	ENSCAFG00000018274
ENSG00000198677	ENSCAFG00000007927
ENSG00000198677	ENSCAFG00000023609
ENSG00000181690	ENSCAFG00000007051
ENSG00000164045	ENSCAFG00000012919
ENSG00000188910	ENSCAFG00000003606
ENSG00000164742	ENSCAFG00000012249
ENSG00000185864	
ENSG00000165966	ENSCAFG00000009821
ENSG00000130733	ENSCAFG00000017613
ENSG00000074410	ENSCAFG00000016990
ENSG00000049769	ENSCAFG00000015938
ENSG00000169740	
ENSG00000102466	ENSCAFG00000005926
ENSG00000164291	ENSCAFG00000007914
ENSG00000215121	
ENSG00000107282	ENSCAFG00000001897
ENSG00000170791	ENSCAFG00000007055
ENSG00000142444	ENSCAFG00000017610
ENSG00000215276	
ENSG00000222008	ENSCAFG00000008154
ENSG00000215275	
ENSG00000187513	ENSCAFG00000003605
ENSG00000152527	ENSCAFG00000002489
ENSG00000151233	ENSCAFG00000009790
ENSG00000177302	ENSCAFG00000018267
ENSG00000214765	
ENSG00000205536	
ENSG00000178015	
ENSG00000204187	
ENSG00000215269	
ENSG00000127616	ENSCAFG00000017584
ENSG00000205685	
ENSG00000175449	ENSCAFG00000007913
ENSG00000164047	ENSCAFG00000012896
ENSG00000134900	ENSCAFG00000005950
ENSG00000061656	ENSCAFG00000008191
ENSG00000185710	
ENSG00000140455	ENSCAFG00000016993
ENSG00000188647	ENSCAFG00000001895
ENSG00000107562	ENSCAFG00000007026
ENSG00000222023	
ENSG00000146678	ENSCAFG00000012272
ENSG00000140740	ENSCAFG00000017756
ENSG00000145757	ENSCAFG00000007911
ENSG00000163866	
ENSG00000164048	
ENSG00000204711	ENSCAFG00000001893
ENSG00000204564	ENSCAFG00000000416
ENSG00000214078	ENSCAFG00000008256
ENSG00000015153	ENSCAFG00000009789
ENSG00000170786	ENSCAFG00000007060
ENSG00000215274	
ENSG00000176994	ENSCAFG00000018255
ENSG00000116544	ENSCAFG00000003602
ENSG00000165072	ENSCAFG00000001890
ENSG00000138036	ENSCAFG00000002499
ENSG00000081051	ENSCAFG00000003020
ENSG00000139780	ENSCAFG00000005963
ENSG00000197361	ENSCAFG00000016997
ENSG00000189060	ENSCAFG00000001467
ENSG00000175820	ENSCAFG00000005964
ENSG00000204105	
ENSG00000140009	ENSCAFG00000015846
ENSG00000176974	ENSCAFG00000018253
ENSG00000164292	ENSCAFG00000007909
ENSG00000187783	ENSCAFG00000007019
ENSG00000205775	
ENSG00000204706	
ENSG00000151287	ENSCAFG00000005966
ENSG00000172113	ENSCAFG00000012887
ENSG00000181195	ENSCAFG00000007063
ENSG00000103657	ENSCAFG00000017011
ENSG00000163867	ENSCAFG00000003599
ENSG00000198887	ENSCAFG00000001880
ENSG00000130164	ENSCAFG00000017539
ENSG00000100116	ENSCAFG00000001456
ENSG00000139168	ENSCAFG00000009788
ENSG00000107551	ENSCAFG00000007010
ENSG00000155714	ENSCAFG00000017751
ENSG00000146674	ENSCAFG00000012294
ENSG00000079557	ENSCAFG00000003021
ENSG00000104331	ENSCAFG00000007074
ENSG00000164049	ENSCAFG00000012875
ENSG00000173221	ENSCAFG00000007905
ENSG00000138075	ENSCAFG00000002504
ENSG00000204560	ENSCAFG00000000427
ENSG00000185716	ENSCAFG00000017749
ENSG00000128310	ENSCAFG00000001447
ENSG00000100124	ENSCAFG00000023613
ENSG00000134283	ENSCAFG00000009764
ENSG00000175267	ENSCAFG00000017741
ENSG00000143921	ENSCAFG00000002518
ENSG00000134901	ENSCAFG00000005984
ENSG00000164050	ENSCAFG00000012685
ENSG00000215117	
ENSG00000119138	ENSCAFG00000001867
ENSG00000035664	ENSCAFG00000017029
ENSG00000205293	
ENSG00000169435	ENSCAFG00000003025
ENSG00000169122	ENSCAFG00000007084
ENSG00000134897	
ENSG00000161888	ENSCAFG00000017538
ENSG00000121621	ENSCAFG00000010218
ENSG00000134899	ENSCAFG00000006000
ENSG00000100129	ENSCAFG00000001443
ENSG00000197056	ENSCAFG00000003596
ENSG00000118985	ENSCAFG00000007900
ENSG00000214860	
ENSG00000197256	ENSCAFG00000017366
ENSG00000215114	ENSCAFG00000007088
ENSG00000220161	
ENSG00000138095	ENSCAFG00000002527
ENSG00000183921	ENSCAFG00000024438
ENSG00000169519	ENSCAFG00000010245
ENSG00000205266	
ENSG00000165507	ENSCAFG00000007018
ENSG00000083067	ENSCAFG00000001849
ENSG00000214754	
ENSG00000146112	ENSCAFG00000000437
ENSG00000167910	ENSCAFG00000007098
ENSG00000175426	ENSCAFG00000007882
ENSG00000103319	ENSCAFG00000017716
ENSG00000131885	ENSCAFG00000007595
ENSG00000116560	ENSCAFG00000003595
ENSG00000116560	ENSCAFG00000018271
ENSG00000116560	ENSCAFG00000017608
ENSG00000214770	
ENSG00000166797	ENSCAFG00000017035
ENSG00000136205	ENSCAFG00000012301
ENSG00000136205	ENSCAFG00000014534
ENSG00000130158	ENSCAFG00000017507
ENSG00000165511	
ENSG00000214856	
ENSG00000164051	ENSCAFG00000012548
ENSG00000169429	ENSCAFG00000003029
ENSG00000165512	
ENSG00000100714	ENSCAFG00000015967
ENSG00000139174	ENSCAFG00000009782
ENSG00000137575	ENSCAFG00000007112
ENSG00000171916	ENSCAFG00000018641
ENSG00000165366	ENSCAFG00000006005
ENSG00000028528	ENSCAFG00000017041
ENSG00000215253	
ENSG00000125255	ENSCAFG00000006008
ENSG00000182255	ENSCAFG00000010276
ENSG00000182346	
ENSG00000137404	ENSCAFG00000000438
ENSG00000172678	ENSCAFG00000006967
ENSG00000164053	ENSCAFG00000012543
ENSG00000153113	ENSCAFG00000007854
ENSG00000173157	ENSCAFG00000009744
ENSG00000100139	ENSCAFG00000001442
ENSG00000167494	
ENSG00000058600	ENSCAFG00000017733
ENSG00000188933	
ENSG00000146463	ENSCAFG00000003583
ENSG00000138032	ENSCAFG00000002535
ENSG00000198716	
ENSG00000131808	ENSCAFG00000010282
ENSG00000154874	ENSCAFG00000024831
ENSG00000154874	ENSCAFG00000023960
ENSG00000130173	ENSCAFG00000017534
ENSG00000012779	ENSCAFG00000006948
ENSG00000125266	ENSCAFG00000006022
ENSG00000179841	ENSCAFG00000016026
ENSG00000035681	ENSCAFG00000007130
ENSG00000130167	ENSCAFG00000017440
ENSG00000189375	ENSCAFG00000024444
ENSG00000189375	ENSCAFG00000023521
ENSG00000189375	ENSCAFG00000024454
ENSG00000189375	ENSCAFG00000024550
ENSG00000189375	ENSCAFG00000019721
ENSG00000189375	ENSCAFG00000023621
ENSG00000189375	ENSCAFG00000025270
ENSG00000189375	ENSCAFG00000025100
ENSG00000189375	ENSCAFG00000025581
ENSG00000152219	ENSCAFG00000007548
ENSG00000221845	
ENSG00000128346	ENSCAFG00000001439
ENSG00000089775	ENSCAFG00000016027
ENSG00000146666	
ENSG00000213689	ENSCAFG00000012535
ENSG00000215136	
ENSG00000198846	ENSCAFG00000007137
ENSG00000213688	ENSCAFG00000003783
ENSG00000066382	ENSCAFG00000007540
ENSG00000105514	ENSCAFG00000017438
ENSG00000140743	ENSCAFG00000017728
ENSG00000124875	ENSCAFG00000025016
ENSG00000186060	
ENSG00000134884	ENSCAFG00000024434
ENSG00000129317	ENSCAFG00000009729
ENSG00000165406	ENSCAFG00000006879
ENSG00000126804	ENSCAFG00000016030
ENSG00000157734	ENSCAFG00000017051
ENSG00000158683	ENSCAFG00000014734
ENSG00000216649	
ENSG00000142687	ENSCAFG00000003557
ENSG00000100142	ENSCAFG00000001437
ENSG00000137337	ENSCAFG00000000442
ENSG00000166794	ENSCAFG00000017053
ENSG00000167912	
ENSG00000109272	
ENSG00000157341	
ENSG00000170959	ENSCAFG00000007535
ENSG00000171931	ENSCAFG00000017933
ENSG00000105518	ENSCAFG00000017434
ENSG00000126803	ENSCAFG00000016031
ENSG00000174408	ENSCAFG00000005446
ENSG00000180747	
ENSG00000136275	
ENSG00000198001	ENSCAFG00000009700
ENSG00000204442	
ENSG00000178538	ENSCAFG00000007141
ENSG00000164054	ENSCAFG00000012529
ENSG00000217977	
ENSG00000174405	ENSCAFG00000006031
ENSG00000138079	ENSCAFG00000002538
ENSG00000100146	ENSCAFG00000001436
ENSG00000163739	
ENSG00000136273	ENSCAFG00000025598
ENSG00000169118	ENSCAFG00000017079
ENSG00000165807	ENSCAFG00000016035
ENSG00000183401	
ENSG00000078872	ENSCAFG00000008308
ENSG00000188682	ENSCAFG00000007526
ENSG00000126822	ENSCAFG00000016048
ENSG00000114268	ENSCAFG00000012493
ENSG00000104388	ENSCAFG00000007153
ENSG00000105520	ENSCAFG00000017423
ENSG00000198064	
ENSG00000163737	
ENSG00000171928	ENSCAFG00000017928
ENSG00000172671	ENSCAFG00000006869
ENSG00000186688	ENSCAFG00000007521
ENSG00000070182	ENSCAFG00000016120
ENSG00000188512	
ENSG00000141127	ENSCAFG00000018248
ENSG00000164744	ENSCAFG00000014138
ENSG00000173928	ENSCAFG00000017428
ENSG00000215400	
ENSG00000151239	ENSCAFG00000009652
ENSG00000163736	ENSCAFG00000003033
ENSG00000020129	ENSCAFG00000003548
ENSG00000170946	ENSCAFG00000007517
ENSG00000222044	
ENSG00000100151	ENSCAFG00000001431
ENSG00000166803	ENSCAFG00000017088
ENSG00000187266	ENSCAFG00000017411
ENSG00000212957	
ENSG00000135048	ENSCAFG00000001825
ENSG00000138078	ENSCAFG00000002543
ENSG00000068990	
ENSG00000125995	ENSCAFG00000008323
ENSG00000145040	ENSCAFG00000012466
ENSG00000163735	ENSCAFG00000025016
ENSG00000171316	ENSCAFG00000007167
ENSG00000196230	ENSCAFG00000000443
ENSG00000154025	ENSCAFG00000018237
ENSG00000164746	ENSCAFG00000014131
ENSG00000148950	ENSCAFG00000007514
ENSG00000139826	
ENSG00000172661	ENSCAFG00000006847
ENSG00000114270	ENSCAFG00000012403
ENSG00000219244	
ENSG00000183696	ENSCAFG00000014262
ENSG00000139173	ENSCAFG00000009609
ENSG00000103671	ENSCAFG00000017091
ENSG00000205517	ENSCAFG00000017405
ENSG00000109911	ENSCAFG00000025457
ENSG00000164307	ENSCAFG00000007810
ENSG00000131051	ENSCAFG00000008327
ENSG00000102524	ENSCAFG00000006038
ENSG00000116819	
ENSG00000100156	ENSCAFG00000001429
ENSG00000196893	
ENSG00000163734	
ENSG00000177182	ENSCAFG00000007190
ENSG00000184613	ENSCAFG00000009592
ENSG00000188522	ENSCAFG00000018245
ENSG00000128298	ENSCAFG00000001427
ENSG00000126067	ENSCAFG00000003543
ENSG00000180357	ENSCAFG00000017094
ENSG00000081041	
ENSG00000154016	ENSCAFG00000018221
ENSG00000215266	
ENSG00000107362	ENSCAFG00000001821
ENSG00000198003	ENSCAFG00000017400
ENSG00000179869	ENSCAFG00000003334
ENSG00000041515	ENSCAFG00000006050
ENSG00000198363	ENSCAFG00000007197
ENSG00000007372	ENSCAFG00000007491
ENSG00000143919	ENSCAFG00000002546
ENSG00000164308	ENSCAFG00000024646
ENSG00000180304	ENSCAFG00000017097
ENSG00000184381	ENSCAFG00000001424
ENSG00000142686	ENSCAFG00000003542
ENSG00000185610	ENSCAFG00000009372
ENSG00000130175	ENSCAFG00000017392
ENSG00000155621	ENSCAFG00000001820
ENSG00000010256	ENSCAFG00000012329
ENSG00000134297	
ENSG00000138083	ENSCAFG00000002547
ENSG00000163738	ENSCAFG00000003046
ENSG00000214848	
ENSG00000137312	ENSCAFG00000000444
ENSG00000214845	
ENSG00000092853	ENSCAFG00000003539
ENSG00000189064	
ENSG00000188234	
ENSG00000197195	ENSCAFG00000016163
ENSG00000189152	
ENSG00000177119	ENSCAFG00000009360
ENSG00000188730	ENSCAFG00000003354
ENSG00000214844	
ENSG00000166831	ENSCAFG00000017098
ENSG00000205777	
ENSG00000204669	
ENSG00000198274	
ENSG00000113441	ENSCAFG00000007770
ENSG00000170577	ENSCAFG00000002550
ENSG00000122254	ENSCAFG00000017700
ENSG00000042813	ENSCAFG00000003356
ENSG00000176153	ENSCAFG00000016165
ENSG00000119125	ENSCAFG00000001815
ENSG00000189079	ENSCAFG00000009335
ENSG00000072134	ENSCAFG00000018209
ENSG00000196361	ENSCAFG00000017350
ENSG00000182585	ENSCAFG00000003070
ENSG00000140451	ENSCAFG00000017105
ENSG00000185950	ENSCAFG00000006058
ENSG00000183396	ENSCAFG00000012320
ENSG00000205054	
ENSG00000139998	
ENSG00000164500	ENSCAFG00000003360
ENSG00000103404	ENSCAFG00000017694
ENSG00000068784	ENSCAFG00000002554
ENSG00000185811	ENSCAFG00000003374
ENSG00000187498	ENSCAFG00000006062
ENSG00000008300	
ENSG00000134698	ENSCAFG00000024306
ENSG00000186719	
ENSG00000068985	
ENSG00000197374	
ENSG00000124882	ENSCAFG00000003073
ENSG00000185942	
ENSG00000185022	ENSCAFG00000001421
ENSG00000125954	ENSCAFG00000016181
ENSG00000161914	ENSCAFG00000017334
ENSG00000204179	ENSCAFG00000006544
ENSG00000169094	ENSCAFG00000017107
ENSG00000213006	
ENSG00000101951	
ENSG00000137563	ENSCAFG00000007203
ENSG00000171132	ENSCAFG00000002610
ENSG00000166828	ENSCAFG00000017690
ENSG00000130159	
ENSG00000107372	ENSCAFG00000001811
ENSG00000166839	ENSCAFG00000017109
ENSG00000198792	ENSCAFG00000001420
ENSG00000109321	
ENSG00000092847	ENSCAFG00000003443
ENSG00000125952	ENSCAFG00000016212
ENSG00000137561	ENSCAFG00000007210
ENSG00000139218	ENSCAFG00000009304
ENSG00000049449	ENSCAFG00000007455
ENSG00000180991	ENSCAFG00000015958
ENSG00000025293	ENSCAFG00000008352
ENSG00000137331	ENSCAFG00000000447
ENSG00000130176	ENSCAFG00000017326
ENSG00000205595	
ENSG00000213923	ENSCAFG00000001413
ENSG00000171365	ENSCAFG00000015971
ENSG00000116016	ENSCAFG00000002627
ENSG00000185728	ENSCAFG00000007215
ENSG00000145721	ENSCAFG00000007759
ENSG00000184937	ENSCAFG00000007426
ENSG00000168447	ENSCAFG00000017687
ENSG00000126070	ENSCAFG00000024682
ENSG00000214894	
ENSG00000108641	ENSCAFG00000018206
ENSG00000174808	ENSCAFG00000009013
ENSG00000215096	
ENSG00000204580	ENSCAFG00000000448
ENSG00000090487	ENSCAFG00000017112
ENSG00000180828	
ENSG00000130165	ENSCAFG00000017321
ENSG00000058729	ENSCAFG00000007745
ENSG00000058729	ENSCAFG00000025227
ENSG00000187600	ENSCAFG00000002629
ENSG00000111371	ENSCAFG00000009286
ENSG00000169116	
ENSG00000171142	ENSCAFG00000002630
ENSG00000102575	ENSCAFG00000017319
ENSG00000165091	ENSCAFG00000001801
ENSG00000172817	ENSCAFG00000007246
ENSG00000174136	
ENSG00000103707	ENSCAFG00000017117
ENSG00000166484	ENSCAFG00000018202
ENSG00000134871	ENSCAFG00000006069
ENSG00000168434	ENSCAFG00000017682
ENSG00000132436	
ENSG00000163743	
ENSG00000186198	ENSCAFG00000017121
ENSG00000100181	
ENSG00000153922	ENSCAFG00000007672
ENSG00000198551	
ENSG00000104442	ENSCAFG00000007253
ENSG00000204474	ENSCAFG00000014395
ENSG00000119729	ENSCAFG00000002631
ENSG00000217865	
ENSG00000103365	ENSCAFG00000017677
ENSG00000147081	ENSCAFG00000015984
ENSG00000168135	ENSCAFG00000001407
ENSG00000165092	ENSCAFG00000001791
ENSG00000103710	ENSCAFG00000017123
ENSG00000215497	
ENSG00000134294	ENSCAFG00000009261
ENSG00000183242	
ENSG00000171222	ENSCAFG00000008362
ENSG00000197332	
ENSG00000214760	
ENSG00000066855	ENSCAFG00000007260
ENSG00000092850	ENSCAFG00000003529
ENSG00000132437	ENSCAFG00000003400
ENSG00000090470	ENSCAFG00000024749
ENSG00000213672	ENSCAFG00000012164
ENSG00000214759	ENSCAFG00000011410
ENSG00000100196	ENSCAFG00000001402
ENSG00000197933	
ENSG00000033170	ENSCAFG00000016231
ENSG00000214802	
ENSG00000205268	ENSCAFG00000007279
ENSG00000149100	ENSCAFG00000007368
ENSG00000116863	ENSCAFG00000003527
ENSG00000174796	ENSCAFG00000008331
ENSG00000174132	
ENSG00000151665	ENSCAFG00000002632
ENSG00000197044	
ENSG00000149646	ENSCAFG00000008365
ENSG00000166855	ENSCAFG00000017131
ENSG00000139832	ENSCAFG00000006072
ENSG00000103356	ENSCAFG00000017673
ENSG00000135046	ENSCAFG00000001778
ENSG00000139209	ENSCAFG00000009243
ENSG00000113532	ENSCAFG00000007617
ENSG00000177599	
ENSG00000147082	ENSCAFG00000015996
ENSG00000150175	
ENSG00000100201	ENSCAFG00000001395
ENSG00000068745	ENSCAFG00000012145
ENSG00000213995	ENSCAFG00000006076
ENSG00000186714	ENSCAFG00000007335
ENSG00000174792	ENSCAFG00000008335
ENSG00000088367	
ENSG00000171812	
ENSG00000171295	
ENSG00000138615	ENSCAFG00000017138
ENSG00000106070	ENSCAFG00000003422
ENSG00000103353	ENSCAFG00000017670
ENSG00000103353	ENSCAFG00000015644
ENSG00000134905	ENSCAFG00000006082
ENSG00000119878	ENSCAFG00000002633
ENSG00000173930	ENSCAFG00000024995
ENSG00000138769	ENSCAFG00000008344
ENSG00000171291	
ENSG00000166482	ENSCAFG00000018200
ENSG00000147570	ENSCAFG00000025445
ENSG00000139211	ENSCAFG00000009232
ENSG00000135378	ENSCAFG00000007325
ENSG00000138617	ENSCAFG00000017142
ENSG00000171150	ENSCAFG00000002634
ENSG00000004779	ENSCAFG00000017667
ENSG00000054116	ENSCAFG00000003521
ENSG00000198429	
ENSG00000147573	ENSCAFG00000007299
ENSG00000205359	ENSCAFG00000007611
ENSG00000204177	ENSCAFG00000007114
ENSG00000214197	
ENSG00000213780	
ENSG00000179715	ENSCAFG00000009228
ENSG00000153487	ENSCAFG00000006088
ENSG00000174498	ENSCAFG00000017149
ENSG00000060749	ENSCAFG00000007315
ENSG00000114302	ENSCAFG00000012108
ENSG00000196757	
ENSG00000204466	ENSCAFG00000016018
ENSG00000122376	ENSCAFG00000016097
ENSG00000138757	ENSCAFG00000008371
ENSG00000083093	
ENSG00000198963	ENSCAFG00000001769
ENSG00000005175	ENSCAFG00000009223
ENSG00000204176	ENSCAFG00000016100
ENSG00000128482	ENSCAFG00000018198
ENSG00000222005	
ENSG00000197054	
ENSG00000116871	ENSCAFG00000023898
ENSG00000180398	ENSCAFG00000002636
ENSG00000100206	ENSCAFG00000001391
ENSG00000103742	ENSCAFG00000017160
ENSG00000197647	
ENSG00000145730	ENSCAFG00000007593
ENSG00000158352	ENSCAFG00000016028
ENSG00000178537	ENSCAFG00000012076
ENSG00000121690	ENSCAFG00000007308
ENSG00000219665	
ENSG00000147571	
ENSG00000214189	
ENSG00000142494	ENSCAFG00000018195
ENSG00000166847	ENSCAFG00000017666
ENSG00000111405	ENSCAFG00000009199
ENSG00000196553	ENSCAFG00000016275
ENSG00000188474	
ENSG00000074603	ENSCAFG00000017203
ENSG00000171723	ENSCAFG00000016305
ENSG00000184949	ENSCAFG00000001385
ENSG00000176148	ENSCAFG00000007298
ENSG00000179041	ENSCAFG00000007313
ENSG00000221883	
ENSG00000166851	ENSCAFG00000017658
ENSG00000132010	
ENSG00000177479	ENSCAFG00000012041
ENSG00000100211	ENSCAFG00000001384
ENSG00000079337	ENSCAFG00000009181
ENSG00000130385	ENSCAFG00000016037
ENSG00000072210	ENSCAFG00000018166
ENSG00000147576	ENSCAFG00000007326
ENSG00000088448	ENSCAFG00000006095
ENSG00000068724	ENSCAFG00000002641
ENSG00000137411	ENSCAFG00000000454
ENSG00000119121	ENSCAFG00000001751
ENSG00000204175	ENSCAFG00000016101
ENSG00000176102	ENSCAFG00000007264
ENSG00000213297	
ENSG00000122824	ENSCAFG00000016057
ENSG00000054118	ENSCAFG00000003389
ENSG00000204174	ENSCAFG00000016102
ENSG00000138768	ENSCAFG00000008449
ENSG00000172717	ENSCAFG00000016336
ENSG00000106078	ENSCAFG00000003438
ENSG00000102606	ENSCAFG00000006116
ENSG00000196646	
ENSG00000110422	ENSCAFG00000007235
ENSG00000072415	ENSCAFG00000016353
ENSG00000134398	ENSCAFG00000017643
ENSG00000100216	ENSCAFG00000001383
ENSG00000187690	ENSCAFG00000016056
ENSG00000187690	ENSCAFG00000016058
ENSG00000131043	ENSCAFG00000008435
ENSG00000169085	ENSCAFG00000025392
ENSG00000178467	ENSCAFG00000012018
ENSG00000156194	ENSCAFG00000008501
ENSG00000197857	
ENSG00000179251	
ENSG00000215896	ENSCAFG00000003388
ENSG00000196368	ENSCAFG00000016057
ENSG00000214193	ENSCAFG00000023458
ENSG00000196260	
ENSG00000145723	ENSCAFG00000007546
ENSG00000162864	ENSCAFG00000002643
ENSG00000185697	ENSCAFG00000007344
ENSG00000150165	ENSCAFG00000016149
ENSG00000221900	
ENSG00000178252	ENSCAFG00000011992
ENSG00000100221	ENSCAFG00000001379
ENSG00000189369	ENSCAFG00000016059
ENSG00000143933	
ENSG00000168631	ENSCAFG00000000470
ENSG00000166869	ENSCAFG00000017638
ENSG00000138744	
ENSG00000142694	
ENSG00000205628	
ENSG00000080845	ENSCAFG00000008491
ENSG00000074696	ENSCAFG00000017232
ENSG00000116883	
ENSG00000100554	ENSCAFG00000016369
ENSG00000110427	ENSCAFG00000007196
ENSG00000170419	ENSCAFG00000003456
ENSG00000145725	ENSCAFG00000007519
ENSG00000180638	ENSCAFG00000018151
ENSG00000196182	ENSCAFG00000003384
ENSG00000211584	
ENSG00000218758	
ENSG00000166501	ENSCAFG00000017622
ENSG00000100226	ENSCAFG00000001377
ENSG00000205177	
ENSG00000085063	ENSCAFG00000007187
ENSG00000219180	
ENSG00000189090	ENSCAFG00000016093
ENSG00000204544	
ENSG00000132432	ENSCAFG00000003459
ENSG00000179222	ENSCAFG00000016064
ENSG00000188868	
ENSG00000134001	ENSCAFG00000016386
ENSG00000175073	ENSCAFG00000007346
ENSG00000061273	ENSCAFG00000009152
ENSG00000198301	ENSCAFG00000008521
ENSG00000181751	ENSCAFG00000023333
ENSG00000138614	ENSCAFG00000017243
ENSG00000178149	ENSCAFG00000011969
ENSG00000204542	ENSCAFG00000000472
ENSG00000204172	
ENSG00000204638	
ENSG00000100242	ENSCAFG00000001371
ENSG00000135045	ENSCAFG00000001707
ENSG00000198342	
ENSG00000112874	ENSCAFG00000007473
ENSG00000108602	ENSCAFG00000018146
ENSG00000213865	
ENSG00000204539	ENSCAFG00000000474
ENSG00000181817	ENSCAFG00000003382
ENSG00000006116	ENSCAFG00000017571
ENSG00000196466	
ENSG00000156017	ENSCAFG00000001703
ENSG00000100558	ENSCAFG00000016394
ENSG00000074621	ENSCAFG00000017247
ENSG00000153495	ENSCAFG00000023644
ENSG00000184349	ENSCAFG00000007448
ENSG00000218586	ENSCAFG00000013151
ENSG00000116885	ENSCAFG00000003380
ENSG00000119888	ENSCAFG00000002653
ENSG00000204540	
ENSG00000146648	ENSCAFG00000003465
ENSG00000180855	
ENSG00000138755	
ENSG00000204398	
ENSG00000122257	ENSCAFG00000017566
ENSG00000182968	ENSCAFG00000006137
ENSG00000213005	ENSCAFG00000017264
ENSG00000178057	ENSCAFG00000011959
ENSG00000145743	ENSCAFG00000007436
ENSG00000198133	ENSCAFG00000016401
ENSG00000189014	ENSCAFG00000016097
ENSG00000196826	
ENSG00000169245	ENSCAFG00000008584
ENSG00000198250	ENSCAFG00000023889
ENSG00000204538	ENSCAFG00000000475
ENSG00000101335	ENSCAFG00000008540
ENSG00000104205	ENSCAFG00000007353
ENSG00000204536	ENSCAFG00000000478
ENSG00000220949	
ENSG00000204150	
ENSG00000153498	
ENSG00000106733	ENSCAFG00000001702
ENSG00000116898	ENSCAFG00000003377
ENSG00000174485	ENSCAFG00000017250
ENSG00000110429	ENSCAFG00000007148
ENSG00000095002	ENSCAFG00000002659
ENSG00000100246	ENSCAFG00000001370
ENSG00000151422	ENSCAFG00000007431
ENSG00000054690	ENSCAFG00000016410
ENSG00000169248	
ENSG00000083290	ENSCAFG00000018126
ENSG00000188033	
ENSG00000111424	ENSCAFG00000009103
ENSG00000182776	
ENSG00000186807	ENSCAFG00000016149
ENSG00000118707	ENSCAFG00000008553
ENSG00000178035	ENSCAFG00000011933
ENSG00000173875	
ENSG00000126216	ENSCAFG00000006143
ENSG00000187243	ENSCAFG00000016072
ENSG00000100564	ENSCAFG00000016423
ENSG00000119535	ENSCAFG00000003376
ENSG00000101082	ENSCAFG00000008573
ENSG00000221890	ENSCAFG00000001367
ENSG00000176857	ENSCAFG00000024046
ENSG00000103769	ENSCAFG00000017255
ENSG00000156219	ENSCAFG00000008589
ENSG00000090905	ENSCAFG00000017531
ENSG00000134996	ENSCAFG00000001699
ENSG00000081181	ENSCAFG00000016428
ENSG00000183741	
ENSG00000178460	ENSCAFG00000007371
ENSG00000178464	ENSCAFG00000019553
ENSG00000135363	ENSCAFG00000007127
ENSG00000215033	
ENSG00000198961	ENSCAFG00000007425
ENSG00000198218	ENSCAFG00000011906
ENSG00000108599	ENSCAFG00000018087
ENSG00000152726	ENSCAFG00000006847
ENSG00000104774	ENSCAFG00000017257
ENSG00000157890	ENSCAFG00000017261
ENSG00000197595	
ENSG00000205537	
ENSG00000112893	ENSCAFG00000007417
ENSG00000128383	ENSCAFG00000023589
