Ensembl Gene ID	Chicken Ensembl Gene ID
ENSG00000104517	ENSGALG00000014087
ENSG00000156886	
ENSG00000149131	
ENSG00000073598	
ENSG00000124370	ENSGALG00000003913
ENSG00000157500	ENSGALG00000005527
ENSG00000180644	ENSGALG00000021211
ENSG00000100426	ENSGALG00000008547
ENSG00000149635	ENSGALG00000004340
ENSG00000120727	ENSGALG00000002488
ENSG00000136379	ENSGALG00000006420
ENSG00000215891	
ENSG00000169836	ENSGALG00000010596
ENSG00000073536	ENSGALG00000004691
ENSG00000158296	ENSGALG00000004445
ENSG00000182858	ENSGALG00000008539
ENSG00000182858	ENSGALG00000018726
ENSG00000124383	ENSGALG00000003906
ENSG00000136925	ENSGALG00000002110
ENSG00000086015	ENSGALG00000010313
ENSG00000127947	ENSGALG00000008322
ENSG00000103888	ENSGALG00000006413
ENSG00000007080	ENSGALG00000002491
ENSG00000050030	ENSGALG00000007755
ENSG00000168387	ENSGALG00000005537
ENSG00000156885	
ENSG00000124374	
ENSG00000138316	ENSGALG00000004482
ENSG00000165914	ENSGALG00000010680
ENSG00000105642	
ENSG00000155087	ENSGALG00000019443
ENSG00000168772	
ENSG00000166220	
ENSG00000135409	
ENSG00000176723	
ENSG00000141161	ENSGALG00000002186
ENSG00000170482	ENSGALG00000002513
ENSG00000184164	ENSGALG00000008551
ENSG00000163669	ENSGALG00000005601
ENSG00000117899	ENSGALG00000006403
ENSG00000155090	ENSGALG00000016063
ENSG00000075292	ENSGALG00000000160
ENSG00000140691	
ENSG00000187257	ENSGALG00000008328
ENSG00000221988	
ENSG00000166793	ENSGALG00000007374
ENSG00000166224	ENSGALG00000004553
ENSG00000117461	ENSGALG00000010335
ENSG00000168769	
ENSG00000105643	ENSGALG00000003527
ENSG00000213315	
ENSG00000136937	ENSGALG00000002087
ENSG00000140406	ENSGALG00000006399
ENSG00000131269	ENSGALG00000007788
ENSG00000100784	ENSGALG00000010698
ENSG00000177664	
ENSG00000140682	
ENSG00000172409	ENSGALG00000007370
ENSG00000135211	ENSGALG00000008330
ENSG00000156206	ENSGALG00000021183
ENSG00000174844	
ENSG00000205352	
ENSG00000155096	ENSGALG00000016056
ENSG00000172315	ENSGALG00000004469
ENSG00000164729	
ENSG00000198355	ENSGALG00000023576
ENSG00000096996	
ENSG00000138777	ENSGALG00000010582
ENSG00000170476	
ENSG00000156599	ENSGALG00000007362
ENSG00000166750	
ENSG00000172349	ENSGALG00000006388
ENSG00000174840	ENSGALG00000005620
ENSG00000006576	ENSGALG00000008335
ENSG00000166228	
ENSG00000133943	ENSGALG00000010703
ENSG00000094841	ENSGALG00000007793
ENSG00000136936	ENSGALG00000023059
ENSG00000107731	ENSGALG00000004569
ENSG00000188263	ENSGALG00000008554
ENSG00000172716	
ENSG00000170469	
ENSG00000197111	ENSGALG00000013313
ENSG00000168374	ENSGALG00000005622
ENSG00000197496	ENSGALG00000004498
ENSG00000140675	
ENSG00000170464	ENSGALG00000002528
ENSG00000117472	ENSGALG00000010343
ENSG00000156603	ENSGALG00000007341
ENSG00000138892	
ENSG00000204310	
ENSG00000140688	
ENSG00000102383	ENSGALG00000007800
ENSG00000100427	ENSGALG00000008560
ENSG00000135636	ENSGALG00000016105
ENSG00000178919	ENSGALG00000023293
ENSG00000172123	
ENSG00000213593	ENSGALG00000007350
ENSG00000184584	ENSGALG00000000852
ENSG00000099308	ENSGALG00000003499
ENSG00000198246	ENSGALG00000004585
ENSG00000085998	ENSGALG00000010351
ENSG00000169877	
ENSG00000155097	ENSGALG00000017604
ENSG00000155097	ENSGALG00000016066
ENSG00000131508	ENSGALG00000000861
ENSG00000154760	
ENSG00000186675	
ENSG00000064655	ENSGALG00000004508
ENSG00000102390	
ENSG00000174839	ENSGALG00000005656
ENSG00000105647	ENSGALG00000003428
ENSG00000136932	
ENSG00000214635	
ENSG00000211450	
ENSG00000119714	ENSGALG00000010707
ENSG00000198934	
ENSG00000131797	
ENSG00000196468	ENSGALG00000007806
ENSG00000073146	ENSGALG00000008570
ENSG00000205045	
ENSG00000187391	ENSGALG00000008353
ENSG00000197302	
ENSG00000163681	ENSGALG00000005670
ENSG00000164929	ENSGALG00000016068
ENSG00000108733	ENSGALG00000002151
ENSG00000198561	ENSGALG00000007330
ENSG00000085224	ENSGALG00000007843
ENSG00000171357	ENSGALG00000017379
ENSG00000107736	ENSGALG00000004653
ENSG00000216490	ENSGALG00000003389
ENSG00000185947	
ENSG00000139625	
ENSG00000172345	ENSGALG00000021193
ENSG00000136929	ENSGALG00000023061
ENSG00000138784	
ENSG00000085999	ENSGALG00000010356
ENSG00000015133	ENSGALG00000010715
ENSG00000171604	ENSGALG00000000884
ENSG00000003137	ENSGALG00000016102
ENSG00000006125	ENSGALG00000002140
ENSG00000136068	ENSGALG00000005678
ENSG00000073150	ENSGALG00000000003
ENSG00000138785	ENSGALG00000010575
ENSG00000127955	ENSGALG00000000041
ENSG00000127226	
ENSG00000188869	ENSGALG00000006376
ENSG00000136938	
ENSG00000205066	
ENSG00000204308	
ENSG00000197476	
ENSG00000146005	ENSGALG00000000899
ENSG00000132128	ENSGALG00000010359
ENSG00000164930	ENSGALG00000016069
ENSG00000105649	
ENSG00000214627	
ENSG00000100796	ENSGALG00000010734
ENSG00000144036	ENSGALG00000016098
ENSG00000139546	
ENSG00000180598	
ENSG00000183496	ENSGALG00000021201
ENSG00000138780	ENSGALG00000010573
ENSG00000170638	ENSGALG00000008705
ENSG00000158458	ENSGALG00000000917
ENSG00000095380	ENSGALG00000015320
ENSG00000106785	ENSGALG00000015315
ENSG00000116096	ENSGALG00000000067
ENSG00000214415	ENSGALG00000008427
ENSG00000140598	
ENSG00000164932	ENSGALG00000016071
ENSG00000168743	ENSGALG00000010566
ENSG00000133962	
ENSG00000183632	
ENSG00000141150	ENSGALG00000002086
ENSG00000173660	ENSGALG00000017380
ENSG00000105650	
ENSG00000073169	ENSGALG00000008694
ENSG00000135218	ENSGALG00000008439
ENSG00000165929	ENSGALG00000010738
ENSG00000135638	ENSGALG00000016095
ENSG00000164933	ENSGALG00000016072
ENSG00000132139	ENSGALG00000020906
ENSG00000188659	ENSGALG00000006119
ENSG00000204305	
ENSG00000139574	
ENSG00000205281	
ENSG00000145348	ENSGALG00000010564
ENSG00000101040	ENSGALG00000004542
ENSG00000128159	ENSGALG00000008657
ENSG00000185078	
ENSG00000154768	
ENSG00000214618	ENSGALG00000013318
ENSG00000164934	ENSGALG00000016073
ENSG00000170653	ENSGALG00000003038
ENSG00000140092	ENSGALG00000010747
ENSG00000106789	ENSGALG00000001933
ENSG00000129270	ENSGALG00000002081
ENSG00000214617	ENSGALG00000022643
ENSG00000185129	ENSGALG00000024393
ENSG00000144040	ENSGALG00000016094
ENSG00000117481	ENSGALG00000010360
ENSG00000100429	ENSGALG00000023560
ENSG00000100429	ENSGALG00000008641
ENSG00000214688	
ENSG00000214614	
ENSG00000135631	ENSGALG00000016092
ENSG00000197978	
ENSG00000176406	ENSGALG00000016074
ENSG00000214613	
ENSG00000164022	ENSGALG00000010553
ENSG00000163687	ENSGALG00000005688
ENSG00000215890	
ENSG00000205457	
ENSG00000182700	
ENSG00000107738	ENSGALG00000004673
ENSG00000117480	ENSGALG00000010433
ENSG00000172660	ENSGALG00000002060
ENSG00000120306	
ENSG00000095383	ENSGALG00000001944
ENSG00000180714	
ENSG00000113068	ENSGALG00000000946
ENSG00000135390	
ENSG00000100815	ENSGALG00000010763
ENSG00000172381	
ENSG00000214513	ENSGALG00000016090
ENSG00000188384	
ENSG00000188130	ENSGALG00000019384
ENSG00000155011	ENSGALG00000010548
ENSG00000135632	ENSGALG00000022920
ENSG00000130518	
ENSG00000196779	ENSGALG00000018454
ENSG00000172377	ENSGALG00000018454
ENSG00000113070	ENSGALG00000000949
ENSG00000163686	ENSGALG00000005696
ENSG00000205456	
ENSG00000197587	ENSGALG00000010436
ENSG00000212924	
ENSG00000186509	ENSGALG00000018454
ENSG00000182857	
ENSG00000197746	ENSGALG00000004769
ENSG00000197746	ENSGALG00000004747
ENSG00000135617	ENSGALG00000016089
ENSG00000066427	ENSGALG00000010766
ENSG00000138801	ENSGALG00000010542
ENSG00000136928	ENSGALG00000013200
ENSG00000163684	ENSGALG00000022641
ENSG00000186513	ENSGALG00000018454
ENSG00000130522	
ENSG00000172653	
ENSG00000185386	ENSGALG00000008612
ENSG00000198229	
ENSG00000164935	ENSGALG00000016075
ENSG00000197887	
ENSG00000113073	
ENSG00000075223	ENSGALG00000008455
ENSG00000162456	
ENSG00000135624	ENSGALG00000016088
ENSG00000012822	
ENSG00000161570	ENSGALG00000000951
ENSG00000184779	
ENSG00000205454	
ENSG00000130520	ENSGALG00000003385
ENSG00000124151	ENSGALG00000004570
ENSG00000172774	
ENSG00000205452	
ENSG00000168297	ENSGALG00000007052
ENSG00000147647	ENSGALG00000016076
ENSG00000079277	ENSGALG00000010440
ENSG00000180475	
ENSG00000198555	
ENSG00000131503	ENSGALG00000001099
ENSG00000130517	ENSGALG00000024273
ENSG00000165138	ENSGALG00000013196
ENSG00000172772	
ENSG00000164023	ENSGALG00000010535
ENSG00000164023	ENSGALG00000023295
ENSG00000196576	ENSGALG00000022483
ENSG00000196576	ENSGALG00000013146
ENSG00000205276	
ENSG00000183648	
ENSG00000220279	
ENSG00000187456	ENSGALG00000000243
ENSG00000019991	ENSGALG00000008461
ENSG00000147650	ENSGALG00000016077
ENSG00000197786	
ENSG00000119514	ENSGALG00000013197
ENSG00000102158	ENSGALG00000007861
ENSG00000163013	ENSGALG00000016087
ENSG00000123364	ENSGALG00000010923
ENSG00000204304	
ENSG00000165934	ENSGALG00000010783
ENSG00000205275	
ENSG00000172769	
ENSG00000179755	
ENSG00000130513	
ENSG00000213654	
ENSG00000161572	
ENSG00000172365	
ENSG00000169946	ENSGALG00000016078
ENSG00000216671	ENSGALG00000008485
ENSG00000214581	
ENSG00000155016	
ENSG00000135625	ENSGALG00000016086
ENSG00000155319	
ENSG00000123407	ENSGALG00000018427
ENSG00000172362	
ENSG00000140090	ENSGALG00000010793
ENSG00000204291	ENSGALG00000012616
ENSG00000175489	
ENSG00000161573	
ENSG00000205273	ENSGALG00000002678
ENSG00000168291	ENSGALG00000007103
ENSG00000116127	ENSGALG00000016081
ENSG00000116127	ENSGALG00000022923
ENSG00000171241	ENSGALG00000004444
ENSG00000123388	ENSGALG00000014091
ENSG00000214589	
ENSG00000198283	
ENSG00000205593	ENSGALG00000013772
ENSG00000196648	
ENSG00000142961	ENSGALG00000010442
ENSG00000138796	ENSGALG00000016124
ENSG00000110031	ENSGALG00000020482
ENSG00000130511	
ENSG00000164830	ENSGALG00000016079
ENSG00000213494	
ENSG00000144035	
ENSG00000122863	ENSGALG00000024056
ENSG00000180818	ENSGALG00000018783
ENSG00000196562	ENSGALG00000004593
ENSG00000100239	ENSGALG00000013499
ENSG00000131174	ENSGALG00000007863
ENSG00000214585	
ENSG00000106799	ENSGALG00000012617
ENSG00000153956	ENSGALG00000008486
ENSG00000205272	ENSGALG00000002678
ENSG00000185051	ENSGALG00000005021
ENSG00000204301	
ENSG00000205271	
ENSG00000186660	ENSGALG00000007287
ENSG00000163016	ENSGALG00000016081
ENSG00000163016	ENSGALG00000022923
ENSG00000100599	ENSGALG00000010806
ENSG00000069329	ENSGALG00000004375
ENSG00000161574	
ENSG00000123472	ENSGALG00000010444
ENSG00000180806	ENSGALG00000011640
ENSG00000107742	
ENSG00000105655	
ENSG00000204872	
ENSG00000165240	ENSGALG00000007902
ENSG00000168301	ENSGALG00000007111
ENSG00000144034	ENSGALG00000013018
ENSG00000205270	
ENSG00000138795	ENSGALG00000010529
ENSG00000037965	
ENSG00000213523	ENSGALG00000001113
ENSG00000100600	ENSGALG00000010811
ENSG00000174429	ENSGALG00000016080
ENSG00000168306	ENSGALG00000007132
ENSG00000138303	
ENSG00000186118	
ENSG00000156363	
ENSG00000182774	
ENSG00000100241	ENSGALG00000012438
ENSG00000105656	ENSGALG00000003371
ENSG00000124126	ENSGALG00000004621
ENSG00000167236	
ENSG00000159658	ENSGALG00000010446
ENSG00000091651	ENSGALG00000004342
ENSG00000109475	
ENSG00000006074	
ENSG00000154188	ENSGALG00000016083
ENSG00000197757	
ENSG00000204296	
ENSG00000144048	ENSGALG00000020775
ENSG00000113108	ENSGALG00000001132
ENSG00000149124	
ENSG00000119523	ENSGALG00000013573
ENSG00000168309	ENSGALG00000007139
ENSG00000214575	ENSGALG00000002150
ENSG00000214408	
ENSG00000166295	ENSGALG00000004410
ENSG00000142973	ENSGALG00000010469
ENSG00000140795	ENSGALG00000004334
ENSG00000006075	
ENSG00000187833	
ENSG00000156689	
ENSG00000186472	
ENSG00000105701	ENSGALG00000003357
ENSG00000172789	
ENSG00000204290	ENSGALG00000024365
ENSG00000204290	ENSGALG00000024422
ENSG00000106803	ENSGALG00000013569
ENSG00000147655	ENSGALG00000016084
ENSG00000124356	ENSGALG00000000183
ENSG00000166840	
ENSG00000198856	ENSGALG00000010526
ENSG00000168209	
ENSG00000198643	ENSGALG00000007152
ENSG00000212716	
ENSG00000198353	
ENSG00000129277	
ENSG00000222034	
ENSG00000124198	ENSGALG00000004663
ENSG00000103723	ENSGALG00000002136
ENSG00000170381	ENSGALG00000008509
ENSG00000119508	ENSGALG00000013568
ENSG00000128165	
ENSG00000176087	ENSGALG00000000851
ENSG00000104408	ENSGALG00000016093
ENSG00000105700	ENSGALG00000021619
ENSG00000163689	ENSGALG00000007168
ENSG00000155330	ENSGALG00000017363
ENSG00000066455	ENSGALG00000010813
ENSG00000189057	
ENSG00000148719	ENSGALG00000004396
ENSG00000123415	ENSGALG00000014492
ENSG00000164089	ENSGALG00000008992
ENSG00000164089	ENSGALG00000010523
ENSG00000170458	ENSGALG00000021559
ENSG00000075213	ENSGALG00000006560
ENSG00000186628	ENSGALG00000005996
ENSG00000221983	ENSGALG00000023677
ENSG00000154198	
ENSG00000166801	
ENSG00000100253	
ENSG00000156232	ENSGALG00000006002
ENSG00000166123	ENSGALG00000004158
ENSG00000186076	ENSGALG00000007606
ENSG00000124207	ENSGALG00000004707
ENSG00000189283	ENSGALG00000007172
ENSG00000188517	ENSGALG00000010521
ENSG00000204287	
ENSG00000187048	
ENSG00000102144	ENSGALG00000007936
ENSG00000110042	ENSGALG00000010835
ENSG00000104412	ENSGALG00000016097
ENSG00000189309	
ENSG00000100604	ENSGALG00000010820
ENSG00000153993	ENSGALG00000006563
ENSG00000103942	ENSGALG00000006008
ENSG00000163017	ENSGALG00000000492
ENSG00000069345	ENSGALG00000004115
ENSG00000100258	ENSGALG00000023981
ENSG00000113141	ENSGALG00000000833
ENSG00000214861	
ENSG00000196301	
ENSG00000171208	ENSGALG00000004071
ENSG00000144724	ENSGALG00000007177
ENSG00000006015	
ENSG00000094916	
ENSG00000205021	
ENSG00000107745	ENSGALG00000004372
ENSG00000198502	
ENSG00000197629	
ENSG00000169612	ENSGALG00000006010
ENSG00000136874	ENSGALG00000013462
ENSG00000214797	
ENSG00000164841	ENSGALG00000016100
ENSG00000198822	ENSGALG00000006576
ENSG00000176495	
ENSG00000129636	ENSGALG00000004049
ENSG00000186377	
ENSG00000113119	ENSGALG00000000846
ENSG00000174417	ENSGALG00000016101
ENSG00000138802	ENSGALG00000010414
ENSG00000138802	ENSGALG00000011583
ENSG00000124214	ENSGALG00000004736
ENSG00000198261	
ENSG00000205020	
ENSG00000025770	ENSGALG00000013811
ENSG00000006016	
ENSG00000172324	
ENSG00000114956	ENSGALG00000022134
ENSG00000169609	ENSGALG00000006012
ENSG00000100605	ENSGALG00000010827
ENSG00000172320	
ENSG00000135486	
ENSG00000120526	ENSGALG00000016106
ENSG00000114405	ENSGALG00000007182
ENSG00000064726	ENSGALG00000006020
ENSG00000023318	ENSGALG00000013452
ENSG00000166884	
ENSG00000186160	
ENSG00000204989	
ENSG00000105696	ENSGALG00000021620
ENSG00000164659	ENSGALG00000006606
ENSG00000153266	ENSGALG00000007184
ENSG00000176200	
ENSG00000102893	ENSGALG00000004004
ENSG00000187325	ENSGALG00000004187
ENSG00000131495	ENSGALG00000000842
ENSG00000172742	
ENSG00000187605	ENSGALG00000013436
ENSG00000005059	ENSGALG00000012196
ENSG00000156026	ENSGALG00000004355
ENSG00000110048	
ENSG00000162365	
ENSG00000167487	ENSGALG00000003327
ENSG00000120533	ENSGALG00000019438
ENSG00000120314	
ENSG00000205019	
ENSG00000163618	ENSGALG00000007268
ENSG00000138794	ENSGALG00000012186
ENSG00000173198	ENSGALG00000004128
ENSG00000165943	
ENSG00000105662	ENSGALG00000003304
ENSG00000136404	ENSGALG00000006027
ENSG00000119509	ENSGALG00000013441
ENSG00000217702	
ENSG00000214406	ENSGALG00000006606
ENSG00000138315	ENSGALG00000004345
ENSG00000183403	ENSGALG00000005898
ENSG00000163170	
ENSG00000205038	
ENSG00000153485	ENSGALG00000017387
ENSG00000135164	ENSGALG00000006628
ENSG00000179300	
ENSG00000140798	
ENSG00000147145	ENSGALG00000004121
ENSG00000166889	ENSGALG00000002167
ENSG00000170445	ENSGALG00000000794
ENSG00000170445	ENSGALG00000024399
ENSG00000130489	ENSGALG00000018526
ENSG00000170270	
ENSG00000123739	ENSGALG00000012185
ENSG00000162366	ENSGALG00000010473
ENSG00000138308	ENSGALG00000004332
ENSG00000196126	
ENSG00000121270	
ENSG00000205017	
ENSG00000114978	
ENSG00000012963	ENSGALG00000010842
ENSG00000078589	ENSGALG00000020331
ENSG00000078589	ENSGALG00000004113
ENSG00000172289	
ENSG00000025708	
ENSG00000162367	
ENSG00000166900	ENSGALG00000020514
ENSG00000205403	ENSGALG00000012126
ENSG00000122884	ENSGALG00000004325
ENSG00000166503	ENSGALG00000006036
ENSG00000112855	ENSGALG00000000794
ENSG00000112855	ENSGALG00000024399
ENSG00000105664	ENSGALG00000003283
ENSG00000197262	
ENSG00000216689	
ENSG00000136891	ENSGALG00000013438
ENSG00000135185	ENSGALG00000006633
ENSG00000147138	ENSGALG00000004111
ENSG00000065911	ENSGALG00000013480
ENSG00000123473	ENSGALG00000010478
ENSG00000078596	ENSGALG00000004107
ENSG00000182165	
ENSG00000163630	ENSGALG00000007284
ENSG00000169594	ENSGALG00000006041
ENSG00000146007	ENSGALG00000000766
ENSG00000011114	ENSGALG00000010848
ENSG00000140600	ENSGALG00000006045
ENSG00000147654	ENSGALG00000016107
ENSG00000188817	ENSGALG00000007288
ENSG00000066697	ENSGALG00000013212
ENSG00000204970	
ENSG00000122145	ENSGALG00000004093
ENSG00000005007	ENSGALG00000003220
ENSG00000163632	
ENSG00000005469	ENSGALG00000008813
ENSG00000124228	ENSGALG00000006974
ENSG00000177989	
ENSG00000166902	ENSGALG00000005182
ENSG00000204969	
ENSG00000188849	
ENSG00000109534	ENSGALG00000020164
ENSG00000163634	ENSGALG00000007299
ENSG00000156218	ENSGALG00000006104
ENSG00000102910	ENSGALG00000003942
ENSG00000130487	
ENSG00000134812	
ENSG00000205242	
ENSG00000217442	
ENSG00000215104	ENSGALG00000004086
ENSG00000214665	
ENSG00000174016	ENSGALG00000007157
ENSG00000005471	ENSGALG00000008912
ENSG00000005471	ENSGALG00000023271
ENSG00000197494	
ENSG00000166321	ENSGALG00000004319
ENSG00000205560	
ENSG00000163635	ENSGALG00000007302
ENSG00000188687	ENSGALG00000013515
ENSG00000147642	ENSGALG00000016108
ENSG00000130283	ENSGALG00000003161
ENSG00000180245	ENSGALG00000012181
ENSG00000196470	ENSGALG00000003916
ENSG00000124201	ENSGALG00000004859
ENSG00000204968	
ENSG00000187581	
ENSG00000134827	
ENSG00000165288	ENSGALG00000007151
ENSG00000161583	
ENSG00000162368	ENSGALG00000010481
ENSG00000170681	ENSGALG00000013213
ENSG00000133958	ENSGALG00000010874
ENSG00000214788	
ENSG00000203333	
ENSG00000204967	
ENSG00000183423	ENSGALG00000012161
ENSG00000214542	
ENSG00000149507	
ENSG00000148123	ENSGALG00000015542
ENSG00000105669	ENSGALG00000003153
ENSG00000123405	
ENSG00000149516	
ENSG00000122882	ENSGALG00000002686
ENSG00000163636	ENSGALG00000007315
ENSG00000138798	ENSGALG00000012155
ENSG00000186790	ENSGALG00000023293
ENSG00000108278	ENSGALG00000005364
ENSG00000184206	
ENSG00000177410	
ENSG00000102921	ENSGALG00000003907
ENSG00000111481	
ENSG00000184246	ENSGALG00000002678
ENSG00000198157	
ENSG00000204965	
ENSG00000136881	ENSGALG00000005175
ENSG00000186564	
ENSG00000164794	ENSGALG00000016109
ENSG00000164794	ENSGALG00000022481
ENSG00000175785	ENSGALG00000020392
ENSG00000138286	ENSGALG00000002693
ENSG00000102924	ENSGALG00000003894
ENSG00000158445	ENSGALG00000004758
ENSG00000186322	
ENSG00000141140	ENSGALG00000005374
ENSG00000204018	ENSGALG00000023292
ENSG00000139572	
ENSG00000149534	
ENSG00000204964	
ENSG00000214000	
ENSG00000189196	
ENSG00000170522	ENSGALG00000012131
ENSG00000117834	ENSGALG00000010494
ENSG00000105671	ENSGALG00000003130
ENSG00000163637	ENSGALG00000007332
ENSG00000212962	
ENSG00000189136	
ENSG00000140067	
ENSG00000164796	ENSGALG00000016111
ENSG00000204843	ENSGALG00000024415
ENSG00000132122	ENSGALG00000010502
ENSG00000166152	
ENSG00000161642	
ENSG00000124212	
ENSG00000176371	
ENSG00000100628	ENSGALG00000010881
ENSG00000213551	ENSGALG00000002701
ENSG00000131171	ENSGALG00000007128
ENSG00000136897	ENSGALG00000015543
ENSG00000051128	ENSGALG00000003074
ENSG00000100288	
ENSG00000102935	ENSGALG00000003891
ENSG00000163638	ENSGALG00000007392
ENSG00000110077	
ENSG00000184886	ENSGALG00000023554
ENSG00000204963	
ENSG00000136870	
ENSG00000005955	ENSGALG00000005397
ENSG00000138792	ENSGALG00000012108
ENSG00000175699	
ENSG00000186094	ENSGALG00000010503
ENSG00000182180	ENSGALG00000000514
ENSG00000158470	ENSGALG00000008056
ENSG00000204962	
ENSG00000085563	ENSGALG00000008912
ENSG00000085563	ENSGALG00000023271
ENSG00000161638	
ENSG00000205559	
ENSG00000089723	
ENSG00000204961	
ENSG00000008735	
ENSG00000196767	
ENSG00000205423	ENSGALG00000021247
ENSG00000162373	ENSGALG00000010505
ENSG00000214787	
ENSG00000176700	
ENSG00000183035	
ENSG00000155393	ENSGALG00000003874
ENSG00000155393	ENSGALG00000011907
ENSG00000136872	ENSGALG00000015544
ENSG00000108272	ENSGALG00000005403
ENSG00000156042	ENSGALG00000002551
ENSG00000197818	ENSGALG00000008045
ENSG00000110079	
ENSG00000089737	ENSGALG00000010884
ENSG00000215887	
ENSG00000064607	ENSGALG00000003047
ENSG00000162374	ENSGALG00000010533
ENSG00000177082	ENSGALG00000011416
ENSG00000151276	ENSGALG00000007431
ENSG00000072133	ENSGALG00000007097
ENSG00000081842	ENSGALG00000000760
ENSG00000165259	ENSGALG00000007041
ENSG00000170627	ENSGALG00000001109
ENSG00000197696	ENSGALG00000024447
ENSG00000214453	
ENSG00000158480	ENSGALG00000008026
ENSG00000121274	ENSGALG00000003853
ENSG00000159239	
ENSG00000165152	ENSGALG00000015545
ENSG00000129282	ENSGALG00000005405
ENSG00000005448	ENSGALG00000012881
ENSG00000155008	ENSGALG00000006978
ENSG00000196735	
ENSG00000123338	
ENSG00000165948	ENSGALG00000021627
ENSG00000100299	ENSGALG00000009746
ENSG00000164093	ENSGALG00000012086
ENSG00000155827	ENSGALG00000015548
ENSG00000124226	ENSGALG00000008021
ENSG00000132130	ENSGALG00000005409
ENSG00000121281	ENSGALG00000003837
ENSG00000166926	
ENSG00000105784	ENSGALG00000008954
ENSG00000184788	
ENSG00000140612	ENSGALG00000002462
ENSG00000105676	ENSGALG00000003024
ENSG00000165949	ENSGALG00000021627
