Ensembl Gene ID	Chimp Ensembl Gene ID
ENSG00000140688	ENSPTRG00000008050
ENSG00000102383	ENSPTRG00000022041
ENSG00000100427	ENSPTRG00000014527
ENSG00000135636	ENSPTRG00000012049
ENSG00000178919	ENSPTRG00000029193
ENSG00000172123	ENSPTRG00000009018
ENSG00000213593	ENSPTRG00000033702
ENSG00000184584	ENSPTRG00000017301
ENSG00000099308	ENSPTRG00000010693
ENSG00000198246	ENSPTRG00000023469
ENSG00000085998	ENSPTRG00000000687
ENSG00000169877	ENSPTRG00000008051
ENSG00000155097	ENSPTRG00000020486
ENSG00000131508	ENSPTRG00000017303
ENSG00000154760	
ENSG00000186675	
ENSG00000064655	ENSPTRG00000013589
ENSG00000102390	ENSPTRG00000022046
ENSG00000174839	ENSPTRG00000015052
ENSG00000105647	ENSPTRG00000010694
ENSG00000136932	ENSPTRG00000021170
ENSG00000214635	ENSPTRG00000034168
ENSG00000211450	ENSPTRG00000022744
ENSG00000119714	ENSPTRG00000006633
ENSG00000198934	ENSPTRG00000028246
ENSG00000131797	ENSPTRG00000008052
ENSG00000196468	ENSPTRG00000022533
ENSG00000073146	ENSPTRG00000014528
ENSG00000205045	ENSPTRG00000030902
ENSG00000187391	ENSPTRG00000019341
ENSG00000197302	ENSPTRG00000010772
ENSG00000163681	ENSPTRG00000015053
ENSG00000164929	ENSPTRG00000020488
ENSG00000108733	ENSPTRG00000009020
ENSG00000198561	ENSPTRG00000003668
ENSG00000085224	ENSPTRG00000022047
ENSG00000171357	
ENSG00000107736	ENSPTRG00000002603
ENSG00000216490	ENSPTRG00000010695
ENSG00000185947	ENSPTRG00000008053
ENSG00000139625	ENSPTRG00000005019
ENSG00000172345	ENSPTRG00000007370
ENSG00000136929	ENSPTRG00000021171
ENSG00000138784	ENSPTRG00000016338
ENSG00000085999	ENSPTRG00000000689
ENSG00000015133	ENSPTRG00000006634
ENSG00000171604	ENSPTRG00000017304
ENSG00000003137	ENSPTRG00000012051
ENSG00000006125	ENSPTRG00000009021
ENSG00000136068	ENSPTRG00000015054
ENSG00000073150	ENSPTRG00000014529
ENSG00000138785	ENSPTRG00000016340
ENSG00000127955	ENSPTRG00000019343
ENSG00000127226	ENSPTRG00000010696
ENSG00000188869	ENSPTRG00000007371
ENSG00000136938	ENSPTRG00000021172
ENSG00000205066	ENSPTRG00000030953
ENSG00000204308	ENSPTRG00000018010
ENSG00000197476	
ENSG00000146005	ENSPTRG00000017305
ENSG00000132128	ENSPTRG00000000690
ENSG00000164930	ENSPTRG00000020490
ENSG00000105649	ENSPTRG00000010697
ENSG00000214627	
ENSG00000100796	ENSPTRG00000006638
ENSG00000144036	ENSPTRG00000012052
ENSG00000139546	ENSPTRG00000005020
ENSG00000180598	ENSPTRG00000008061
ENSG00000183496	ENSPTRG00000007373
ENSG00000138780	ENSPTRG00000016341
ENSG00000170638	ENSPTRG00000014530
ENSG00000158458	ENSPTRG00000017306
ENSG00000095380	ENSPTRG00000021173
ENSG00000106785	ENSPTRG00000021174
ENSG00000116096	ENSPTRG00000012054
ENSG00000214415	ENSPTRG00000034563
ENSG00000140598	ENSPTRG00000007374
ENSG00000164932	ENSPTRG00000020491
ENSG00000168743	ENSPTRG00000016343
ENSG00000133962	ENSPTRG00000006640
ENSG00000183632	ENSPTRG00000031087
ENSG00000141150	ENSPTRG00000009022
ENSG00000173660	ENSPTRG00000000691
ENSG00000105650	ENSPTRG00000010699
ENSG00000073169	ENSPTRG00000029395
ENSG00000135218	ENSPTRG00000019346
ENSG00000165929	ENSPTRG00000006641
ENSG00000135638	
ENSG00000164933	ENSPTRG00000020492
ENSG00000132139	ENSPTRG00000009023
ENSG00000188659	ENSPTRG00000007375
ENSG00000204305	ENSPTRG00000018011
ENSG00000139574	ENSPTRG00000005021
ENSG00000205281	ENSPTRG00000023414
ENSG00000145348	ENSPTRG00000016344
ENSG00000101040	ENSPTRG00000013590
ENSG00000128159	ENSPTRG00000014532
ENSG00000185078	ENSPTRG00000015993
ENSG00000154768	ENSPTRG00000009024
ENSG00000214618	ENSPTRG00000033785
ENSG00000164934	ENSPTRG00000020493
ENSG00000170653	ENSPTRG00000005022
ENSG00000140092	ENSPTRG00000006643
ENSG00000106789	ENSPTRG00000021175
ENSG00000129270	ENSPTRG00000009025
ENSG00000214617	
ENSG00000185129	ENSPTRG00000028596
ENSG00000144040	ENSPTRG00000012056
ENSG00000117481	ENSPTRG00000000692
ENSG00000100429	ENSPTRG00000014534
ENSG00000214688	ENSPTRG00000034028
ENSG00000214614	ENSPTRG00000031083
ENSG00000135631	ENSPTRG00000012057
ENSG00000197978	ENSPTRG00000033747
ENSG00000176406	ENSPTRG00000020494
ENSG00000214613	ENSPTRG00000030642
ENSG00000164022	ENSPTRG00000016345
ENSG00000163687	ENSPTRG00000015055
ENSG00000215890	
ENSG00000205457	ENSPTRG00000008061
ENSG00000182700	ENSPTRG00000024103
ENSG00000107738	ENSPTRG00000002605
ENSG00000117480	ENSPTRG00000000693
ENSG00000172660	ENSPTRG00000009026
ENSG00000120306	ENSPTRG00000017309
ENSG00000095383	ENSPTRG00000021176
ENSG00000180714	ENSPTRG00000003670
ENSG00000113068	ENSPTRG00000017310
ENSG00000135390	ENSPTRG00000005023
ENSG00000100815	ENSPTRG00000006644
ENSG00000172381	ENSPTRG00000003671
ENSG00000214513	ENSPTRG00000033777
ENSG00000188384	
ENSG00000188130	ENSPTRG00000014535
ENSG00000155011	ENSPTRG00000016346
ENSG00000135632	ENSPTRG00000012058
ENSG00000130518	ENSPTRG00000010700
ENSG00000196779	ENSPTRG00000003662
ENSG00000172377	ENSPTRG00000003672
ENSG00000113070	ENSPTRG00000017311
ENSG00000163686	ENSPTRG00000015056
ENSG00000205456	ENSPTRG00000008061
ENSG00000197587	ENSPTRG00000024252
ENSG00000212924	ENSPTRG00000030680
ENSG00000186509	ENSPTRG00000003673
ENSG00000182857	
ENSG00000197746	ENSPTRG00000023687
ENSG00000135617	ENSPTRG00000012059
ENSG00000066427	ENSPTRG00000006648
ENSG00000138801	ENSPTRG00000016347
ENSG00000136928	ENSPTRG00000021177
ENSG00000163684	ENSPTRG00000015057
ENSG00000186513	ENSPTRG00000003674
ENSG00000130522	
ENSG00000172653	ENSPTRG00000009028
ENSG00000185386	
ENSG00000198229	ENSPTRG00000031085
ENSG00000164935	ENSPTRG00000020495
ENSG00000197887	
ENSG00000113073	ENSPTRG00000017312
ENSG00000075223	ENSPTRG00000019348
ENSG00000162456	
ENSG00000135624	ENSPTRG00000012060
ENSG00000012822	ENSPTRG00000005024
ENSG00000161570	ENSPTRG00000009029
ENSG00000184779	
ENSG00000205454	ENSPTRG00000030642
ENSG00000130520	ENSPTRG00000031470
ENSG00000124151	ENSPTRG00000013592
ENSG00000172774	ENSPTRG00000003676
ENSG00000205452	ENSPTRG00000031083
ENSG00000168297	ENSPTRG00000015058
ENSG00000147647	ENSPTRG00000020496
ENSG00000079277	ENSPTRG00000000696
ENSG00000180475	ENSPTRG00000003675
ENSG00000198555	ENSPTRG00000008070
ENSG00000131503	ENSPTRG00000017313
ENSG00000130517	ENSPTRG00000010703
ENSG00000165138	ENSPTRG00000021178
ENSG00000172772	
ENSG00000164023	ENSPTRG00000016348
ENSG00000196576	ENSPTRG00000014537
ENSG00000205276	
ENSG00000183648	ENSPTRG00000006649
ENSG00000220279	
ENSG00000187456	ENSPTRG00000009031
ENSG00000019991	ENSPTRG00000019349
ENSG00000147650	ENSPTRG00000020497
ENSG00000197786	ENSPTRG00000029950
ENSG00000119514	ENSPTRG00000021180
ENSG00000102158	ENSPTRG00000022048
ENSG00000163013	ENSPTRG00000012061
ENSG00000123364	ENSPTRG00000005025
ENSG00000204304	ENSPTRG00000018012
ENSG00000165934	ENSPTRG00000006651
ENSG00000205275	
ENSG00000172769	ENSPTRG00000023875
ENSG00000179755	
ENSG00000130513	ENSPTRG00000010707
ENSG00000213654	ENSPTRG00000023968
ENSG00000161572	ENSPTRG00000009032
ENSG00000172365	ENSPTRG00000028629
ENSG00000169946	ENSPTRG00000020498
ENSG00000216671	ENSPTRG00000008072
ENSG00000214581	ENSPTRG00000034077
ENSG00000155016	ENSPTRG00000016349
ENSG00000135625	ENSPTRG00000012062
ENSG00000155319	ENSPTRG00000008076
ENSG00000123407	ENSPTRG00000005026
ENSG00000172362	
ENSG00000140090	ENSPTRG00000006652
ENSG00000204291	ENSPTRG00000029189
ENSG00000175489	ENSPTRG00000010708
ENSG00000161573	ENSPTRG00000009033
ENSG00000205273	ENSPTRG00000007409
ENSG00000168291	ENSPTRG00000015059
ENSG00000116127	ENSPTRG00000012063
ENSG00000171241	ENSPTRG00000008078
ENSG00000123388	ENSPTRG00000005027
ENSG00000214589	ENSPTRG00000033730
ENSG00000198283	
ENSG00000205593	ENSPTRG00000029393
ENSG00000196648	ENSPTRG00000033747
ENSG00000142961	ENSPTRG00000000697
ENSG00000138796	ENSPTRG00000016351
ENSG00000110031	ENSPTRG00000003681
ENSG00000130511	ENSPTRG00000010709
ENSG00000164830	ENSPTRG00000020501
ENSG00000213494	ENSPTRG00000033677
ENSG00000144035	ENSPTRG00000012064
ENSG00000122863	ENSPTRG00000002607
ENSG00000180818	ENSPTRG00000005028
ENSG00000196562	ENSPTRG00000013593
ENSG00000100239	ENSPTRG00000014540
ENSG00000131174	ENSPTRG00000022049
ENSG00000214585	ENSPTRG00000033730
ENSG00000106799	ENSPTRG00000021182
ENSG00000153956	ENSPTRG00000019350
ENSG00000205272	ENSPTRG00000007409
ENSG00000185051	
ENSG00000204301	ENSPTRG00000034379
ENSG00000205271	
ENSG00000186660	ENSPTRG00000029949
ENSG00000163016	ENSPTRG00000012065
ENSG00000100599	ENSPTRG00000006654
ENSG00000069329	ENSPTRG00000008079
ENSG00000161574	ENSPTRG00000009034
ENSG00000123472	ENSPTRG00000000699
ENSG00000180806	ENSPTRG00000005029
ENSG00000107742	ENSPTRG00000002608
ENSG00000105655	ENSPTRG00000010710
ENSG00000204872	ENSPTRG00000030451
ENSG00000165240	ENSPTRG00000022050
ENSG00000168301	ENSPTRG00000015060
ENSG00000144034	ENSPTRG00000012066
ENSG00000205270	
ENSG00000138795	ENSPTRG00000016352
ENSG00000037965	ENSPTRG00000005030
ENSG00000213523	ENSPTRG00000017314
ENSG00000100600	ENSPTRG00000006655
ENSG00000174429	ENSPTRG00000020502
ENSG00000168306	ENSPTRG00000015061
ENSG00000138303	ENSPTRG00000002609
ENSG00000186118	ENSPTRG00000000700
ENSG00000156363	ENSPTRG00000006812
ENSG00000156363	ENSPTRG00000006850
ENSG00000182774	
ENSG00000100241	ENSPTRG00000014541
ENSG00000105656	ENSPTRG00000010711
ENSG00000124126	ENSPTRG00000013594
ENSG00000167236	ENSPTRG00000009036
ENSG00000159658	ENSPTRG00000000701
ENSG00000091651	ENSPTRG00000008080
ENSG00000109475	ENSPTRG00000016353
ENSG00000006074	ENSPTRG00000009037
ENSG00000154188	ENSPTRG00000020503
ENSG00000197757	ENSPTRG00000022997
ENSG00000204296	ENSPTRG00000018014
ENSG00000144048	ENSPTRG00000012069
ENSG00000113108	ENSPTRG00000033999
ENSG00000149124	ENSPTRG00000003683
ENSG00000119523	ENSPTRG00000021183
ENSG00000168309	ENSPTRG00000015062
ENSG00000214575	ENSPTRG00000034062
ENSG00000214408	ENSPTRG00000034267
ENSG00000166295	ENSPTRG00000002610
ENSG00000142973	ENSPTRG00000000702
ENSG00000140795	ENSPTRG00000008081
ENSG00000006075	ENSPTRG00000030906
ENSG00000187833	ENSPTRG00000012070
ENSG00000156689	ENSPTRG00000003684
ENSG00000186472	ENSPTRG00000019351
ENSG00000105701	ENSPTRG00000010712
ENSG00000172789	ENSPTRG00000005032
ENSG00000204290	ENSPTRG00000018015
ENSG00000106803	ENSPTRG00000021184
ENSG00000147655	ENSPTRG00000020504
ENSG00000124356	ENSPTRG00000012071
ENSG00000166840	ENSPTRG00000003685
ENSG00000198856	
ENSG00000168209	ENSPTRG00000002611
ENSG00000198643	ENSPTRG00000022801
ENSG00000212716	ENSPTRG00000034185
ENSG00000198353	ENSPTRG00000005031
ENSG00000129277	ENSPTRG00000030907
ENSG00000222034	
ENSG00000124198	ENSPTRG00000013597
ENSG00000103723	ENSPTRG00000007381
ENSG00000170381	ENSPTRG00000019353
ENSG00000119508	ENSPTRG00000021186
ENSG00000128165	ENSPTRG00000014542
ENSG00000176087	ENSPTRG00000017316
ENSG00000104408	ENSPTRG00000020505
ENSG00000105700	ENSPTRG00000010713
ENSG00000163689	ENSPTRG00000015064
ENSG00000155330	ENSPTRG00000008082
ENSG00000066455	ENSPTRG00000006656
ENSG00000189057	ENSPTRG00000003686
ENSG00000148719	ENSPTRG00000002613
ENSG00000123415	ENSPTRG00000005033
ENSG00000164089	ENSPTRG00000016355
ENSG00000170458	ENSPTRG00000028584
ENSG00000075213	ENSPTRG00000019354
ENSG00000186628	ENSPTRG00000007383
ENSG00000221983	ENSPTRG00000032648
ENSG00000154198	ENSPTRG00000000704
ENSG00000166801	ENSPTRG00000023823
ENSG00000100253	ENSPTRG00000014543
ENSG00000156232	ENSPTRG00000007384
ENSG00000166123	ENSPTRG00000008084
ENSG00000186076	
ENSG00000124207	ENSPTRG00000013599
ENSG00000189283	ENSPTRG00000015065
ENSG00000188517	ENSPTRG00000016356
ENSG00000204287	ENSPTRG00000018016
ENSG00000187048	ENSPTRG00000000705
ENSG00000102144	ENSPTRG00000022052
ENSG00000110042	ENSPTRG00000003688
ENSG00000104412	ENSPTRG00000020506
ENSG00000189309	ENSPTRG00000034386
ENSG00000100604	ENSPTRG00000006657
ENSG00000153993	ENSPTRG00000019357
ENSG00000103942	ENSPTRG00000007385
ENSG00000163017	ENSPTRG00000012072
ENSG00000069345	ENSPTRG00000008085
ENSG00000100258	ENSPTRG00000022752
ENSG00000113141	ENSPTRG00000017322
ENSG00000214861	
ENSG00000196301	ENSPTRG00000022845
ENSG00000171208	ENSPTRG00000008087
ENSG00000144724	ENSPTRG00000015067
ENSG00000006015	ENSPTRG00000010715
ENSG00000094916	ENSPTRG00000005034
ENSG00000205021	ENSPTRG00000009039
ENSG00000107745	ENSPTRG00000002615
ENSG00000198502	ENSPTRG00000023735
ENSG00000197629	ENSPTRG00000024209
ENSG00000169612	ENSPTRG00000007387
ENSG00000136874	ENSPTRG00000021187
ENSG00000214797	
ENSG00000164841	ENSPTRG00000020507
ENSG00000198822	ENSPTRG00000019361
ENSG00000176495	ENSPTRG00000029943
ENSG00000129636	ENSPTRG00000008089
ENSG00000186377	ENSPTRG00000000706
ENSG00000113119	ENSPTRG00000017320
ENSG00000174417	ENSPTRG00000020508
ENSG00000138802	ENSPTRG00000016359
ENSG00000124214	ENSPTRG00000023130
ENSG00000198261	ENSPTRG00000022994
ENSG00000205020	ENSPTRG00000009040
ENSG00000025770	ENSPTRG00000014545
ENSG00000006016	ENSPTRG00000010716
ENSG00000172324	ENSPTRG00000003680
ENSG00000114956	ENSPTRG00000012074
ENSG00000169609	ENSPTRG00000007388
ENSG00000100605	ENSPTRG00000006658
ENSG00000172320	ENSPTRG00000003691
ENSG00000135486	ENSPTRG00000031363
ENSG00000135486	ENSPTRG00000005035
ENSG00000120526	ENSPTRG00000020509
ENSG00000114405	ENSPTRG00000015070
ENSG00000064726	ENSPTRG00000007389
ENSG00000023318	ENSPTRG00000021188
ENSG00000166884	ENSPTRG00000003692
ENSG00000186160	ENSPTRG00000000707
ENSG00000204989	ENSPTRG00000028627
ENSG00000105696	ENSPTRG00000010717
ENSG00000164659	ENSPTRG00000022827
ENSG00000153266	ENSPTRG00000015071
ENSG00000176200	ENSPTRG00000003694
ENSG00000102893	ENSPTRG00000008090
ENSG00000187325	ENSPTRG00000022053
ENSG00000131495	ENSPTRG00000017321
ENSG00000172742	ENSPTRG00000003695
ENSG00000187605	ENSPTRG00000012075
ENSG00000005059	ENSPTRG00000016360
ENSG00000156026	ENSPTRG00000022948
ENSG00000110048	ENSPTRG00000003696
ENSG00000162365	ENSPTRG00000000708
ENSG00000167487	ENSPTRG00000010718
ENSG00000120533	ENSPTRG00000020510
ENSG00000120314	ENSPTRG00000017323
ENSG00000205019	ENSPTRG00000034386
ENSG00000163618	ENSPTRG00000015072
ENSG00000138794	ENSPTRG00000016361
ENSG00000173198	ENSPTRG00000022054
ENSG00000165943	ENSPTRG00000006659
ENSG00000105662	ENSPTRG00000010719
ENSG00000136404	ENSPTRG00000007390
ENSG00000119509	ENSPTRG00000021189
ENSG00000217702	ENSPTRG00000022697
ENSG00000214406	ENSPTRG00000034344
ENSG00000138315	ENSPTRG00000002617
ENSG00000183403	ENSPTRG00000017324
ENSG00000163170	ENSPTRG00000012078
ENSG00000205038	ENSPTRG00000030951
ENSG00000153485	ENSPTRG00000006660
ENSG00000135164	ENSPTRG00000019364
ENSG00000179300	
ENSG00000140798	ENSPTRG00000008091
ENSG00000147145	ENSPTRG00000022056
ENSG00000166889	ENSPTRG00000003697
ENSG00000170445	ENSPTRG00000017325
ENSG00000130489	ENSPTRG00000014546
ENSG00000170270	ENSPTRG00000034044
ENSG00000123739	ENSPTRG00000016362
ENSG00000162366	ENSPTRG00000000709
ENSG00000138308	ENSPTRG00000002618
ENSG00000196126	ENSPTRG00000018001
ENSG00000121270	ENSPTRG00000008092
ENSG00000205017	ENSPTRG00000009039
ENSG00000114978	ENSPTRG00000012079
ENSG00000012963	ENSPTRG00000006662
ENSG00000078589	
ENSG00000172289	ENSPTRG00000003698
ENSG00000025708	ENSPTRG00000014547
ENSG00000162367	ENSPTRG00000000710
ENSG00000166900	ENSPTRG00000003699
ENSG00000205403	ENSPTRG00000031127
ENSG00000122884	ENSPTRG00000002619
ENSG00000166503	ENSPTRG00000007391
ENSG00000112855	ENSPTRG00000017326
ENSG00000105664	ENSPTRG00000010720
ENSG00000197262	ENSPTRG00000030907
ENSG00000216689	ENSPTRG00000012080
ENSG00000136891	ENSPTRG00000021192
ENSG00000135185	ENSPTRG00000019365
ENSG00000147138	
ENSG00000065911	ENSPTRG00000012081
ENSG00000123473	ENSPTRG00000000711
ENSG00000078596	ENSPTRG00000022057
ENSG00000182165	ENSPTRG00000019366
ENSG00000163630	ENSPTRG00000015073
ENSG00000169594	ENSPTRG00000007392
ENSG00000146007	ENSPTRG00000017327
ENSG00000011114	ENSPTRG00000006663
ENSG00000140600	ENSPTRG00000007393
ENSG00000147654	ENSPTRG00000020513
ENSG00000188817	ENSPTRG00000015074
ENSG00000066697	ENSPTRG00000021194
ENSG00000204970	
ENSG00000122145	ENSPTRG00000022058
ENSG00000005007	ENSPTRG00000010721
ENSG00000163632	ENSPTRG00000015075
ENSG00000005469	ENSPTRG00000019367
ENSG00000124228	ENSPTRG00000013602
ENSG00000177989	ENSPTRG00000034356
ENSG00000166902	ENSPTRG00000003700
ENSG00000204969	ENSPTRG00000034074
ENSG00000188849	ENSPTRG00000034386
ENSG00000109534	ENSPTRG00000016364
ENSG00000163634	ENSPTRG00000015076
ENSG00000156218	ENSPTRG00000007394
ENSG00000102910	ENSPTRG00000008093
ENSG00000130487	
ENSG00000134812	ENSPTRG00000003701
ENSG00000205242	ENSPTRG00000030225
ENSG00000217442	ENSPTRG00000033708
ENSG00000215104	ENSPTRG00000034406
ENSG00000214665	ENSPTRG00000023675
ENSG00000174016	ENSPTRG00000028242
ENSG00000005471	ENSPTRG00000024082
ENSG00000197494	
ENSG00000166321	ENSPTRG00000023670
ENSG00000205560	ENSPTRG00000014548
ENSG00000163635	ENSPTRG00000015077
ENSG00000188687	ENSPTRG00000012082
ENSG00000147642	ENSPTRG00000020514
ENSG00000130283	
ENSG00000180245	ENSPTRG00000016365
ENSG00000196470	ENSPTRG00000008094
ENSG00000124201	ENSPTRG00000013603
ENSG00000204968	
ENSG00000187581	ENSPTRG00000030677
ENSG00000134827	ENSPTRG00000003702
ENSG00000165288	ENSPTRG00000022060
ENSG00000161583	ENSPTRG00000034386
ENSG00000162368	ENSPTRG00000000712
ENSG00000170681	ENSPTRG00000021195
ENSG00000133958	ENSPTRG00000006664
ENSG00000214788	ENSPTRG00000034506
ENSG00000203333	ENSPTRG00000027931
ENSG00000204967	ENSPTRG00000028569
ENSG00000183423	ENSPTRG00000016366
ENSG00000214542	ENSPTRG00000007412
ENSG00000149507	ENSPTRG00000003704
ENSG00000148123	ENSPTRG00000021197
ENSG00000105669	ENSPTRG00000010723
ENSG00000123405	ENSPTRG00000005036
ENSG00000149516	ENSPTRG00000003706
ENSG00000122882	ENSPTRG00000002622
ENSG00000163636	ENSPTRG00000015078
ENSG00000138798	ENSPTRG00000016367
ENSG00000186790	
ENSG00000108278	ENSPTRG00000009043
ENSG00000184206	ENSPTRG00000006812
ENSG00000184206	ENSPTRG00000006850
ENSG00000177410	
ENSG00000102921	ENSPTRG00000008096
ENSG00000111481	ENSPTRG00000005037
ENSG00000184246	ENSPTRG00000007409
ENSG00000198157	ENSPTRG00000022527
ENSG00000204965	
ENSG00000136881	ENSPTRG00000021198
ENSG00000186564	
ENSG00000164794	ENSPTRG00000020515
ENSG00000175785	ENSPTRG00000006666
ENSG00000138286	ENSPTRG00000002623
ENSG00000102924	ENSPTRG00000008097
ENSG00000158445	ENSPTRG00000013607
ENSG00000186322	ENSPTRG00000006812
ENSG00000186322	ENSPTRG00000006850
ENSG00000141140	ENSPTRG00000009044
ENSG00000204018	ENSPTRG00000030616
ENSG00000139572	ENSPTRG00000005038
ENSG00000149534	ENSPTRG00000003708
ENSG00000204964	ENSPTRG00000034543
ENSG00000214000	ENSPTRG00000034204
ENSG00000189196	ENSPTRG00000015079
ENSG00000170522	ENSPTRG00000016368
ENSG00000117834	ENSPTRG00000000716
ENSG00000105671	ENSPTRG00000010725
ENSG00000163637	ENSPTRG00000015081
ENSG00000212962	
ENSG00000189136	ENSPTRG00000007399
ENSG00000140067	ENSPTRG00000006667
ENSG00000164796	ENSPTRG00000020517
ENSG00000204843	ENSPTRG00000030450
ENSG00000132122	ENSPTRG00000000718
ENSG00000166152	ENSPTRG00000008098
ENSG00000161642	ENSPTRG00000005039
ENSG00000124212	ENSPTRG00000013608
ENSG00000176371	ENSPTRG00000007400
ENSG00000100628	ENSPTRG00000006668
ENSG00000213551	ENSPTRG00000034219
ENSG00000131171	ENSPTRG00000022061
ENSG00000136897	ENSPTRG00000021199
ENSG00000051128	ENSPTRG00000010726
ENSG00000100288	ENSPTRG00000029391
ENSG00000102935	ENSPTRG00000008099
ENSG00000163638	ENSPTRG00000015082
ENSG00000110077	ENSPTRG00000003709
ENSG00000184886	ENSPTRG00000030908
ENSG00000204963	ENSPTRG00000033821
ENSG00000136870	ENSPTRG00000021200
ENSG00000005955	ENSPTRG00000009046
ENSG00000138792	ENSPTRG00000016370
ENSG00000175699	ENSPTRG00000006669
ENSG00000186094	ENSPTRG00000000720
ENSG00000182180	ENSPTRG00000002627
ENSG00000158470	ENSPTRG00000013609
ENSG00000204962	ENSPTRG00000034293
ENSG00000085563	ENSPTRG00000019369
ENSG00000161638	ENSPTRG00000005040
ENSG00000205559	ENSPTRG00000029390
ENSG00000089723	ENSPTRG00000006671
ENSG00000204961	ENSPTRG00000034479
ENSG00000008735	ENSPTRG00000014549
ENSG00000196767	
ENSG00000205423	ENSPTRG00000031211
ENSG00000162373	ENSPTRG00000000721
ENSG00000214787	ENSPTRG00000034329
ENSG00000176700	ENSPTRG00000007401
ENSG00000183035	ENSPTRG00000022063
ENSG00000155393	ENSPTRG00000008100
ENSG00000136872	ENSPTRG00000021201
ENSG00000108272	ENSPTRG00000009048
ENSG00000156042	ENSPTRG00000002628
ENSG00000197818	ENSPTRG00000023101
ENSG00000110079	ENSPTRG00000003710
ENSG00000089737	ENSPTRG00000006673
ENSG00000215887	ENSPTRG00000033942
ENSG00000064607	ENSPTRG00000010727
ENSG00000162374	ENSPTRG00000000723
ENSG00000177082	ENSPTRG00000007402
ENSG00000151276	ENSPTRG00000015083
ENSG00000072133	ENSPTRG00000022064
ENSG00000081842	ENSPTRG00000017328
ENSG00000165259	ENSPTRG00000022065
ENSG00000170627	ENSPTRG00000005041
ENSG00000197696	ENSPTRG00000007403
ENSG00000214453	ENSPTRG00000034389
ENSG00000158480	ENSPTRG00000013611
ENSG00000121274	ENSPTRG00000008101
ENSG00000159239	ENSPTRG00000030449
ENSG00000165152	ENSPTRG00000021202
ENSG00000129282	ENSPTRG00000009049
ENSG00000005448	ENSPTRG00000012085
ENSG00000155008	ENSPTRG00000022067
ENSG00000196735	
ENSG00000123338	ENSPTRG00000005042
ENSG00000165948	ENSPTRG00000006674
ENSG00000100299	ENSPTRG00000014550
ENSG00000164093	ENSPTRG00000016371
ENSG00000155827	ENSPTRG00000021203
ENSG00000124226	ENSPTRG00000013613
ENSG00000132130	ENSPTRG00000009050
ENSG00000121281	ENSPTRG00000008102
ENSG00000166926	ENSPTRG00000003711
ENSG00000105784	ENSPTRG00000019370
ENSG00000184788	ENSPTRG00000022068
ENSG00000140612	ENSPTRG00000007404
ENSG00000105676	ENSPTRG00000010728
ENSG00000165949	ENSPTRG00000006675
ENSG00000104447	ENSPTRG00000020519
ENSG00000138279	ENSPTRG00000002629
ENSG00000114993	ENSPTRG00000012086
ENSG00000124216	ENSPTRG00000013614
ENSG00000147180	ENSPTRG00000022069
ENSG00000166927	ENSPTRG00000003712
ENSG00000142700	ENSPTRG00000000724
ENSG00000144741	ENSPTRG00000015084
ENSG00000178137	
ENSG00000108270	ENSPTRG00000009051
ENSG00000123360	ENSPTRG00000005043
ENSG00000214608	ENSPTRG00000033825
ENSG00000166164	ENSPTRG00000008103
ENSG00000119632	ENSPTRG00000030676
ENSG00000075303	ENSPTRG00000019371
ENSG00000185104	ENSPTRG00000000725
ENSG00000147677	ENSPTRG00000020520
ENSG00000174749	ENSPTRG00000016372
ENSG00000124208	ENSPTRG00000013615
ENSG00000198785	ENSPTRG00000023608
